#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_rho_fld       19:rho_plus_p_theta_fld    20:delta_p_fld        
       2.117108974805e+02       6.688347005657e-04      -2.359354775022e+00       4.166727373262e-03       1.464015472281e-03       3.565722017611e-03       7.173570411797e-06       7.131616641928e-04      -1.769902912660e+00       4.178474436771e-03       5.580236971998e-01       5.862972416073e-01      -2.251589800104e+00       2.680380475967e-03       1.060528056357e-01      -1.849442436898e+00       5.459172590333e-03      -1.315952808119e-10       1.356715855228e-12       4.989088424956e-10 
       2.118085176463e+02       6.692398826926e-04      -2.360095663713e+00       4.167519256048e-03       1.467495314528e-03       3.569396399189e-03       7.187873136284e-06       7.138972688752e-04      -1.770459727738e+00       4.179303455353e-03       5.579944670273e-01       5.862476178604e-01      -2.252137103488e+00       2.679296563943e-03       1.061008516506e-01      -1.850124337951e+00       5.461313053842e-03      -1.317190398698e-10       1.358299403399e-12       4.992621959078e-10 
       2.119061378121e+02       6.696451540307e-04      -2.360836620105e+00       4.168310106934e-03       1.470951091523e-03       3.573248715409e-03       7.203007700507e-06       7.146684028088e-04      -1.771016597237e+00       4.180131881095e-03       5.579652467658e-01       5.861980029395e-01      -2.252684230351e+00       2.678210562365e-03       1.061488465164e-01      -1.850806421463e+00       5.463453210387e-03      -1.318428322243e-10       1.359883832248e-12       4.996155365043e-10 
       2.120037579779e+02       6.700505145798e-04      -2.361577644075e+00       4.169099942640e-03       1.474387479457e-03       3.577269518116e-03       7.218941298409e-06       7.154731821166e-04      -1.771573521109e+00       4.180959684292e-03       5.579360346572e-01       5.861483968415e-01      -2.253231180431e+00       2.677122472253e-03       1.061967901718e-01      -1.851488687414e+00       5.465593060141e-03      -1.319666578138e-10       1.361469141379e-12       4.999688647963e-10 
       2.121013781438e+02       6.704559643400e-04      -2.362318735502e+00       4.169888775713e-03       1.477808707280e-03       3.581450175126e-03       7.235642875136e-06       7.163098855561e-04      -1.772130499297e+00       4.181786842959e-03       5.579068291174e-01       5.860987995644e-01      -2.253777953466e+00       2.676032294613e-03       1.062446825556e-01      -1.852171135780e+00       5.467732603258e-03      -1.320905165775e-10       1.363055330403e-12       5.003221812333e-10 
       2.121989983096e+02       6.708615033114e-04      -2.363059894259e+00       4.170676615555e-03       1.481218601639e-03       3.585782793500e-03       7.253083098442e-06       7.171769392285e-04      -1.772687531740e+00       4.182613340896e-03       5.578776287185e-01       5.860492111073e-01      -2.254324549188e+00       2.674940030432e-03       1.062925236067e-01      -1.852853766533e+00       5.469871839876e-03      -1.322144084558e-10       1.364642398936e-12       5.006754862092e-10 
       2.122966184754e+02       6.712671314938e-04      -2.363801120217e+00       4.171463469236e-03       1.484620624354e-03       3.590260150733e-03       7.271234300282e-06       7.180729028662e-04      -1.773244618373e+00       4.183439166181e-03       5.578484321738e-01       5.859996314701e-01      -2.254870967324e+00       2.673845680687e-03       1.063403132640e-01      -1.853536579645e+00       5.472010770119e-03      -1.323383333900e-10       1.366230346598e-12       5.010287800676e-10 
       2.124352681971e+02       6.718433977047e-04      -2.364853997178e+00       4.172579350876e-03       1.489445063239e-03       3.596855263938e-03       7.298185735127e-06       7.193925669968e-04      -1.774035940387e+00       4.184610911785e-03       5.578069687554e-01       5.859292287732e-01      -2.255646738122e+00       2.672287795276e-03       1.064081003625e-01      -1.854506691080e+00       5.475048162004e-03      -1.325144004230e-10       1.368487215701e-12       5.015305440800e-10 
       2.125739179188e+02       6.724198438764e-04      -2.365907009059e+00       4.173693264084e-03       1.494267886323e-03       3.603712042153e-03       7.326449985710e-06       7.207645052077e-04      -1.774827371376e+00       4.185781267094e-03       5.577655078511e-01       5.858588438733e-01      -2.256422149344e+00       2.670725707463e-03       1.064757834891e-01      -1.855477170215e+00       5.478084936374e-03      -1.326905338584e-10       1.370745856407e-12       5.020322869801e-10 
       2.127125676405e+02       6.729964700088e-04      -2.366960155470e+00       4.174805215578e-03       1.499096053510e-03       3.610815389171e-03       7.355963987064e-06       7.221857066512e-04      -1.775618911128e+00       4.186950222472e-03       5.577240469186e-01       5.857884767766e-01      -2.257197200186e+00       2.669159419955e-03       1.065433624693e-01      -1.856448016945e+00       5.481121093480e-03      -1.328667335359e-10       1.373006267664e-12       5.025340093453e-10 
       2.128512173623e+02       6.735732761020e-04      -2.368013436016e+00       4.175915209477e-03       1.503935620605e-03       3.618151935508e-03       7.386670303318e-06       7.236535046972e-04      -1.776410559423e+00       4.188117772903e-03       5.576825837642e-01       5.857181274914e-01      -2.257971889841e+00       2.667588935432e-03       1.066108371285e-01      -1.857419231160e+00       5.484156633540e-03      -1.330429992974e-10       1.375268448436e-12       5.030357116285e-10 
       2.129898670840e+02       6.741502621559e-04      -2.369066850296e+00       4.177023248151e-03       1.508791857819e-03       3.625709824282e-03       7.418516741445e-06       7.251655342609e-04      -1.777202316037e+00       4.189283916404e-03       5.576411164964e-01       5.856477960277e-01      -2.258746217493e+00       2.666014256551e-03       1.066782072926e-01      -1.858390812745e+00       5.487191556743e-03      -1.332193309869e-10       1.377532397692e-12       5.035373941748e-10 
       2.131285168057e+02       6.747274281706e-04      -2.370120397903e+00       4.178129332770e-03       1.513669363388e-03       3.633478521705e-03       7.451456035820e-06       7.267196940342e-04      -1.777994180740e+00       4.190448653021e-03       5.575996434819e-01       5.855774823969e-01      -2.259520182320e+00       2.664435385952e-03       1.067454727874e-01      -1.859362761580e+00       5.490225863256e-03      -1.333957284502e-10       1.379798114412e-12       5.040390572376e-10 
       2.132671665274e+02       6.753047741460e-04      -2.371174078423e+00       4.179233463665e-03       1.518572159313e-03       3.641448653596e-03       7.485445517480e-06       7.283141139044e-04      -1.778786153298e+00       4.191611984185e-03       5.575581633087e-01       5.855071866120e-01      -2.260293783497e+00       2.662852326254e-03       1.068126334390e-01      -1.860335077540e+00       5.493259553219e-03      -1.335721915349e-10       1.382065597582e-12       5.045407009911e-10 
       2.134569256989e+02       6.760952347102e-04      -2.372616384294e+00       4.180741435065e-03       1.525329562261e-03       3.652668214597e-03       7.533597241865e-06       7.305585285686e-04      -1.779870239394e+00       4.193201872189e-03       5.575013788027e-01       5.854110071489e-01      -2.261351960769e+00       2.660678929383e-03       1.069043807848e-01      -1.861666406173e+00       5.497410531371e-03      -1.338138090262e-10       1.385171788127e-12       5.052272309585e-10 
       2.136466848705e+02       6.768860323641e-04      -2.374058937268e+00       4.182245744517e-03       1.532148617765e-03       3.664230821036e-03       7.583557797744e-06       7.328715186118e-04      -1.780954526461e+00       4.194789139985e-03       5.574445759876e-01       5.853148611778e-01      -2.262409453185e+00       2.658497697339e-03       1.069959309754e-01      -1.862998421906e+00       5.501560355156e-03      -1.340555487674e-10       1.388281283001e-12       5.059137250446e-10 
       2.138364440420e+02       6.776771671075e-04      -2.375501736252e+00       4.183746389386e-03       1.539035815611e-03       3.676120378969e-03       7.635252483828e-06       7.352498725753e-04      -1.782039013878e+00       4.196373796482e-03       5.573877527054e-01       5.852187487404e-01      -2.263466258597e+00       2.656308636746e-03       1.070872835667e-01      -1.864331124395e+00       5.505709024792e-03      -1.342974103779e-10       1.391394079647e-12       5.066001831758e-10 
       2.140262032135e+02       6.784686389406e-04      -2.376944780148e+00       4.185243366409e-03       1.545996616078e-03       3.688323043496e-03       7.688617456455e-06       7.376908275214e-04      -1.783123701021e+00       4.197955851452e-03       5.573309071901e-01       5.851226698796e-01      -2.264522374854e+00       2.654111754224e-03       1.071784381149e-01      -1.865664513294e+00       5.509856540478e-03      -1.345393934801e-10       1.394510175520e-12       5.072866051390e-10 
       2.142159623850e+02       6.792604478632e-04      -2.378388067844e+00       4.186736671839e-03       1.553035640464e-03       3.700826874871e-03       7.743598549798e-06       7.401920004850e-04      -1.784208587262e+00       4.199535315229e-03       5.572740379958e-01       5.850266246409e-01      -2.265577799796e+00       2.651907056368e-03       1.072693941768e-01      -1.866998588245e+00       5.514002902366e-03      -1.347814976986e-10       1.397629568080e-12       5.079729906077e-10 
       2.144057215565e+02       6.800525938754e-04      -2.379831598227e+00       4.188226301688e-03       1.560156823454e-03       3.713621547646e-03       7.800150152231e-06       7.427513304977e-04      -1.785293671970e+00       4.201112198364e-03       5.572171439366e-01       5.849306130703e-01      -2.266632531262e+00       2.649694549779e-03       1.073601513099e-01      -1.868333348894e+00       5.518148110596e-03      -1.350237226605e-10       1.400752254796e-12       5.086593391634e-10 
       2.145954807281e+02       6.808450769772e-04      -2.381275370176e+00       4.189712251810e-03       1.567363536420e-03       3.726698109823e-03       7.858234193767e-06       7.453670305755e-04      -1.786378954515e+00       4.202686511442e-03       5.571602240414e-01       5.848346352159e-01      -2.267686567085e+00       2.647474241043e-03       1.074507090721e-01      -1.869668794875e+00       5.522292165274e-03      -1.352660679947e-10       1.403878233139e-12       5.093456503124e-10 
       2.148630676822e+02       6.819631617367e-04      -2.383311698736e+00       4.191801387788e-03       1.577676887172e-03       3.745602108386e-03       7.942685488908e-06       7.491483690059e-04      -1.787909689555e+00       4.204902166306e-03       5.570799136233e-01       5.846993504145e-01      -2.269171718613e+00       2.644330049820e-03       1.075780685273e-01      -1.871553124257e+00       5.528133901512e-03      -1.356080126252e-10       1.408291888157e-12       5.103133803075e-10 
       2.151306546363e+02       6.830819167969e-04      -2.385348502240e+00       4.193883185578e-03       1.588172961754e-03       3.765032862953e-03       8.030053951642e-06       7.530350550499e-04      -1.789440814961e+00       4.207112762146e-03       5.569995485044e-01       5.845641328921e-01      -2.270655476469e+00       2.641170375701e-03       1.077050294215e-01      -1.873438814667e+00       5.533973344331e-03      -1.359501948489e-10       1.412712076464e-12       5.112810330886e-10 
       2.153982415905e+02       6.842013421578e-04      -2.387385777505e+00       4.195957632394e-03       1.598857553071e-03       3.784975114147e-03       8.120290403427e-06       7.570240418119e-04      -1.790972328963e+00       4.209318329166e-03       5.569191273475e-01       5.844289827889e-01      -2.272137834572e+00       2.637995237230e-03       1.078315905213e-01      -1.875325865072e+00       5.539810493911e-03      -1.362926136382e-10       1.417138790990e-12       5.122486067893e-10 
       2.156658285446e+02       6.853214378194e-04      -2.389423521341e+00       4.198024715247e-03       1.609735576454e-03       3.805416267307e-03       8.213362032969e-06       7.611128142459e-04      -1.792504229794e+00       4.211518897445e-03       5.568386491472e-01       5.842939002463e-01      -2.273618786844e+00       2.634804652993e-03       1.079577505958e-01      -1.877214274434e+00       5.545645350400e-03      -1.366352679698e-10       1.421572024661e-12       5.132160994310e-10 
       2.159334154987e+02       6.864422037817e-04      -2.391461730549e+00       4.200084421051e-03       1.620811272397e-03       3.826345918367e-03       8.309249736049e-06       7.652992945969e-04      -1.794036515695e+00       4.213714496804e-03       5.567581131533e-01       5.841588854065e-01      -2.275098327206e+00       2.631598641624e-03       1.080835084161e-01      -1.879104041711e+00       5.551477913919e-03      -1.369781568234e-10       1.426011770403e-12       5.141835089506e-10 
       2.162010024529e+02       6.875636400446e-04      -2.393500401924e+00       4.202136736623e-03       1.632088372344e-03       3.847755459223e-03       8.407945886441e-06       7.695817636874e-04      -1.795569184911e+00       4.215905156850e-03       5.566775188086e-01       5.840239384123e-01      -2.276576449587e+00       2.628377221814e-03       1.082088627561e-01      -1.880995165863e+00       5.557308184571e-03      -1.373212791819e-10       1.430458021137e-12       5.151508332230e-10 
       2.164685894070e+02       6.886857466082e-04      -2.395539532255e+00       4.204181648524e-03       1.643570239207e-03       3.869637766921e-03       8.509452620756e-06       7.739587989118e-04      -1.797102235696e+00       4.218090907313e-03       5.565968656960e-01       5.838890594067e-01      -2.278053147921e+00       2.625140412315e-03       1.083338123916e-01      -1.882887645846e+00       5.563136162445e-03      -1.376646340306e-10       1.434910769774e-12       5.161180700802e-10 
       2.168288132351e+02       6.901973777604e-04      -2.398285315453e+00       4.206922779688e-03       1.659355805474e-03       3.899832026716e-03       8.650558391728e-06       7.799984461513e-04      -1.799166618273e+00       4.221025649587e-03       5.564881976634e-01       5.837075937810e-01      -2.280038810128e+00       2.620758769812e-03       1.085013775164e-01      -1.885437429484e+00       5.570978127940e-03      -1.381272214781e-10       1.440915280298e-12       5.174200161595e-10 
       2.171890370632e+02       6.917102236563e-04      -2.401031916708e+00       4.209650435058e-03       1.675524947543e-03       3.930861154414e-03       8.796822606950e-06       7.862050963181e-04      -1.801231684980e+00       4.223951621336e-03       5.563794220521e-01       5.835262519729e-01      -2.282021865889e+00       2.616349317747e-03       1.086682040338e-01      -1.887989665784e+00       5.578815938692e-03      -1.385902259552e-10       1.446931536364e-12       5.187217944104e-10 
       2.175492608913e+02       6.932242842959e-04      -2.403779328149e+00       4.212364579494e-03       1.692084214012e-03       3.962716537408e-03       8.948309969730e-06       7.925770296047e-04      -1.803297431630e+00       4.226868896706e-03       5.562705384909e-01       5.833450343293e-01      -2.284002300469e+00       2.611912102429e-03       1.088342889780e-01      -1.890544352208e+00       5.586649594846e-03      -1.390536450061e-10       1.452959520605e-12       5.200233993811e-10 
       2.179094847194e+02       6.947395596793e-04      -2.406527541901e+00       4.215065176518e-03       1.709039919965e-03       3.995391855357e-03       9.105101728927e-06       7.991129842665e-04      -1.805363854068e+00       4.229777551416e-03       5.561615467089e-01       5.831639411950e-01      -2.285980099166e+00       2.607447170411e-03       1.089996293911e-01      -1.893101486225e+00       5.594479096542e-03      -1.395174761807e-10       1.458999215618e-12       5.213248256116e-10 
       2.182697085475e+02       6.962560498063e-04      -2.409276550074e+00       4.217752188701e-03       1.726398241234e-03       4.028882678251e-03       9.267292995561e-06       8.058120763787e-04      -1.807430948175e+00       4.232677661980e-03       5.560524465016e-01       5.829829729133e-01      -2.287955247306e+00       2.602954568470e-03       1.091642223230e-01      -1.895661065309e+00       5.602304443908e-03      -1.399817170351e-10       1.465050603965e-12       5.226260676456e-10 
       2.186299323755e+02       6.977737546771e-04      -2.412026344765e+00       4.220425577830e-03       1.744165285099e-03       4.063186129757e-03       9.434990605237e-06       8.126737326177e-04      -1.809498709857e+00       4.235569305299e-03       5.559432377068e-01       5.828021298267e-01      -2.289927730241e+00       2.598434343604e-03       1.093280648316e-01      -1.898223086937e+00       5.610125637047e-03      -1.404463651325e-10       1.471113668177e-12       5.239271200417e-10 
       2.189901562036e+02       6.992926742916e-04      -2.414776918059e+00       4.223085304626e-03       1.762347147669e-03       4.098300620880e-03       9.608311682095e-06       8.196976370582e-04      -1.811567135059e+00       4.238452559281e-03       5.558339201829e-01       5.826214122755e-01      -2.291897533352e+00       2.593886543044e-03       1.094911539827e-01      -1.900787548590e+00       5.617942676055e-03      -1.409114180425e-10       1.477188390753e-12       5.252279773802e-10 
       2.194764943434e+02       7.013452945619e-04      -2.418491687842e+00       4.226654455153e-03       1.787563394317e-03       4.146994626644e-03       9.851459051084e-06       8.294378638637e-04      -1.814360761145e+00       4.242332071405e-03       5.556861578860e-01       5.823776252873e-01      -2.294552687059e+00       2.587702895252e-03       1.097101402873e-01      -1.904253694403e+00       5.628489869245e-03      -1.415399238250e-10       1.485408337011e-12       5.269839456902e-10 
       2.199628324832e+02       7.034001290301e-04      -2.422207842864e+00       4.230198526339e-03       1.813562024432e-03       4.197167525236e-03       1.010542267348e-05       8.394739505803e-04      -1.817155579550e+00       4.246196633204e-03       5.555381968607e-01       5.821340685626e-01      -2.297202893683e+00       2.581469187410e-03       1.099277408837e-01      -1.907724277087e+00       5.639029490833e-03      -1.421691571167e-10       1.493649458540e-12       5.287395354206e-10 
       2.204491706230e+02       7.054571776963e-04      -2.425925363543e+00       4.233717413953e-03       1.840358205810e-03       4.248823082085e-03       1.037056095789e-05       8.498066549816e-04      -1.819951580590e+00       4.250046441974e-03       5.553900368450e-01       5.818907429227e-01      -2.299848117516e+00       2.575185537779e-03       1.101439486205e-01      -1.911199290495e+00       5.649561541004e-03      -1.427991119897e-10       1.501911711981e-12       5.304947334534e-10 
       2.209355087628e+02       7.075164405605e-04      -2.429644230241e+00       4.237211010942e-03       1.867967176930e-03       4.301966981272e-03       1.064725442582e-05       8.604371187503e-04      -1.822748754682e+00       4.253881696467e-03       5.552416776099e-01       5.816476491860e-01      -2.302488322938e+00       2.568852065329e-03       1.103587563731e-01      -1.914678728491e+00       5.660086019859e-03      -1.434297825406e-10       1.510195053890e-12       5.322495267586e-10 
       2.214218469026e+02       7.095779176226e-04      -2.433364423284e+00       4.240679205226e-03       1.896404392579e-03       4.356606372597e-03       1.093590511450e-05       8.713667769481e-04      -1.825547092368e+00       4.257702601517e-03       5.550931189050e-01       5.814047881622e-01      -2.305123474441e+00       2.562468889840e-03       1.105721570438e-01      -1.918162584962e+00       5.670602927518e-03      -1.440611628838e-10       1.518499440698e-12       5.340039024068e-10 
       2.219081850424e+02       7.116416088827e-04      -2.437085922968e+00       4.244121878558e-03       1.925685730472e-03       4.412749540751e-03       1.123693685949e-05       8.825972918995e-04      -1.828346584327e+00       4.261509370336e-03       5.549443603892e-01       5.811621606492e-01      -2.307753536643e+00       2.556036131952e-03       1.107841435623e-01      -1.921650853832e+00       5.681112264174e-03      -1.446932471484e-10       1.526824828703e-12       5.357578475940e-10 
       2.223945231822e+02       7.137075143408e-04      -2.440808709531e+00       4.247538907556e-03       1.955827586255e-03       4.470405725919e-03       1.155079544853e-05       8.941305173454e-04      -1.831147221356e+00       4.265302221607e-03       5.547954016097e-01       5.809197674408e-01      -2.310378474256e+00       2.549553913031e-03       1.109947088854e-01      -1.925143529040e+00       5.691614029964e-03      -1.453260294864e-10       1.535171174111e-12       5.375113496588e-10 
       2.231384971465e+02       7.168721098766e-04      -2.446506073289e+00       4.252716184401e-03       2.003640182185e-03       4.561555852510e-03       1.205680634467e-05       9.123638054842e-04      -1.835433680420e+00       4.271077896132e-03       5.545671438361e-01       5.805494224993e-01      -2.314383966956e+00       2.539542336843e-03       1.113140545223e-01      -1.930494948151e+00       5.707664418086e-03      -1.462953634048e-10       1.547979416382e-12       5.401928770098e-10 
       2.238824711108e+02       7.200418869096e-04      -2.452206330666e+00       4.257832679813e-03       2.053566811663e-03       4.656309301114e-03       1.259568960987e-05       9.313180460611e-04      -1.839722765797e+00       4.276822322689e-03       5.543384143661e-01       5.801796305456e-01      -2.318377259484e+00       2.529415741431e-03       1.116300329855e-01      -1.935856642779e+00       5.723697089113e-03      -1.472662965762e-10       1.560836441659e-12       5.428732937104e-10 
       2.246264450751e+02       7.232168454397e-04      -2.457909409938e+00       4.262887893440e-03       2.105669737706e-03       4.754707310684e-03       1.316931206960e-05       9.510015121696e-04      -1.844014446159e+00       4.282536334034e-03       5.541092112677e-01       5.798103943767e-01      -2.322358226779e+00       2.519174570879e-03       1.119426194371e-01      -1.941228591352e+00       5.739712042572e-03      -1.482388084058e-10       1.573742092166e-12       5.455525559278e-10 
       2.253704190393e+02       7.263969854671e-04      -2.463615239150e+00       4.267881283523e-03       2.160013696225e-03       4.856792192338e-03       1.377966079081e-05       9.714226936477e-04      -1.848308691031e+00       4.288220819959e-03       5.538795321183e-01       5.794417167171e-01      -2.326326744508e+00       2.508819274025e-03       1.122517891922e-01      -1.946610772515e+00       5.755709278520e-03      -1.492128783711e-10       1.586696209382e-12       5.482306204963e-10 
       2.261143930036e+02       7.295823069915e-04      -2.469323745912e+00       4.272812278351e-03       2.216666212223e-03       4.962606840578e-03       1.442884738256e-05       9.925901995431e-04      -1.852605470694e+00       4.293876700397e-03       5.536493739734e-01       5.790736002633e-01      -2.330282688901e+00       2.498350303711e-03       1.125575177207e-01      -1.952003164997e+00       5.771688796812e-03      -1.501884860748e-10       1.599698634354e-12       5.509074449963e-10 
       2.268583669679e+02       7.327728100131e-04      -2.475034857156e+00       4.277680284875e-03       2.275696736356e-03       5.072194693047e-03       1.511910418981e-05       1.014512750250e-03      -1.856904756050e+00       4.299504902601e-03       5.534187337088e-01       5.787060477356e-01      -2.334225936543e+00       2.487768115866e-03       1.128597806476e-01      -1.957405747455e+00       5.787650596215e-03      -1.511656113108e-10       1.612749208080e-12       5.535829876920e-10 
       2.276023409322e+02       7.359684945319e-04      -2.480748499216e+00       4.282484672041e-03       2.337176515729e-03       5.185599278674e-03       1.585278827110e-05       1.037199087344e-03      -1.861206518716e+00       4.305106392453e-03       5.531876080474e-01       5.783390618515e-01      -2.338156364484e+00       2.477073169935e-03       1.131585537546e-01      -1.962818498553e+00       5.803594674850e-03      -1.521442340352e-10       1.625847771356e-12       5.562572074820e-10 
       2.284755654859e+02       7.397259752542e-04      -2.487457900782e+00       4.288041642684e-03       2.412561547045e-03       5.323632387452e-03       1.677270889981e-05       1.064812684485e-03      -1.866258749822e+00       4.311648352324e-03       5.529157046476e-01       5.779090459579e-01      -2.342753106762e+00       2.464376973531e-03       1.135047483341e-01      -1.969184550291e+00       5.822286109864e-03      -1.532947562798e-10       1.641282951832e-12       5.593942773176e-10 
       2.293487900397e+02       7.434905942250e-04      -2.494170566128e+00       4.293508847464e-03       2.491547149751e-03       5.467050159762e-03       1.776018299423e-05       1.093503943205e-03      -1.871314313175e+00       4.318156699153e-03       5.526431205196e-01       5.774798185792e-01      -2.347331823116e+00       2.451526833528e-03       1.138460634243e-01      -1.975564547643e+00       5.840953127420e-03      -1.544472819776e-10       1.656783765404e-12       5.625294048606e-10 
       2.302220145934e+02       7.472623514445e-04      -2.500886373089e+00       4.298885044545e-03       2.574262930240e-03       5.615918125294e-03       1.881977460127e-05       1.123286045877e-03      -1.876373167500e+00       4.324633240962e-03       5.523698481131e-01       5.770513839498e-01      -2.351892317813e+00       2.438523513596e-03       1.141824607027e-01      -1.981958456584e+00       5.859595723581e-03      -1.556017793942e-10       1.672349952741e-12       5.656625273682e-10 
       2.310952391472e+02       7.510412469125e-04      -2.507605197886e+00       4.304168908892e-03       2.660843376800e-03       5.770299524627e-03       1.995633796704e-05       1.154171724988e-03      -1.881435273064e+00       4.331079863120e-03       5.520958793316e-01       5.766237463320e-01      -2.356434395906e+00       2.425367783295e-03       1.145139021527e-01      -1.988366242997e+00       5.878213892595e-03      -1.567582171523e-10       1.687981254534e-12       5.687935834562e-10 
       2.319684637009e+02       7.548272806290e-04      -2.514326915460e+00       4.309359001908e-03       2.751428176712e-03       5.930254514686e-03       2.117503421748e-05       1.186173104996e-03      -1.886500592071e+00       4.337498591341e-03       5.518212053721e-01       5.761969099080e-01      -2.360957863665e+00       2.412060419891e-03       1.148403500660e-01      -1.994787873003e+00       5.896807628772e-03      -1.579165640978e-10       1.703677410754e-12       5.719225130019e-10 
       2.328416882547e+02       7.586204525941e-04      -2.521051399417e+00       4.314453779936e-03       2.846162631312e-03       6.095839340341e-03       2.248134826463e-05       1.219301537503e-03      -1.891569088837e+00       4.343891576694e-03       5.515458166300e-01       5.757708787608e-01      -2.365462528670e+00       2.398602208643e-03       1.151617670449e-01      -2.001223313017e+00       5.915376926816e-03      -1.590767892758e-10       1.719438160541e-12       5.750492571533e-10 
       2.337149128084e+02       7.624207628078e-04      -2.527778521387e+00       4.319451617221e-03       2.945197738607e-03       6.267105879463e-03       2.388110236080e-05       1.253567511176e-03      -1.896640729496e+00       4.350261035520e-03       5.512697028543e-01       5.753456570053e-01      -2.369948199288e+00       2.384993940474e-03       1.154781160049e-01      -2.007672529350e+00       5.933921779556e-03      -1.602388620997e-10       1.735263243216e-12       5.781737584629e-10 
       2.345881373622e+02       7.662282112701e-04      -2.534508150744e+00       4.324350787747e-03       3.048690091079e-03       6.444101295605e-03       2.538046883413e-05       1.288980583270e-03      -1.901715481942e+00       4.356609269947e-03       5.509928532648e-01       5.749212488310e-01      -2.374414684512e+00       2.371236411141e-03       1.157893601765e-01      -2.014135488084e+00       5.952442177163e-03      -1.614027524132e-10       1.751152398665e-12       5.812959609035e-10 
       2.354613619159e+02       7.700427979809e-04      -2.541240155049e+00       4.329149424615e-03       3.156801880786e-03       6.626867436638e-03       2.698598466150e-05       1.325549260409e-03      -1.906793316350e+00       4.362938751401e-03       5.507152564511e-01       5.744976583593e-01      -2.378861794540e+00       2.357330423661e-03       1.160954631072e-01      -2.020612155495e+00       5.970938109631e-03      -1.625684303092e-10       1.767105366320e-12       5.844158096903e-10 
       2.363345864697e+02       7.738645229404e-04      -2.547974400154e+00       4.333845522476e-03       3.269701006913e-03       6.815440050744e-03       2.870456674091e-05       1.363280842923e-03      -1.911874205514e+00       4.369252122000e-03       5.504369003181e-01       5.740748895774e-01      -2.383289341045e+00       2.343276789431e-03       1.163963886643e-01      -2.027102498254e+00       5.989409567955e-03      -1.637358660426e-10       1.783121884682e-12       5.875332511969e-10 
       2.372078110234e+02       7.776933861483e-04      -2.554710749383e+00       4.338436974067e-03       3.387561103015e-03       7.009848085988e-03       3.054352560083e-05       1.402181286001e-03      -1.916958124486e+00       4.375552106878e-03       5.501577722853e-01       5.736529465046e-01      -2.387697136518e+00       2.329076325259e-03       1.166921010365e-01      -2.033606482927e+00       6.007856541212e-03      -1.649050302482e-10       1.799201692617e-12       5.906482331219e-10 
       2.380810355772e+02       7.815293876049e-04      -2.561449062954e+00       4.342921562392e-03       3.510561432574e-03       7.210113108800e-03       3.251057750162e-05       1.442255084694e-03      -1.922045050308e+00       4.381841506335e-03       5.498778594670e-01       5.732318333049e-01      -2.392084993827e+00       2.314729851278e-03       1.169825647364e-01      -2.040124075634e+00       6.026279014529e-03      -1.660758940972e-10       1.815344530307e-12       5.937607045848e-10 
       2.389542601310e+02       7.853725273100e-04      -2.568189198561e+00       4.347296901563e-03       3.638886745921e-03       7.416248676048e-03       3.461385619180e-05       1.483505149738e-03      -1.927134962661e+00       4.388123313605e-03       5.495971485658e-01       5.728115541052e-01      -2.396452726947e+00       2.300238194070e-03       1.172677446018e-01      -2.046655242595e+00       6.044676972268e-03      -1.672484290627e-10       1.831550137908e-12       5.968706158849e-10 
       2.398274846847e+02       7.892228052637e-04      -2.574931011882e+00       4.351560419514e-03       3.772727154558e-03       7.628259591072e-03       3.686192441819e-05       1.525932660248e-03      -1.932227844563e+00       4.394400763974e-03       5.493156257611e-01       5.723921128182e-01      -2.400800151674e+00       2.285602189784e-03       1.175476057982e-01      -2.053199950658e+00       6.063050401192e-03      -1.684226066812e-10       1.847818254161e-12       5.999779182613e-10 
       2.407007092385e+02       7.930802214660e-04      -2.581674355602e+00       4.355709415779e-03       3.912277984538e-03       7.846141139949e-03       3.926378408491e-05       1.569536912558e-03      -1.937323681971e+00       4.400677208790e-03       5.490332769721e-01       5.719735133368e-01      -2.405127084866e+00       2.270822680647e-03       1.178221138215e-01      -2.059758166719e+00       6.081399287035e-03      -1.695983988086e-10       1.864148617940e-12       6.030825640722e-10 
       2.415739337922e+02       7.969447759168e-04      -2.588419078152e+00       4.359741087368e-03       4.057739563548e-03       8.069878393967e-03       4.182888442118e-05       1.614315182395e-03      -1.942422463035e+00       4.406956028237e-03       5.487500882172e-01       5.715557598119e-01      -2.409433343325e+00       2.255900509899e-03       1.180912344991e-01      -2.066329856885e+00       6.099723609493e-03      -1.707757780026e-10       1.880540970549e-12       6.061845070690e-10 
       2.424471583460e+02       8.008164686162e-04      -2.595165024289e+00       4.363652448885e-03       4.209316943561e-03       8.299445552043e-03       4.456712845986e-05       1.660262595136e-03      -1.947524178707e+00       4.413240780284e-03       5.484660455269e-01       5.711388564703e-01      -2.413718744536e+00       2.240836524903e-03       1.183549339914e-01      -2.072914987015e+00       6.118023345392e-03      -1.719547172897e-10       1.896995054372e-12       6.092837021419e-10 
