#scalar perturbations for mode k = 1.000000000000e+00 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_rho_fld       19:rho_plus_p_theta_fld    20:delta_p_fld        
       5.043475039831e+01       1.212605387809e-04      -2.875375355853e+00      -6.346504348638e-01      -5.860887207449e-03      -1.350764501120e-02      -7.156104423985e-05      -2.702177301138e-03      -2.158639054203e+00      -6.328843086656e-01       5.930098053012e-03       5.921749382703e-03      -2.026703079678e-02      -3.074619738680e-02      -2.222606845487e-03      -2.569803651497e+01       2.816786088146e-01      -1.366972851423e-11       2.083444013676e-10       1.933880896455e-11 
       5.051531849557e+01       1.214732991305e-04      -2.804555672061e+00      -6.857654419039e-01      -6.387456284432e-03      -1.483665992929e-02      -7.915192523699e-05      -2.968054228332e-03      -2.105665293583e+00      -6.840320060620e-01       5.903491246332e-03       5.893351288724e-03      -1.709441405939e-02      -3.040396783919e-02      -3.775818015257e-03      -2.572081533962e+01       2.816615437997e-01      -1.366305225567e-11       2.084390564955e-10       1.928480360522e-11 
       5.059588659283e+01       1.216861202468e-04      -2.728325506083e+00      -7.354783146456e-01      -6.904522226969e-03      -1.614436982058e-02      -8.668249739262e-05      -3.229670138693e-03      -2.048630885360e+00      -7.337813422328e-01       5.875314436930e-03       5.863433016418e-03      -1.397460200075e-02      -2.987669601292e-02      -5.295296497970e-03      -2.574359729225e+01       2.816430258659e-01      -1.365597823038e-11       2.085307613351e-10       1.922864150597e-11 
       5.067645469009e+01       1.218990021298e-04      -2.646840363883e+00      -7.836926700382e-01      -7.410999312781e-03      -1.742806043092e-02      -9.413670024751e-05      -3.486482025687e-03      -1.987652156558e+00      -7.820358944661e-01       5.845624012067e-03       5.832059149857e-03      -1.092698492553e-02      -2.916886019980e-02      -6.771548567951e-03      -2.576638205708e+01       2.816229311991e-01      -1.364848631143e-11       2.086193619352e-10       1.917040753879e-11 
       5.076604296992e+01       1.221357890355e-04      -2.550263688094e+00      -8.354317347040e-01      -7.960442474306e-03      -1.882399931005e-02      -1.023161613775e-04      -3.765751435688e-03      -1.915365915538e+00      -8.338239818643e-01       5.810904119046e-03       5.795544986478e-03      -7.645890294106e-03      -2.817658221651e-02      -8.351142688129e-03      -2.579172063903e+01       2.815985920321e-01      -1.363964202388e-11       2.087140603032e-10       1.910332856456e-11 
       5.085563124975e+01       1.223726510761e-04      -2.447636390712e+00      -8.850790050658e-01      -8.494021750961e-03      -2.018329141614e-02      -1.103591107901e-04      -4.037690867223e-03      -1.838537114978e+00      -8.835247554985e-01       5.774470592179e-03       5.757408721842e-03      -4.502303004752e-03      -2.697727720837e-02      -9.853869421720e-03      -2.581706180758e+01       2.815720013840e-01      -1.363023369055e-11       2.088045519835e-10       1.903392313075e-11 
       5.094521952958e+01       1.226095882517e-04      -2.339215443833e+00      -9.325163553050e-01      -9.010322189047e-03      -2.150237555131e-02      -1.182434412252e-04      -4.301587856460e-03      -1.757358086537e+00      -9.310200004046e-01       5.736412150675e-03       5.717748474171e-03      -1.519911056554e-03      -2.558188831619e-02      -1.126834480797e-02      -2.584240505965e+01       2.815430099422e-01      -1.362023919613e-11       2.088906601723e-10       1.896232198995e-11 
       5.103480780942e+01       1.228466005623e-04      -2.225271444286e+00      -9.776312033649e-01      -9.507963518601e-03      -2.277776905392e-02      -1.259471614106e-04      -4.556745644553e-03      -1.672031388980e+00      -9.761970325332e-01       5.696820912960e-03       5.676664984413e-03       1.279006245995e-03      -2.400283582039e-02      -1.258394461657e-02      -2.586774987139e+01       2.815114770981e-01      -1.360963844267e-11       2.089722213618e-10       1.888865994042e-11 
       5.112439608925e+01       1.230836880079e-04      -2.106087839772e+00      -1.020316730613e+00      -9.985601673470e-03      -2.400607538734e-02      -1.334484246317e-04      -4.802484695640e-03      -1.582769228788e+00      -1.018948920175e+00       5.655792126509e-03       5.634261301726e-03       3.873735471282e-03      -2.225390020447e-02      -1.379087792076e-02      -2.589309569993e+01       2.814772715062e-01      -1.359841336849e-11       2.090490857321e-10       1.881307549306e-11 
       5.121398436908e+01       1.233208505885e-04      -1.981960396423e+00      -1.060472172418e+00      -1.044193294869e-02      -2.518399184513e-02      -1.407255799119e-04      -5.038144238090e-03      -1.489793061839e+00      -1.059174775322e+00       5.613423981233e-03       5.590642549308e-03       6.245288465128e-03      -2.035012644860e-02      -1.488026259902e-02      -2.591844198489e+01       2.814402709364e-01      -1.358654794779e-11       2.091211171171e-10       1.873571051610e-11 
       5.135123671947e+01       1.236843376140e-04      -1.782909315641e+00      -1.116870681902e+00      -1.109686420563e-02      -2.688359168560e-02      -1.513910537373e-04      -5.378177522900e-03      -1.340675003391e+00      -1.115688706336e+00       5.546147929712e-03       5.521705064791e-03       9.407227613491e-03      -1.717045877057e-02      -1.630349878717e-02      -2.595727293674e+01       2.813779085288e-01      -1.356709638794e-11       2.092218224627e-10       1.861406279468e-11 
       5.148848906986e+01       1.240480009910e-04      -1.574133326494e+00      -1.166801231624e+00      -1.169454573758e-02      -2.844645515595e-02      -1.614051431431e-04      -5.690858560051e-03      -1.184246821671e+00      -1.165743325051e+00       5.476339581968e-03       5.450558231103e-03       1.195340118308e-02      -1.372836507334e-02      -1.740891080817e-02      -2.599610146772e+01       2.813083588239e-01      -1.354606849600e-11       2.093105230356e-10       1.848910883449e-11 
       5.162574142024e+01       1.244118407196e-04      -1.356840076557e+00      -1.209992008560e+00      -1.223096961767e-02      -2.986229197315e-02      -1.706948716284e-04      -5.974128465280e-03      -1.021413105943e+00      -1.209066219833e+00       5.404384085453e-03       5.377599149629e-03       1.384347321834e-02      -1.009093555391e-02      -1.817898342796e-02      -2.603492537820e+01       2.812313098577e-01      -1.352343432053e-11       2.093869179138e-10       1.836139181901e-11 
       5.176299377063e+01       1.247758567998e-04      -1.132283264274e+00      -1.246210312629e+00      -1.270244689612e-02      -3.112156620791e-02      -1.791900595993e-04      -6.226079233897e-03      -8.531130697808e-01      -1.245424035604e+00       5.330675535364e-03       5.303228412300e-03       1.504970019559e-02      -6.328330623859e-03      -1.860259253328e-02      -2.607374241884e+01       2.811465041647e-01      -1.349917491069e-11       2.094507836553e-10       1.823146260620e-11 
       5.190024612102e+01       1.251400492316e-04      -9.017554173517e-01      -1.275263768421e+00      -1.310563201473e-02      -3.221555570016e-02      -1.868237724962e-04      -6.444965629155e-03      -6.803151424424e-01      -1.274623684414e+00       5.255614627847e-03       5.227847769053e-03       1.555734657931e-02      -2.512453023215e-03      -1.867516062609e-02      -2.611255030525e+01       2.810537398970e-01      -1.347328212781e-11       2.095019743588e-10       1.809987652212e-11 
       5.203749847141e+01       1.255044180150e-04      -6.665805368284e-01      -1.297001359052e+00      -1.343754442941e-02      -3.313641270711e-02      -1.935327981996e-04      -6.629217317584e-03      -5.040114591716e-01      -1.296513389710e+00       5.179606301897e-03       5.151857869799e-03       1.536487972260e-02       1.284392435413e-03      -1.839870219790e-02      -2.615134673244e+01       2.809528710555e-01      -1.344575838580e-11       2.095404209406e-10       1.796719022552e-11 
       5.217475082179e+01       1.258689631499e-04      -4.281064862339e-01      -1.311314214909e+00      -1.369558975690e-02      -3.387721842425e-02      -1.992581248393e-04      -6.777449778827e-03      -3.252121595571e-01      -1.310983478004e+00       5.103057333817e-03       5.075656046480e-03       1.448392309438e-02       4.990848364557e-03      -1.778174870131e-02      -2.619012938922e+01       2.808438074698e-01      -1.341661634085e-11       2.095661300444e-10       1.783395862503e-11 
       5.234022195623e+01       1.263086924350e-04      -1.381546598372e-01      -1.318607362322e+00      -1.390540066237e-02      -3.452257824613e-02      -2.047758002704e-04      -6.906594766366e-03      -1.077869460344e-01      -1.318471776107e+00       5.010628091359e-03       4.984061695398e-03       1.254211433055e-02       9.241276250356e-03      -1.660676665783e-02      -2.623686409682e+01       2.807013812543e-01      -1.337936391803e-11       2.095803109014e-10       1.767339102483e-11 
       5.250569309067e+01       1.267486780412e-04       1.522052458103e-01      -1.314981889907e+00      -1.400167111069e-02      -3.488921889792e-02      -2.086994308804e-04      -6.979980620768e-03       1.099770246110e-01      -1.315046091979e+00       4.918708665880e-03       4.893400147213e-03       9.702346804298e-03       1.314619540456e-02      -1.499629380290e-02      -2.628357145172e+01       2.805470447871e-01      -1.333985043776e-11       2.095763829004e-10       1.751377895472e-11 
       5.267116422511e+01       1.271889199684e-04       4.405715573728e-01      -1.300495335879e+00      -1.398230682871e-02      -3.497094858220e-02      -2.109551763808e-04      -6.996367867680e-03       3.262791313735e-01      -1.300762343075e+00       4.827992066745e-03       4.804322237312e-03       6.055109636195e-03       1.660224192281e-02      -1.299938487172e-02      -2.633024754244e+01       2.803809599685e-01      -1.329815261561e-11       2.095547768003e-10       1.735604812634e-11 
       5.283663535955e+01       1.276294182167e-04       7.245651361383e-01      -1.275295085155e+00      -1.384616564199e-02      -3.476389607901e-02      -2.114817817170e-04      -6.954981252656e-03       5.393353805739e-01      -1.275766229953e+00       4.739152949287e-03       4.717453324785e-03       1.712163216917e-03       1.951933648334e-02      -1.067518865325e-02      -2.637688857006e+01       2.802034012155e-01      -1.325436490084e-11       2.095160657109e-10       1.720109458497e-11 
       5.300210649400e+01       1.280701727861e-04       1.001849020577e+00      -1.239616856172e+00      -1.359307737849e-02      -3.426656701063e-02      -2.102313906912e-04      -6.855521006870e-03       7.473931291503e-01      -1.240291741517e+00       4.652841897604e-03       4.633389018038e-03      -3.196684251109e-03       2.182302506619e-02      -8.091256126501e-03      -2.642349087936e+01       2.800147516502e-01      -1.320859817336e-11       2.094609578948e-10       1.704977858750e-11 
       5.316757762844e+01       1.285111836765e-04       1.270147665482e+00      -1.193782491329e+00      -1.322385495965e-02      -3.347988176118e-02      -2.071702851151e-04      -6.698170443447e-03       9.487455088569e-01      -1.194658981055e+00       4.569679967706e-03       4.552691256690e-03      -8.527240914315e-03       2.345638140461e-02      -5.321646043442e-03      -2.647005098820e+01       2.798154980821e-01      -1.316097835970e-11       2.093902885298e-10       1.690291877674e-11 
       5.333304876288e+01       1.289524508879e-04       1.527265622173e+00      -1.138197039107e+00      -1.274029788995e-02      -3.240719258508e-02      -2.022795335125e-04      -6.483599391293e-03       1.141745433944e+00      -1.139271238297e+00       4.490253539857e-03       4.475884765904e-03      -1.412496494500e-02       2.438142394107e-02      -2.444865070562e-03      -2.651656561483e+01       2.796062252149e-01      -1.311164499478e-11       2.093050107454e-10       1.676128684115e-11 
       5.349851989732e+01       1.293939744204e-04       1.771105497587e+00      -1.073345116793e+00      -1.214518765022e-02      -3.105427969217e-02      -1.955554953171e-04      -6.212963422988e-03       1.324819068328e+00      -1.074611354223e+00       4.415109531260e-03       4.403453895211e-03      -1.982926784563e-02       2.458000830937e-02       4.583064735538e-04      -2.656303170303e+01       2.793876092570e-01      -1.306074974484e-11       2.092061860703e-10       1.662560281330e-11 
       5.366399103176e+01       1.298357542739e-04       1.999685038801e+00      -9.997866340818e-01      -1.144227392838e-02      -2.942932753592e-02      -1.870102026335e-04      -5.887899121902e-03       1.496478640695e+00      -1.001237509457e+00       4.344751020670e-03       4.335839847248e-03      -2.547795794551e-02       2.405417155222e-02       3.307038162641e-03      -2.660944644500e+01       2.791604108394e-01      -1.300845490379e-11       2.090949743388e-10       1.649653069497e-11 
       5.382946216620e+01       1.302777904485e-04       2.211153208556e+00      -9.181519441733e-01      -1.063625268811e-02      -2.754288068382e-02      -1.766716418037e-04      -5.510515265314e-03       1.655334507900e+00      -9.197783728079e-01       4.279633329665e-03       4.273438294763e-03      -3.091169148888e-02       2.282592278303e-02       6.022656279280e-03      -2.665580730185e+01       2.789254671921e-01      -1.295493187227e-11       2.089726230573e-10       1.637467445753e-11 
       5.400095225434e+01       1.307361760079e-04       2.410437795604e+00      -8.257688241773e-01      -9.698114002248e-03      -2.532561373324e-02      -1.641119479000e-04      -5.066942244748e-03       1.805091666244e+00      -8.275657992491e-01       4.218108354490e-03       4.214638611417e-03      -3.615383953055e-02       2.085599580320e-02       8.617198815053e-03      -2.670379525520e+01       2.786747722639e-01      -1.289835715515e-11       2.088354813474e-10       1.625657705522e-11 
       5.417244234249e+01       1.311948368746e-04       2.587797041510e+00      -7.262992339067e-01      -8.662506357828e-03      -2.285808221218e-02      -1.497408669585e-04      -4.573294470936e-03       1.938432946096e+00      -7.282533975523e-01       4.163034628570e-03       4.162142946140e-03      -4.084526188600e-02       1.824222886305e-02       1.091327136220e-02      -2.675172075124e+01       2.784178060905e-01      -1.284086157978e-11       2.086893447030e-10       1.614733757247e-11 
       5.434393243064e+01       1.316537730487e-04       2.741713663184e+00      -6.206443217828e-01      -7.537629672595e-03      -2.015950535466e-02      -1.336440270496e-04      -4.033416266309e-03       2.054217953893e+00      -6.227407102623e-01       4.114735463112e-03       4.116224948668e-03      -4.484701354816e-02       1.506943877107e-02       1.284465416059e-02      -2.679958198991e+01       2.781557005775e-01      -1.278265633836e-11       2.085358213110e-10       1.604740373233e-11 
       5.448200894597e+01       1.320234889811e-04       2.847710413751e+00      -5.317268525758e-01      -6.573205531761e-03      -1.783335820386e-02      -1.194992522844e-04      -3.568040671834e-03       2.134012185922e+00      -5.339257815593e-01       4.080946420418e-03       4.084181536562e-03      -4.748730137804e-02       1.217665581344e-02       1.409698095903e-02      -2.683807014355e+01       2.779417283087e-01      -1.273542195568e-11       2.084079659733e-10       1.597395538150e-11 
       5.462008546130e+01       1.323933833893e-04       2.937082648330e+00      -4.399352760024e-01      -5.561926735054e-03      -1.538354505019e-02      -1.043649360080e-04      -3.077918946229e-03       2.201351398614e+00      -4.422251535876e-01       4.051817742880e-03       4.056626275760e-03      -4.955419293498e-02       9.045398550179e-03       1.505437476610e-02      -2.687651514716e+01       2.777258183191e-01      -1.268797940741e-11       2.082772738648e-10       1.590693125874e-11 
       5.473946316707e+01       1.327133292476e-04       3.000579807857e+00      -3.586682431550e-01      -4.654022843871e-03      -1.317583180156e-02      -9.053585683746e-05      -2.636228756316e-03       2.249251832402e+00      -3.610269737173e-01       4.030446522957e-03       4.036466062408e-03      -5.084913540580e-02       6.194425962147e-03       1.563123619843e-02      -2.690971870042e+01       2.775380794382e-01      -1.264688083396e-11       2.081626777518e-10       1.585425301471e-11 
       5.485884087284e+01       1.330334085151e-04       3.051039541783e+00      -2.760039323181e-01      -3.718866545584e-03      -1.089429710420e-02      -7.606794596101e-05      -2.179765452516e-03       2.287381853245e+00      -2.784220369907e-01       4.012642361190e-03       4.019727714972e-03      -5.166900771912e-02       3.254909433853e-03       1.596768768333e-02      -2.694288953932e+01       2.773497911908e-01      -1.260578383552e-11       2.080472027912e-10       1.580651885271e-11 
       5.497821857862e+01       1.333536211921e-04       3.088267845403e+00      -1.923000530999e-01      -2.760304160119e-03      -8.548210682200e-03      -6.101389875588e-05      -1.710383452307e-03       2.315594794868e+00      -1.947675102647e-01       3.998418095152e-03       4.006420068506e-03      -5.200313795697e-02       2.706036141796e-04       1.605997158689e-02      -2.697602759679e+01       2.771613732720e-01      -1.256476058433e-11       2.079314252697e-10       1.576376335279e-11 
       5.509759628439e+01       1.336739672783e-04       3.112127873802e+00      -1.079179647157e-01      -1.782312947286e-03      -6.147189583771e-03      -4.542991776552e-05      -1.230006689127e-03       2.333786810668e+00      -1.104244473281e-01       3.987770465440e-03       3.996538140221e-03      -5.184791017932e-02      -2.714272156127e-03       1.590786151780e-02      -2.700913289730e+01       2.769732447017e-01      -1.252388243834e-11       2.078159187051e-10       1.572600163043e-11 
       5.521697399016e+01       1.339944467739e-04       3.122540488216e+00      -2.322120354361e-02      -7.889832421251e-04      -3.701157775467e-03      -2.937548973836e-05      -7.406205297922e-04       2.341897303971e+00      -2.575628019983e-02       3.980680311912e-03       3.990063287381e-03      -5.120680991033e-02      -5.655698641689e-03       1.551466098884e-02      -2.704220555624e+01       2.767858225653e-01      -1.248321972214e-11       2.077012522671e-10       1.569322837004e-11 
       5.533635169593e+01       1.343150596789e-04       3.119484468880e+00       6.142607797345e-02       2.154979499008e-04      -1.220305680576e-03      -1.291317249848e-05      -2.442636805072e-04       2.339909090374e+00       5.887321092186e-02       3.977112870890e-03       3.986963424043e-03      -5.009033825573e-02      -8.510484423388e-03       1.488713816327e-02      -2.707524577890e+01       2.765995201024e-01      -1.244284147526e-11       2.075879883919e-10       1.566541862207e-11 
       5.542845986708e+01       1.345625259267e-04       3.107942538502e+00       1.264741080381e-01       9.954540686870e-04       7.110697351218e-04       2.619611747094e-08       1.421593592323e-04       2.331488111992e+00       1.239151977052e-01       3.976736889534e-03       3.986850170086e-03      -4.891472810073e-02      -1.062746295434e-02       1.424909395750e-02      -2.710071661389e+01       2.764567967005e-01      -1.241192392635e-11       2.075019050672e-10       1.564732710279e-11 
       5.550100594100e+01       1.347574907636e-04       3.093247480796e+00       1.774257282555e-01       1.611350308952e-03       2.239309672571e-03       1.034070919070e-05       4.479261679813e-04       2.320652487836e+00       1.748666986926e-01       3.977877564242e-03       3.988139734053e-03      -4.780363075639e-02      -1.222892420926e-02       1.365641230374e-02      -2.712076454611e+01       2.763451453837e-01      -1.238774005069e-11       2.074350871512e-10       1.563512245570e-11 
       5.557355201492e+01       1.349525048688e-04       3.073644357621e+00       2.280416740368e-01       2.227582011866e-03       3.771155533150e-03       2.074685905617e-05       7.544159973159e-04       2.306135675751e+00       2.254865554583e-01       3.980266608909e-03       3.990628383757e-03      -4.653602603641e-02      -1.376291310287e-02       1.298794533288e-02      -2.714080080848e+01       2.762342608446e-01      -1.236371947681e-11       2.073692664857e-10       1.562470131869e-11 
       5.564609808884e+01       1.351475682422e-04       3.049169434426e+00       2.782421038975e-01       2.843166668272e-03       5.304194178806e-03       3.122876335068e-05       1.061146048326e-03       2.287964574811e+00       2.756951660558e-01       3.983885701724e-03       3.994299751378e-03      -4.511890503136e-02      -1.522120140880e-02       1.224746806449e-02      -2.716082550890e+01       2.761242302307e-01      -1.233987642145e-11       2.073045611063e-10       1.561604462322e-11 
       5.571864416276e+01       1.353426808840e-04       3.019866657432e+00       3.279480202171e-01       3.457118847158e-03       6.835999285294e-03       4.177025325332e-05       1.367630879411e-03       2.266171835464e+00       3.254135820510e-01       3.988714645475e-03       3.999135810370e-03      -4.356004429974e-02      -1.659597817397e-02       1.143913192991e-02      -2.718083876652e+01       2.760151390992e-01      -1.231622478978e-11       2.072410867777e-10       1.560913128696e-11 
       5.579119023668e+01       1.355378427941e-04       2.985787570101e+00       3.770812875363e-01       4.068451848867e-03       8.364136579564e-03       5.235489779525e-05       1.673383453850e-03       2.240795809904e+00       3.745633912745e-01       3.994731421746e-03       4.005116912485e-03      -4.186796056218e-02      -1.787989785374e-02       1.056744051117e-02      -2.720084071150e+01       2.759070713605e-01      -1.229277817244e-11       2.071789571037e-10       1.560393728771e-11 
       5.586373631060e+01       1.357330539724e-04       2.946991222758e+00       4.255646807185e-01       4.676178289638e-03       9.886167761217e-03       6.296603447065e-05       1.977915924361e-03       2.211880488267e+00       4.230674205361e-01       4.001912245290e-03       4.012221823597e-03      -4.005186250724e-02      -1.906611912408e-02       9.637224181890e-03      -2.722083148478e+01       2.758001091690e-01      -1.226954983191e-11       2.071182833770e-10       1.560043580417e-11 
       5.594212928265e+01       1.359440537076e-04       2.899842068034e+00       4.771373743896e-01       5.327692302619e-03       1.152118813254e-02       7.444268720904e-05       2.305057442520e-03       2.176713350868e+00       4.746674172615e-01       4.010950892994e-03       4.021136343420e-03      -3.796136779333e-02      -2.023085443108e-02       8.572174511096e-03      -2.724242104398e+01       2.756858618301e-01      -1.224470964936e-11       2.070544816143e-10       1.559852198803e-11 
       5.602052225471e+01       1.361551109727e-04       2.847355748964e+00       5.277683731893e-01       5.972604393992e-03       1.314315602251e-02       8.590904504354e-05       2.629589298238e-03       2.137541007429e+00       5.253307188931e-01       4.021284638349e-03       4.031305762716e-03      -3.575077308011e-02      -2.126694751629e-02       7.451612806572e-03      -2.726399793981e+01       2.755730980004e-01      -1.222015519641e-11       2.069926400648e-10       1.559851286750e-11 
       5.609891522677e+01       1.363662257677e-04       2.789635414485e+00       5.773652629930e-01       6.609682130730e-03       1.474900804326e-02       9.734336495472e-05       2.950898559921e-03       2.094440442718e+00       5.749643717014e-01       4.032876977403e-03       4.042697363632e-03      -3.343399794313e-02      -2.216800564904e-02       6.282700525324e-03      -2.728556239048e+01       2.754619133638e-01      -1.219590174984e-11       2.069328883493e-10       1.560036548002e-11 
       5.617730819883e+01       1.365773980928e-04       2.726793762191e+00       6.258375278493e-01       7.237700388489e-03       1.633569664965e-02       1.087237360103e-04       3.268375459097e-03       2.047495814158e+00       6.234782210304e-01       4.045689336122e-03       4.055276497361e-03      -3.102559263967e-02      -2.292849183092e-02       5.072883106372e-03      -2.730711462739e+01       2.753524005135e-01      -1.217196404766e-11       2.068753519793e-10       1.560403383249e-11 
       5.625570117089e+01       1.367886279477e-04       2.658952814157e+00       6.730971576039e-01       7.855445573805e-03       1.790019485259e-02       1.200281145332e-04       3.581414333563e-03       1.996798246815e+00       6.707848319625e-01       4.059681159785e-03       4.069006645848e-03      -2.854064701761e-02      -2.354375649071e-02       3.829843509949e-03      -2.732865489469e+01       2.752446490343e-01      -1.214835623996e-11       2.068201517960e-10       1.560947108974e-11 
       5.633409414294e+01       1.369999153327e-04       2.586243659981e+00       7.190586548271e-01       8.461719990121e-03       1.943950353372e-02       1.312343595190e-04       3.889415090689e-03       1.942445664535e+00       7.167979462611e-01       4.074810020332e-03       4.083849501372e-03      -2.599469660760e-02      -2.401006359515e-02       2.561454586569e-03      -2.735018344877e+01       2.751387451443e-01      -1.212509188489e-11       2.067674041584e-10       1.561662715923e-11 
       5.642886854666e+01       1.372554313239e-04       2.492040812332e+00       7.727721640904e-01       9.177679645224e-03       2.126260849393e-02       1.446196004924e-04       4.254203479513e-03       1.872004631149e+00       7.705791089886e-01       4.094555323352e-03       4.103222502149e-03      -2.285796587189e-02      -2.437098377772e-02       1.005614445251e-03      -2.737619547266e+01       2.750132956526e-01      -1.209744319351e-11       2.067070688084e-10       1.562749406789e-11 
       5.646559758857e+01       1.373544770559e-04       2.453731226484e+00       7.930148215713e-01       9.449729481052e-03       2.195696619951e-02       1.497512649583e-04       4.393139598263e-03       1.843352470943e+00       7.908501676225e-01       4.102619586532e-03       4.111136149139e-03      -2.163073092817e-02      -2.445050129573e-02       3.989190987986e-04      -2.738627182686e+01       2.749654668674e-01      -1.208687291737e-11       2.066847346117e-10       1.563233747395e-11 
       5.650232663049e+01       1.374535354165e-04       2.414439305211e+00       8.129249935822e-01       9.718574054180e-03       2.264407051592e-02       1.548483546345e-04       4.530624830330e-03       1.813962481599e+00       8.107908445646e-01       4.110906677257e-03       4.119269741687e-03      -2.039955178687e-02      -2.449612924963e-02      -2.085912463826e-04      -2.739634577281e+01       2.749180906537e-01      -1.207638534534e-11       2.066630019640e-10       1.563752680685e-11 
       5.653905567240e+01       1.375526064059e-04       2.374181495847e+00       8.324950534328e-01       9.984098370746e-03       2.332362724509e-02       1.599085877825e-04       4.666600307183e-03       1.783846949387e+00       8.303917797413e-01       4.119411655988e-03       4.127618770576e-03      -1.916610505850e-02      -2.450781688677e-02      -8.160793099111e-04      -2.740641734079e+01       2.748711746253e-01      -1.206598164473e-11       2.066418810980e-10       1.564305594010e-11 
       5.657578471432e+01       1.376516900240e-04       2.332974638152e+00       8.517168519365e-01       1.024618783077e-02       2.399534485192e-02       1.649296863094e-04       4.801007692670e-03       1.753018520552e+00       8.496425884377e-01       4.128129522901e-03       4.136178664881e-03      -1.793207272391e-02      -2.448555978715e-02      -1.422706702681e-03      -2.741648656153e+01       2.748247255023e-01      -1.205566299020e-11       2.066213825038e-10       1.564891439344e-11 
       5.661251375623e+01       1.377507862708e-04       2.290835974422e+00       8.705819599803e-01       1.050472401766e-02       2.465893384760e-02       1.699093875311e-04       4.933789059870e-03       1.721490157321e+00       8.685371513359e-01       4.137055208030e-03       4.144944776627e-03      -1.669913632980e-02      -2.442939969702e-02      -2.027636880288e-03      -2.742655346628e+01       2.747787500372e-01      -1.204543054024e-11       2.066015164034e-10       1.565509285432e-11 
       5.664924279815e+01       1.378498951463e-04       2.247783127618e+00       8.890833104461e-01       1.075958797443e-02       2.531410595159e-02       1.748454358901e-04       5.064886723556e-03       1.689274968920e+00       8.870748465582e-01       4.146183549417e-03       4.153912360678e-03      -1.546897336248e-02      -2.433942331408e-02      -2.630037008082e-03      -2.743661808682e+01       2.747332563964e-01      -1.203528533848e-11       2.065822915127e-10       1.566159225367e-11 
       5.671082891683e+01       1.380161061767e-04       2.173591405874e+00       9.192712336928e-01       1.117839653716e-02       2.639300003601e-02       1.830178352572e-04       5.280770773563e-03       1.633753185955e+00       9.173217465984e-01       4.161930117616e-03       4.169387873358e-03      -1.341709134335e-02      -2.411305477206e-02      -3.632169699927e-03      -2.745348909298e+01       2.746580733712e-01      -1.201847280691e-11       2.065515197201e-10       1.567319114141e-11 
       5.677241503551e+01       1.381823527133e-04       2.096966807118e+00       9.483854638589e-01       1.158606952572e-02       2.744610094634e-02       1.910504773445e-04       5.491495052643e-03       1.576402992010e+00       9.464958260955e-01       4.178206887957e-03       4.185393391452e-03      -1.138553262952e-02      -2.379292629085e-02      -4.620992938595e-03      -2.747035392197e+01       2.745842948665e-01      -1.200191311139e-11       2.065226173798e-10       1.568564409794e-11 
       5.683400115420e+01       1.383486347563e-04       2.017998751889e+00       9.763931222695e-01       1.198210504190e-02       2.847212891245e-02       1.989328878962e-04       5.696803467218e-03       1.517291354363e+00       9.745666275789e-01       4.194988551001e-03       4.201905508146e-03      -9.382041113051e-03      -2.338031675875e-02      -5.592692166876e-03      -2.748721273141e+01       2.745119496229e-01      -1.198561071965e-11       2.064956249568e-10       1.569891225911e-11 
       5.689558727288e+01       1.385149523056e-04       1.936779281834e+00       1.003262879938e+00       1.236599879539e-02       2.946982834856e-02       2.066547600780e-04       5.896444761402e-03       1.456487202719e+00       1.001502312964e+00       4.212249399788e-03       4.218900355545e-03      -7.414242897523e-03      -2.287685749555e-02      -6.543523753636e-03      -2.750406568204e+01       2.744410649200e-01      -1.196956986141e-11       2.064705805587e-10       1.571295853006e-11 
       5.695717339156e+01       1.386813053612e-04       1.853402959600e+00       1.028965268802e+00       1.273725831491e-02       3.043795522626e-02       2.142058380413e-04       6.090169991179e-03       1.394061314925e+00       1.027272626212e+00       4.229963341634e-03       4.236353620507e-03      -5.489616585325e-03      -2.228452537117e-02      -7.469829558239e-03      -2.752091293756e+01       2.743716667932e-01      -1.195379447630e-11       2.064475194097e-10       1.572774993453e-11 
       5.701875951024e+01       1.388476939231e-04       1.767966715601e+00       1.053472354793e+00       1.309541152643e-02       3.137528732857e-02       2.215758712354e-04       6.277734573935e-03       1.330086224828e+00       1.051850158529e+00       4.248103938736e-03       4.254240585087e-03      -3.615465689674e-03      -2.160563492321e-02      -8.368050369194e-03      -2.753775466443e+01       2.743037798097e-01      -1.193828820291e-11       2.064264742533e-10       1.574325410005e-11 
       5.713277617756e+01       1.391558289585e-04       1.604695833682e+00       1.095599161085e+00       1.372234113489e-02       3.302534680485e-02       2.347082936929e-04       6.607923261634e-03       1.207810329134e+00       1.094113611824e+00       4.282723695351e-03       4.288414891897e-03      -3.028684131305e-04      -2.012948817915e-02      -9.945258684076e-03      -2.756892036040e+01       2.741821629750e-01      -1.191030234852e-11       2.063929364210e-10       1.577371913972e-11 
