#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_rho_fld       19:rho_plus_p_theta_fld    20:delta_p_fld        
       2.379057482729e+02       7.807587926997e-04      -1.444369080061e+00       6.332800715216e-05       4.494694304022e-05       1.121723891251e-04       5.977255725595e-08       2.243447820042e-05      -1.083276913814e+00       6.333259245595e-05       6.002963866647e-01       6.415220513267e-01      -1.444348149579e+00       6.304767895950e-05       2.084819934850e-03      -1.083289161099e+00       6.351324624058e-05       5.862948860735e-13       1.161522280969e-16       3.698840936030e-12 
       2.379168978241e+02       7.808077995910e-04      -1.444375411092e+00       6.333069282418e-05       4.499418857926e-05       1.121728128859e-04       5.977284326883e-08       2.243456317902e-05      -1.083281662138e+00       6.333527957308e-05       6.002953469103e-01       6.415207039336e-01      -1.444354476442e+00       6.305032277592e-05       2.085006917812e-03      -1.083293911437e+00       6.351595269265e-05       5.864109968204e-13       1.161643064807e-16       3.699069355832e-12 
       2.379280473753e+02       7.808568076460e-04      -1.444381741700e+00       6.333337846231e-05       4.504133994708e-05       1.121734327329e-04       5.977326214261e-08       2.243468737393e-05      -1.083286410145e+00       6.333796667364e-05       6.002943100424e-01       6.415193566562e-01      -1.444360802882e+00       6.305296656105e-05       2.085193908569e-03      -1.083298661459e+00       6.351865911883e-05       5.865271171373e-13       1.161763855166e-16       3.699297759467e-12 
       2.379391969266e+02       7.809058168648e-04      -1.444388071886e+00       6.333606406666e-05       4.508839770700e-05       1.121742477373e-04       5.977381371081e-08       2.243485059938e-05      -1.083291157836e+00       6.334065375756e-05       6.002932760444e-01       6.415180094943e-01      -1.444367128899e+00       6.305561031492e-05       2.085380907120e-03      -1.083303411164e+00       6.352136551915e-05       5.866432470279e-13       1.161884652045e-16       3.699526147035e-12 
       2.379503464778e+02       7.809548272474e-04      -1.444394401650e+00       6.333874963732e-05       4.513536241883e-05       1.121752569761e-04       5.977449780669e-08       2.243505267077e-05      -1.083295905210e+00       6.334334082476e-05       6.002922448999e-01       6.415166624478e-01      -1.444373454493e+00       6.305825403755e-05       2.085567913465e-03      -1.083308160553e+00       6.352407189365e-05       5.867593864954e-13       1.162005455442e-16       3.699754518634e-12 
       2.380331420175e+02       7.813188102378e-04      -1.444441392784e+00       6.335869139349e-05       4.548126133950e-05       1.121887385839e-04       5.978370744766e-08       2.243775062449e-05      -1.083331148942e+00       6.336329420757e-05       6.002846754032e-01       6.415066629947e-01      -1.444420414645e+00       6.307788510441e-05       2.086956849160e-03      -1.083343419255e+00       6.354416837646e-05       5.876221274201e-13       1.162902734028e-16       3.701449895017e-12 
       2.381159375572e+02       7.816828574015e-04      -1.444488361021e+00       6.337863133721e-05       4.582228197541e-05       1.122125144802e-04       5.980014669754e-08       2.244250738700e-05      -1.083366375501e+00       6.338324663472e-05       6.002772558800e-01       6.414966698164e-01      -1.444467351866e+00       6.309751446399e-05       2.088346214592e-03      -1.083378660795e+00       6.356426345002e-05       5.884853980309e-13       1.163800371092e-16       3.703144435200e-12 
       2.381987330969e+02       7.820469687383e-04      -1.444535306653e+00       6.339856950535e-05       4.615863812734e-05       1.122462324918e-04       5.982374524467e-08       2.244925252577e-05      -1.083401585107e+00       6.340319808007e-05       6.002699800901e-01       6.414866828395e-01      -1.444514266447e+00       6.311714212885e-05       2.089736009722e-03      -1.083413885395e+00       6.358435712696e-05       5.893491996787e-13       1.164698365852e-16       3.704838176734e-12 
       2.382815286366e+02       7.824111442483e-04      -1.444582229963e+00       6.341850593219e-05       4.649053519362e-05       1.122895544624e-04       5.985443179192e-08       2.245791841148e-05      -1.083436777973e+00       6.342314852047e-05       6.002628420453e-01       6.414767019935e-01      -1.444561158672e+00       6.313676811106e-05       2.091126234511e-03      -1.083449093266e+00       6.360444941944e-05       5.902135336431e-13       1.165596717560e-16       3.706531155682e-12 
       2.383643241763e+02       7.827753839315e-04      -1.444629131221e+00       6.343844064960e-05       4.681817049154e-05       1.123421557207e-04       5.989213430119e-08       2.246844011177e-05      -1.083471954302e+00       6.344309793541e-05       6.002558359991e-01       6.414667272104e-01      -1.444608028811e+00       6.315639242225e-05       2.092516888918e-03      -1.083484284612e+00       6.362454033917e-05       5.910784011433e-13       1.166495425493e-16       3.708223406681e-12 
       2.384471197161e+02       7.831396877880e-04      -1.444676010690e+00       6.345837368726e-05       4.714173353091e-05       1.124037246291e-04       5.993678021205e-08       2.248075530098e-05      -1.083507114290e+00       6.346304630683e-05       6.002489564386e-01       6.414567584249e-01      -1.444654877126e+00       6.317601507361e-05       2.093907972904e-03      -1.083519459628e+00       6.364462989742e-05       5.919438033535e-13       1.167394488961e-16       3.709914962987e-12 
       2.385593366008e+02       7.836335492307e-04      -1.444739514412e+00       6.348538728542e-05       4.757409833308e-05       1.125009536967e-04       6.000824357744e-08       2.250020295967e-05      -1.083554742607e+00       6.349008162614e-05       6.002398247145e-01       6.414432567001e-01      -1.444718338569e+00       6.320260799182e-05       2.095794063351e-03      -1.083567108332e+00       6.367185611396e-05       5.931175812083e-13       1.168613600405e-16       3.712206560779e-12 
       2.386715534856e+02       7.841275285577e-04      -1.444802979152e+00       6.351239791116e-05       4.799974837001e-05       1.126133980266e-04       6.009214573359e-08       2.252269360268e-05      -1.083602341690e+00       6.351711496521e-05       6.002309031062e-01       6.414297657309e-01      -1.444781760968e+00       6.322919790569e-05       2.097680942754e-03      -1.083614727825e+00       6.369907987459e-05       5.942923460632e-13       1.169833362178e-16       3.714497016798e-12 
       2.387837703704e+02       7.846216257692e-04      -1.444866405472e+00       6.353940562175e-05       4.841909338183e-05       1.127403853723e-04       6.018830460506e-08       2.254809278462e-05      -1.083649911961e+00       6.354414629551e-05       6.002221797436e-01       6.414162853773e-01      -1.444845144883e+00       6.325578483913e-05       2.099568611019e-03      -1.083662318525e+00       6.372630120341e-05       5.954681004507e-13       1.171053772798e-16       3.716786402897e-12 
       2.388959872552e+02       7.851158408650e-04      -1.444929793900e+00       6.356641046930e-05       4.883252172545e-05       1.128812791815e-04       6.029653866616e-08       2.257627319875e-05      -1.083697453815e+00       6.357117559338e-05       6.002136433947e-01       6.414028155068e-01      -1.444908490843e+00       6.328236881472e-05       2.101457068049e-03      -1.083709880831e+00       6.375352012323e-05       5.966448467574e-13       1.172274830868e-16       3.719074787158e-12 
       2.390082041400e+02       7.856101738451e-04      -1.444993144936e+00       6.359341250125e-05       4.924040154460e-05       1.130354766460e-04       6.041666747455e-08       2.260711428700e-05      -1.083744967628e+00       6.359820283940e-05       6.002052834297e-01       6.413893559942e-01      -1.444971799349e+00       6.330894985381e-05       2.103346313751e-03      -1.083757415117e+00       6.378073665559e-05       5.978225872379e-13       1.173496535065e-16       3.721362234099e-12 
       2.391204210247e+02       7.861046247097e-04      -1.445056459055e+00       6.362041176088e-05       4.964308190218e-05       1.132024068149e-04       6.054851215144e-08       2.264050186252e-05      -1.083792453757e+00       6.362522801781e-05       6.001970897872e-01       6.413759067210e-01      -1.445035070875e+00       6.333552797660e-05       2.105236348031e-03      -1.083804921739e+00       6.380795082088e-05       5.990013240244e-13       1.174718884141e-16       3.723648804879e-12 
       2.392326379095e+02       7.865991934586e-04      -1.445119736705e+00       6.364740828771e-05       5.004089387560e-05       1.133815287662e-04       6.069189579488e-08       2.267632774407e-05      -1.083839912536e+00       6.365225111598e-05       6.001890529408e-01       6.413624675749e-01      -1.445098305868e+00       6.336210320215e-05       2.107127170795e-03      -1.083852401034e+00       6.383516263840e-05       6.001810591319e-13       1.175941876921e-16       3.725934557487e-12 
       2.394553740177e+02       7.875811981330e-04      -1.445245228330e+00       6.370098497103e-05       5.081729827402e-05       1.137711876906e-04       6.100999124737e-08       2.275426235119e-05      -1.083934032340e+00       6.370588229728e-05       6.001735302742e-01       6.413358221830e-01      -1.445223712638e+00       6.341484310031e-05       2.110882546570e-03      -1.083946561620e+00       6.388916771832e-05       6.025256465548e-13       1.178371263081e-16       3.730469272930e-12 
       2.396781101259e+02       7.885636672383e-04      -1.445370580977e+00       6.375455127536e-05       5.157801894325e-05       1.142031806349e-04       6.137152876729e-08       2.284066359699e-05      -1.084028047922e+00       6.375950519342e-05       6.001585251119e-01       6.413092155129e-01      -1.445348980182e+00       6.346757178375e-05       2.114641027668e-03      -1.084040618068e+00       6.394316375065e-05       6.048741881238e-13       1.180803172953e-16       3.735001377079e-12 
       2.399008462341e+02       7.895466007744e-04      -1.445495797378e+00       6.380810740973e-05       5.232510832521e-05       1.146741735501e-04       6.177522422537e-08       2.293486469117e-05      -1.084121961333e+00       6.381311977782e-05       6.001439788918e-01       6.412826468811e-01      -1.445474111231e+00       6.352028936807e-05       2.118402613380e-03      -1.084134572428e+00       6.399715085259e-05       6.072266959747e-13       1.183237599454e-16       3.739531229048e-12 
       2.401235823423e+02       7.905299987414e-04      -1.445620879974e+00       6.386165355050e-05       5.306042037755e-05       1.151811638540e-04       6.221984774053e-08       2.303626513490e-05      -1.084215774403e+00       6.386672604292e-05       6.001298389312e-01       6.412561156764e-01      -1.445599108226e+00       6.357299595622e-05       2.122167303001e-03      -1.084228426530e+00       6.405112912870e-05       6.095831809025e-13       1.185674536297e-16       3.744059153080e-12 
       2.403463184505e+02       7.915138611392e-04      -1.445745830953e+00       6.391518984704e-05       5.378563147477e-05       1.157214455502e-04       6.270422754210e-08       2.314432374481e-05      -1.084309488774e+00       6.392032399524e-05       6.001160577969e-01       6.412296213513e-01      -1.445723973354e+00       6.362569164013e-05       2.125935095832e-03      -1.084322182015e+00       6.410509867251e-05       6.119436525069e-13       1.188113977902e-16       3.748585442227e-12 
       2.405690545587e+02       7.924981879678e-04      -1.445870652268e+00       6.396871642599e-05       5.450225922821e-05       1.162925778146e-04       6.322725262820e-08       2.325855237042e-05      -1.084403105910e+00       6.397391365067e-05       6.001025927438e-01       6.412031634166e-01      -1.445848708568e+00       6.367837650150e-05       2.129705991182e-03      -1.084415840349e+00       6.415905956735e-05       6.143081192937e-13       1.190555919337e-16       3.753110361694e-12 
       2.407917906669e+02       7.934829792272e-04      -1.445995345663e+00       6.402223339499e-05       5.521167928546e-05       1.168923569519e-04       6.378787434375e-08       2.337851028558e-05      -1.084496627121e+00       6.402749503133e-05       6.000894052121e-01       6.411767414356e-01      -1.445973315612e+00       6.373105061288e-05       2.133479988361e-03      -1.084509402840e+00       6.421301188737e-05       6.166765887683e-13       1.193000356263e-16       3.757634151814e-12 
       2.410978929330e+02       7.948371180173e-04      -1.446166503702e+00       6.409576529939e-05       5.617713398913e-05       1.177597394071e-04       6.461786605033e-08       2.355198952837e-05      -1.084624997275e+00       6.410111751684e-05       6.000716713031e-01       6.411404881276e-01      -1.446144354572e+00       6.380342228446e-05       2.138671584736e-03      -1.084637829859e+00       6.428714372999e-05       6.199380764336e-13       1.196363766783e-16       3.763849670054e-12 
       2.414039951991e+02       7.961921339554e-04      -1.446337426572e+00       6.416927942107e-05       5.713421339927e-05       1.186728994722e-04       6.551464583830e-08       2.373462418172e-05      -1.084753191080e+00       6.417472449680e-05       6.000543160247e-01       6.411043011137e-01      -1.446315157890e+00       6.387577391758e-05       2.143869036328e-03      -1.084766080685e+00       6.436125964951e-05       6.232071508209e-13       1.199731874874e-16       3.770063970093e-12 
       2.417100974652e+02       7.975480270416e-04      -1.446508117256e+00       6.424277591646e-05       5.808546320856e-05       1.196278294205e-04       6.647606764058e-08       2.392561272403e-05      -1.084881210774e+00       6.424831604607e-05       6.000372694230e-01       6.410681796463e-01      -1.446485728546e+00       6.394810563305e-05       2.149072341380e-03      -1.084894157556e+00       6.443535977092e-05       6.264838240490e-13       1.203104673640e-16       3.776277496492e-12 
       2.420161997313e+02       7.989047972757e-04      -1.446678578287e+00       6.431625490957e-05       5.903312591576e-05       1.206210280413e-04       6.750019763866e-08       2.412425493404e-05      -1.085009058258e+00       6.432189223860e-05       6.000204704239e-01       6.410321230905e-01      -1.446656069073e+00       6.402041753186e-05       2.154281498146e-03      -1.085022062372e+00       6.450944419937e-05       6.297681060588e-13       1.206482157480e-16       3.782490640833e-12 
       2.423223019974e+02       8.002624446578e-04      -1.446848811798e+00       6.438971649752e-05       5.997918194700e-05       1.216494319246e-04       6.858530568931e-08       2.432993814810e-05      -1.085136735132e+00       6.439545314470e-05       6.000038656155e-01       6.409961309111e-01      -1.446826181604e+00       6.409270969748e-05       2.159496504886e-03      -1.085149796734e+00       6.458351302250e-05       6.330600048532e-13       1.209864321952e-16       3.788703748983e-12 
       2.426284042635e+02       8.016209691879e-04      -1.447018819568e+00       6.446316075486e-05       6.092538551357e-05       1.227103555226e-04       6.972985589711e-08       2.454212527293e-05      -1.085264242731e+00       6.446899882881e-05       5.999874081941e-01       6.409602026618e-01      -1.446996067915e+00       6.416498219766e-05       2.164717359867e-03      -1.085277361976e+00       6.465756631225e-05       6.363595266819e-13       1.213251163658e-16       3.794917127447e-12 
       2.429345065296e+02       8.029803708661e-04      -1.447188603063e+00       6.453658773723e-05       6.187329522958e-05       1.238014399517e-04       7.093249629961e-08       2.476034454623e-05      -1.085391582155e+00       6.454252934882e-05       5.999710570625e-01       6.409243379741e-01      -1.447165729473e+00       6.423723508638e-05       2.169944061362e-03      -1.085404759199e+00       6.473160412675e-05       6.396666762479e-13       1.216642680125e-16       3.801131048738e-12 
       2.433608500712e+02       8.048752262993e-04      -1.447424708400e+00       6.463882915688e-05       6.319898817110e-05       1.253675148116e-04       7.270215911553e-08       2.507356283791e-05      -1.085568663723e+00       6.464491851920e-05       5.999483928135e-01       6.408744904909e-01      -1.447401664175e+00       6.433783732377e-05       2.177233623938e-03      -1.085581921528e+00       6.483469933421e-05       6.442856374819e-13       1.221374218824e-16       3.809787243075e-12 
       2.437871936129e+02       8.067717833391e-04      -1.447660383459e+00       6.474103720396e-05       6.453395000490e-05       1.269832797242e-04       7.457958302881e-08       2.539671916099e-05      -1.085745422645e+00       6.474727849177e-05       5.999257811282e-01       6.408247651050e-01      -1.447637167666e+00       6.443840167750e-05       2.184534520350e-03      -1.085758761512e+00       6.493776470133e-05       6.489194077004e-13       1.226114820839e-16       3.818445533823e-12 
       2.442135371546e+02       8.086700419855e-04      -1.447895630002e+00       6.484321190144e-05       6.588101270956e-05       1.286446628199e-04       7.656265603808e-08       2.572899916802e-05      -1.085921860246e+00       6.484960936403e-05       5.999031510995e-01       6.407751613710e-01      -1.447872241705e+00       6.453892819535e-05       2.191846745952e-03      -1.085935280476e+00       6.504080028713e-05       6.535679884084e-13       1.230864486221e-16       3.827106417975e-12 
       2.446398806962e+02       8.105700022386e-04      -1.448130449179e+00       6.494535323821e-05       6.724262906369e-05       1.303482239095e-04       7.864976912397e-08       2.606971484438e-05      -1.086097977391e+00       6.495191121398e-05       5.998804428256e-01       6.407256789965e-01      -1.448106887440e+00       6.463941689757e-05       2.199170296104e-03      -1.086111479284e+00       6.514380612310e-05       6.582313778836e-13       1.235623216974e-16       3.835770326887e-12 
       2.450662242379e+02       8.124716640983e-04      -1.448364841622e+00       6.504746117471e-05       6.862093813354e-05       1.320910445647e-04       8.083976790345e-08       2.641828252492e-05      -1.086273774554e+00       6.505418410168e-05       5.998576055057e-01       6.406763178190e-01      -1.448341105500e+00       6.473986778084e-05       2.206505166166e-03      -1.086287358410e+00       6.524678221717e-05       6.629095715941e-13       1.240391016805e-16       3.844437637749e-12 
       2.454925677796e+02       8.143750275646e-04      -1.448598807513e+00       6.514953564721e-05       7.001782048535e-05       1.338706353403e-04       8.313190809217e-08       2.677420433903e-05      -1.086449251874e+00       6.515642807051e-05       5.998345958482e-01       6.406270777881e-01      -1.448574896065e+00       6.484028082140e-05       2.213851351494e-03      -1.086462917994e+00       6.534972855679e-05       6.676025625199e-13       1.245167890935e-16       3.853108683269e-12 
       2.459189113212e+02       8.162800926375e-04      -1.448832346657e+00       6.525157657159e-05       7.143494276475e-05       1.356848607356e-04       8.552581444631e-08       2.713705320336e-05      -1.086624409208e+00       6.525864314937e-05       5.998113767829e-01       6.405779589479e-01      -1.448808258938e+00       6.494065597808e-05       2.221208847441e-03      -1.086638157889e+00       6.545264511204e-05       6.723103414839e-13       1.249953845910e-16       3.861783759410e-12 
       2.465378558567e+02       8.190488004828e-04      -1.449170626710e+00       6.539965463977e-05       7.353127886733e-05       1.383765965937e-04       8.918226241176e-08       2.767540612638e-05      -1.086878123702e+00       6.540698258021e-05       5.997772316799e-01       6.405068665801e-01      -1.449146281400e+00       6.508630814492e-05       2.231910216928e-03      -1.086891992774e+00       6.560200119339e-05       6.791711577286e-13       1.256918036205e-16       3.874385516835e-12 
       2.471568003921e+02       8.218210946005e-04      -1.449508003735e+00       6.554766142232e-05       7.567739205101e-05       1.411327464048e-04       9.305411977109e-08       2.822664218226e-05      -1.087131161089e+00       6.555526117213e-05       5.997424971460e-01       6.404360305128e-01      -1.449483398829e+00       6.523188013364e-05       2.242635400377e-03      -1.087145151181e+00       6.575129422493e-05       6.860630777488e-13       1.263901408649e-16       3.886997042327e-12 
       2.477757449276e+02       8.245969749903e-04      -1.449844474278e+00       6.569559650099e-05       7.787678803336e-05       1.439493842359e-04       9.714348497193e-08       2.878997622515e-05      -1.087383518787e+00       6.570347890236e-05       5.997071063175e-01       6.403654515945e-01      -1.449819607762e+00       6.537737168376e-05       2.253384383479e-03      -1.087397630526e+00       6.590052398042e-05       6.929860557037e-13       1.270903994264e-16       3.899618968393e-12 
       2.483946894631e+02       8.273764416525e-04      -1.450180034132e+00       6.584345941217e-05       8.013257022566e-05       1.468232280083e-04       1.014534389652e-07       2.936475187808e-05      -1.087635193647e+00       6.585163571829e-05       5.996710041892e-01       6.402951308622e-01      -1.450154903987e+00       6.552278249792e-05       2.264157151878e-03      -1.087649427659e+00       6.604969019679e-05       6.999400404709e-13       1.277925827403e-16       3.912251858980e-12 
       2.490136339985e+02       8.301594945868e-04      -1.450514678484e+00       6.599124965389e-05       8.244752956936e-05       1.497514855384e-04       1.059879113987e-07       2.995041074210e-05      -1.087886182066e+00       6.599973154343e-05       5.996341450557e-01       6.402250695040e-01      -1.450489282684e+00       6.566811224850e-05       2.274953691163e-03      -1.087900538974e+00       6.619879258062e-05       7.069249763343e-13       1.284966945338e-16       3.924896224965e-12 
       2.496325785340e+02       8.329461337934e-04      -1.450848402030e+00       6.613896669108e-05       8.482421793434e-05       1.527317280772e-04       1.107515643601e-07       3.054646710487e-05      -1.088136480073e+00       6.614776628175e-05       5.995964904507e-01       6.401552688316e-01      -1.450822738539e+00       6.581336058237e-05       2.285773986865e-03      -1.088150960499e+00       6.634783081300e-05       7.139408034975e-13       1.292027387966e-16       3.937552536814e-12 
       2.502515230694e+02       8.357363592723e-04      -1.451181199059e+00       6.628660995984e-05       8.726500090934e-05       1.557617983075e-04       1.157496943643e-07       3.115248954070e-05      -1.088386083393e+00       6.629573982152e-05       5.995580076533e-01       6.400857302567e-01      -1.451155265837e+00       6.595852712500e-05       2.296618024453e-03      -1.088400687958e+00       6.649680455357e-05       7.209874585113e-13       1.299107197561e-16       3.950221233621e-12 
       2.512023750767e+02       8.400298228463e-04      -1.451690638757e+00       6.651328149310e-05       9.114455346760e-05       1.605093955605e-04       1.238984540603e-07       3.210202301011e-05      -1.088768172098e+00       6.652294429461e-05       5.994972122041e-01       6.399794158441e-01      -1.451664287171e+00       6.618137861884e-05       2.313323369558e-03      -1.088782968574e+00       6.672553862614e-05       7.318727680453e-13       1.310021369891e-16       3.969708557660e-12 
       2.521532270840e+02       8.443317502253e-04      -1.452197854571e+00       6.673977529566e-05       9.518807119813e-05       1.653636228601e-04       1.326379095571e-07       3.307288398562e-05      -1.089148593413e+00       6.675000355517e-05       5.994343124968e-01       6.398737292181e-01      -1.452171079767e+00       6.640403466279e-05       2.330084659144e-03      -1.089163583249e+00       6.695411828074e-05       7.428304196804e-13       1.320981524658e-16       3.989227493382e-12 
       2.531040790913e+02       8.486421414092e-04      -1.452702822498e+00       6.696608902368e-05       9.940258959965e-05       1.703185610242e-04       1.419936368171e-07       3.406388878249e-05      -1.089527329366e+00       6.697691708217e-05       5.993692396672e-01       6.397686763226e-01      -1.452675619600e+00       6.662649370242e-05       2.346901839569e-03      -1.089542514004e+00       6.718254208650e-05       7.538601435815e-13       1.331987841791e-16       4.008779374010e-12 
       2.540549310986e+02       8.529609963980e-04      -1.453205517778e+00       6.719222023853e-05       1.037947838287e-04       1.753685708050e-04       1.519930380069e-07       3.507390971227e-05      -1.089904361421e+00       6.720368433193e-05       5.993019373785e-01       6.396642632904e-01      -1.453177881888e+00       6.684875412947e-05       2.363774856781e-03      -1.089919742292e+00       6.741080855858e-05       7.649616565573e-13       1.343040510466e-16       4.028365472600e-12 
       2.550057831059e+02       8.572883151917e-04      -1.453705915123e+00       6.741816641770e-05       1.083710490188e-04       1.805081314676e-04       1.626650205676e-07       3.610184279965e-05      -1.090279670648e+00       6.743030474770e-05       5.992323593975e-01       6.395604963852e-01      -1.453677841323e+00       6.707081429238e-05       2.380703656298e-03      -1.090295249172e+00       6.763891616867e-05       7.761346631939e-13       1.354139728494e-16       4.047987015404e-12 
       2.559566351132e+02       8.616240977904e-04      -1.454203988928e+00       6.764392496469e-05       1.131375584410e-04       1.857317178834e-04       1.740397142859e-07       3.714658320231e-05      -1.090653237880e+00       6.765677776814e-05       5.991604678011e-01       6.394573819490e-01      -1.454175472283e+00       6.729267250579e-05       2.397688183205e-03      -1.090669015464e+00       6.786686335455e-05       7.873788568899e-13       1.365285701745e-16       4.067645191323e-12 
       2.569074871205e+02       8.659683441939e-04      -1.454699713437e+00       6.786949321743e-05       1.181002983926e-04       1.910337180060e-04       1.861482233931e-07       3.820700870702e-05      -1.091025043839e+00       6.788310283347e-05       5.990862317999e-01       6.393549263612e-01      -1.454670748994e+00       6.751432705827e-05       2.414728382140e-03      -1.091041021879e+00       6.809464852778e-05       7.986939207280e-13       1.376478643689e-16       4.087341157452e-12 
       2.580349234583e+02       8.711303354262e-04      -1.455284420068e+00       6.813670179811e-05       1.242469454296e-04       1.974140580033e-04       2.015002024094e-07       3.948311026652e-05      -1.091463589689e+00       6.815126662512e-05       5.989951382984e-01       6.392343060996e-01      -1.455254918225e+00       6.777687916194e-05       2.435005208827e-03      -1.091479807200e+00       6.836452391748e-05       8.122017086510e-13       1.389811412477e-16       4.110745413423e-12 
       2.591623597961e+02       8.763042260252e-04      -1.455865744792e+00       6.840363438548e-05       1.306870363973e-04       2.038866843105e-04       2.179828159297e-07       4.077767307624e-05      -1.091899600223e+00       6.841922072250e-05       5.989006850986e-01       6.391146316834e-01      -1.455835698536e+00       6.803913959048e-05       2.455360133151e-03      -1.091916059121e+00       6.863416656309e-05       8.258081138392e-13       1.403210906038e-16       4.134206210656e-12 
       2.602897961340e+02       8.814900159908e-04      -1.456443645304e+00       6.867028626515e-05       1.374296300226e-04       2.104413788065e-04       2.356508675133e-07       4.208865391491e-05      -1.092333043787e+00       6.868696424735e-05       5.988028538076e-01       6.389959135843e-01      -1.456413047600e+00       6.830110541811e-05       2.475793060350e-03      -1.092349745964e+00       6.890357374305e-05       8.395125597917e-13       1.416677517405e-16       4.157725317825e-12 
       2.614172324718e+02       8.866877053230e-04      -1.457018079992e+00       6.893665265334e-05       1.444834297227e-04       2.170675797603e-04       2.545594237290e-07       4.341394086879e-05      -1.092763889257e+00       6.895449635197e-05       5.987016371293e-01       6.388781620984e-01      -1.456986923789e+00       6.856277371587e-05       2.496303894751e-03      -1.092780836573e+00       6.917274273237e-05       8.533144554706e-13       1.430211651505e-16       4.181304440680e-12 
       2.625446688097e+02       8.918972940219e-04      -1.457589008189e+00       6.920272871426e-05       1.518567601827e-04       2.237543984348e-04       2.747634096201e-07       4.475135665318e-05      -1.093192106216e+00       6.922181622447e-05       5.985970386800e-01       6.387613872848e-01      -1.457557286415e+00       6.882414156429e-05       2.516892539780e-03      -1.093209300500e+00       6.944167081524e-05       8.672131969406e-13       1.443813724252e-16       4.204945217437e-12 
       2.636721051475e+02       8.971187820874e-04      -1.458156390409e+00       6.946850957823e-05       1.595575387576e-04       2.304906528001e-04       2.963172142737e-07       4.609866535558e-05      -1.093617665140e+00       6.948892309365e-05       5.984890729037e-01       6.386455989046e-01      -1.458124095980e+00       6.908520606608e-05       2.537558897961e-03      -1.093635108188e+00       6.971035529776e-05       8.812081691026e-13       1.457484161560e-16       4.228649213274e-12 
       2.647995414853e+02       9.023521695195e-04      -1.458720188570e+00       6.973399036011e-05       1.675932406125e-04       2.372649177685e-04       3.192743027445e-07       4.745358248291e-05      -1.094040537564e+00       6.975581623130e-05       5.983777651063e-01       6.385308063666e-01      -1.458687314392e+00       6.934596435789e-05       2.558302870928e-03      -1.094058231137e+00       6.997879351969e-05       8.952987473614e-13       1.471223398389e-16       4.252417913964e-12 
       2.660960976840e+02       9.083852962066e-04      -1.459364080588e+00       7.003891698409e-05       1.772574359911e-04       2.450872675316e-04       3.474774916125e-07       4.901813470574e-05      -1.094523485989e+00       7.006247927050e-05       5.982456766805e-01       6.384000372816e-01      -1.459330530916e+00       6.964545520420e-05       2.582254343894e-03      -1.094541469794e+00       7.028719069177e-05       9.116203399218e-13       1.487109203760e-16       4.279833816907e-12 
       2.673926538827e+02       9.144341599131e-04      -1.460003131987e+00       7.034343290813e-05       1.873835964609e-04       2.529266975952e-04       3.776819999905e-07       5.058611295701e-05      -1.095002806281e+00       7.036885777583e-05       5.981092897086e-01       6.382706100478e-01      -1.459968897420e+00       6.994453316802e-05       2.606308179476e-03      -1.095021082535e+00       7.059525484120e-05       9.280665641880e-13       1.503087268500e-16       4.307339117331e-12 
       2.686892100814e+02       9.204987606390e-04      -1.460637293851e+00       7.064753083088e-05       1.979805467378e-04       2.607653102977e-04       4.099607154604e-07       5.215393865241e-05      -1.095478461923e+00       7.067495085817e-05       5.979686961960e-01       6.381425367150e-01      -1.460602364990e+00       7.024319418018e-05       2.630464223848e-03      -1.095497032778e+00       7.090298220633e-05       9.446364415743e-13       1.519158287919e-16       4.334935618566e-12 
       2.699857662800e+02       9.265790983844e-04      -1.461266521270e+00       7.095120357742e-05       2.090560819376e-04       2.685852938788e-04       4.443821871117e-07       5.371805043921e-05      -1.095950419407e+00       7.098075770905e-05       5.978240069003e-01       6.380158283284e-01      -1.461230888719e+00       7.054143431917e-05       2.654722321759e-03      -1.095969286948e+00       7.121036917268e-05       9.613289904894e-13       1.535322964970e-16       4.362624939201e-12 
       2.712823224787e+02       9.326751731492e-04      -1.461890773708e+00       7.125444414257e-05       2.206169127011e-04       2.763690733051e-04       4.810099847219e-07       5.527493435923e-05      -1.096418648515e+00       7.128627759884e-05       5.976753509346e-01       6.378904948369e-01      -1.461854428081e+00       7.083924983363e-05       2.679082316587e-03      -1.096437814755e+00       7.151741229541e-05       9.781432301277e-13       1.551582007883e-16       4.390408503434e-12 
       2.725788786774e+02       9.387869849335e-04      -1.462510015335e+00       7.155724573352e-05       2.326686190592e-04       2.840994588427e-04       5.199021114485e-07       5.682115356074e-05      -1.096883122568e+00       7.159150987324e-05       5.975228752054e-01       6.377665450099e-01      -1.462472947262e+00       7.113663716337e-05       2.703544050402e-03      -1.096902589442e+00       7.182410832038e-05       9.950781841829e-13       1.567936127799e-16       4.418287533122e-12 
