#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_rho_fld       19:rho_plus_p_theta_fld    20:delta_p_fld        
       7.011156978176e-01       1.522485106269e-06      -1.202790068764e+00       2.101236708327e-03       3.233262375835e-09       8.083155939587e-09       6.996554338298e-16       1.616631187917e-09      -9.020925515728e-01       2.101236708327e-03       6.002998342003e-01       6.995483008914e-01      -1.202790068728e+00       2.100775914922e-03       1.966544553421e-04      -9.020925516281e-01       2.102192014918e-03      -1.643610222827e-13       3.836358697450e-16       3.931214421539e-13 
       7.012152829130e-01       1.522701683916e-06      -1.202790890409e+00       2.101535068108e-03       3.234641535870e-09       8.086603839675e-09       7.001530292937e-16       1.617320767935e-09      -9.020931678068e-01       2.101535068108e-03       6.002997824307e-01       6.995481652356e-01      -1.202790890312e+00       2.101074078178e-03       1.967102416694e-04      -9.020931679573e-01       2.102490781541e-03      -1.643418013330e-13       3.838090945749e-16       3.932430920266e-13 
       7.013148680085e-01       1.522918261655e-06      -1.202791712011e+00       2.101833427631e-03       3.236021088034e-09       8.090052720085e-09       7.006509079136e-16       1.618010544017e-09      -9.020937840081e-01       2.101833427631e-03       6.002997306693e-01       6.995480296007e-01      -1.202791711853e+00       2.101372241121e-03       1.967660359097e-04      -9.020937842537e-01       2.102789548022e-03      -1.643226070799e-13       3.839823729570e-16       3.933647622556e-13 
       7.014144531040e-01       1.523134839488e-06      -1.202792533569e+00       2.102131786898e-03       3.237401032383e-09       8.093502580959e-09       7.011490698107e-16       1.618700516192e-09      -9.020944001769e-01       2.102131786898e-03       6.002996789160e-01       6.995478939865e-01      -1.202792533350e+00       2.101670403752e-03       1.968218380630e-04      -9.020944005178e-01       2.103088314361e-03      -1.643034395072e-13       3.841557048999e-16       3.934864528411e-13 
       7.015140381994e-01       1.523351417413e-06      -1.202793355085e+00       2.102430145908e-03       3.238781368975e-09       8.096953422437e-09       7.016475151060e-16       1.619390684487e-09      -9.020950163134e-01       2.102430145909e-03       6.002996271707e-01       6.995477583929e-01      -1.202793354804e+00       2.101968566070e-03       1.968776481294e-04      -9.020950167496e-01       2.103387080560e-03      -1.642842985988e-13       3.843290904126e-16       3.936081637838e-13 
       7.017190122545e-01       1.523797195815e-06      -1.202795045863e+00       2.103044251629e-03       3.241623723585e-09       8.104059308962e-09       7.026743477975e-16       1.620811861792e-09      -9.020962843971e-01       2.103044251629e-03       6.002995206886e-01       6.995474793672e-01      -1.202795045456e+00       2.102582266767e-03       1.969925458031e-04      -9.020962850296e-01       2.104002024751e-03      -1.642449850959e-13       3.846861350661e-16       3.938587431115e-13 
       7.019239863095e-01       1.524242974610e-06      -1.202796736463e+00       2.103658356269e-03       3.244467740666e-09       8.111169351665e-09       7.037023826808e-16       1.622233870333e-09      -9.020975523473e-01       2.103658356269e-03       6.002994142397e-01       6.995472004280e-01      -1.202796735930e+00       2.103195966148e-03       1.971074770002e-04      -9.020975531761e-01       2.104616968351e-03      -1.642057843468e-13       3.850434067843e-16       3.941094086891e-13 
       7.021289603645e-01       1.524688753799e-06      -1.202798426883e+00       2.104272459825e-03       3.247313420695e-09       8.118283551739e-09       7.047316208099e-16       1.623656710348e-09      -9.020988201619e-01       2.104272459825e-03       6.002993078246e-01       6.995469215759e-01      -1.202798426223e+00       2.103809664208e-03       1.972224417206e-04      -9.020988211873e-01       2.105231911356e-03      -1.641666962093e-13       3.854009056460e-16       3.943601605216e-13 
       7.023339344196e-01       1.525134533380e-06      -1.202800117124e+00       2.104886562301e-03       3.250160764166e-09       8.125401910416e-09       7.057620632429e-16       1.625080382083e-09      -9.021000878431e-01       2.104886562301e-03       6.002992014430e-01       6.995466428102e-01      -1.202800116338e+00       2.104423360950e-03       1.973374399643e-04      -9.021000890652e-01       2.105846853769e-03      -1.641277205421e-13       3.857586317298e-16       3.946109986139e-13 
       7.025389084746e-01       1.525580313355e-06      -1.202801807186e+00       2.105500663692e-03       3.253009771559e-09       8.132524428897e-09       7.067937110356e-16       1.626504885779e-09      -9.021013553897e-01       2.105500663693e-03       6.002990950950e-01       6.995463641313e-01      -1.202801806274e+00       2.105037056371e-03       1.974524717311e-04      -9.021013568088e-01       2.106461795588e-03      -1.640888572040e-13       3.861165851138e-16       3.948619229709e-13 
       7.033583295939e-01       1.527362403930e-06      -1.202808561734e+00       2.107955635026e-03       3.264415829100e-09       8.161039572749e-09       7.109299731559e-16       1.632207914550e-09      -9.021064213005e-01       2.107955635026e-03       6.002986702869e-01       6.995452509269e-01      -1.202808560314e+00       2.107490402398e-03       1.979126670513e-04      -9.021064235085e-01       2.108920131575e-03      -1.639346132446e-13       3.875498411620e-16       3.958659006321e-13 
       7.041777507132e-01       1.529144500790e-06      -1.202815313471e+00       2.110410589066e-03       3.275848517409e-09       8.189621293521e-09       7.150855832976e-16       1.637924258704e-09      -9.021114851031e-01       2.110410589067e-03       6.002982460118e-01       6.995441390958e-01      -1.202815311542e+00       2.109943727339e-03       1.983733981137e-04      -9.021114881028e-01       2.111378458102e-03      -1.637821532833e-13       3.889867360463e-16       3.968712572983e-13 
       7.049971718324e-01       1.530926603935e-06      -1.202822062439e+00       2.112865525833e-03       3.287307867568e-09       8.218269668919e-09       7.192606093063e-16       1.643653933784e-09      -9.021165468290e-01       2.112865525833e-03       6.002978222649e-01       6.995430286275e-01      -1.202822059998e+00       2.112397031212e-03       1.988346649130e-04      -9.021165506231e-01       2.113836775197e-03      -1.636314684417e-13       3.904272747596e-16       3.978779932644e-13 
       7.058165929517e-01       1.532708713367e-06      -1.202828808674e+00       2.115320445338e-03       3.298793910648e-09       8.246984776620e-09       7.234551191844e-16       1.649396955324e-09      -9.021216065059e-01       2.115320445339e-03       6.002973990427e-01       6.995419195126e-01      -1.202828805722e+00       2.114850314023e-03       1.992964674438e-04      -9.021216110973e-01       2.116295082882e-03      -1.634825498977e-13       3.918714623013e-16       3.988861088279e-13 
       7.066360140710e-01       1.534490829084e-06      -1.202835552205e+00       2.117775347576e-03       3.310306677690e-09       8.275766694226e-09       7.276691810861e-16       1.655153338845e-09      -9.021266641538e-01       2.117775347577e-03       6.002969763442e-01       6.995408117447e-01      -1.202835548738e+00       2.117303575762e-03       1.997588057007e-04      -9.021266695453e-01       2.118753381160e-03      -1.633353888894e-13       3.933193036736e-16       3.998956042874e-13 
       7.074554351903e-01       1.536272951087e-06      -1.202842293067e+00       2.120230232559e-03       3.321846199767e-09       8.304615499416e-09       7.319028633315e-16       1.660923099883e-09      -9.021317198005e-01       2.120230232559e-03       6.002965541659e-01       6.995397053143e-01      -1.202842289083e+00       2.119756816437e-03       2.002216796782e-04      -9.021317259948e-01       2.121211670052e-03      -1.631899767183e-13       3.947708038777e-16       4.009064799397e-13 
       7.097563683130e-01       1.541277180275e-06      -1.202861207418e+00       2.127123453258e-03       3.354392468292e-09       8.385981170731e-09       7.438965220360e-16       1.677196234146e-09      -9.021459055635e-01       2.127123453259e-03       6.002953714470e-01       6.995366055395e-01      -1.202861201975e+00       2.126645399521e-03       2.015242931721e-04      -9.021459140270e-01       2.128114491076e-03      -1.627909358386e-13       3.988662185429e-16       4.037523987081e-13 
       7.120573014357e-01       1.546281459024e-06      -1.202880101782e+00       2.134016538199e-03       3.387150629175e-09       8.467876572937e-09       7.560469478425e-16       1.693575314587e-09      -9.021600763368e-01       2.134016538200e-03       6.002941927326e-01       6.995335160481e-01      -1.202880094865e+00       2.133533816680e-03       2.028311305834e-04      -9.021600870917e-01       2.135017238662e-03      -1.624054277498e-13       4.029906327793e-16       4.066092089767e-13 
       7.143582345584e-01       1.551285787336e-06      -1.202898976933e+00       2.140909487610e-03       3.420121370294e-09       8.550303425734e-09       7.683556735841e-16       1.710060685147e-09      -9.021742326998e-01       2.140909487612e-03       6.002930179498e-01       6.995304366469e-01      -1.202898968528e+00       2.140422068047e-03       2.041421917923e-04      -9.021742457685e-01       2.141919913243e-03      -1.620332674063e-13       4.071441574261e-16       4.094769172744e-13 
       7.166591676811e-01       1.556290165210e-06      -1.202917833610e+00       2.147802301682e-03       3.453305379474e-09       8.633263448684e-09       7.808242420574e-16       1.726652689737e-09      -9.021883752077e-01       2.147802301685e-03       6.002918470315e-01       6.995273671508e-01      -1.202917823702e+00       2.147310153713e-03       2.054574766795e-04      -9.021883906125e-01       2.148822515209e-03      -1.616742733303e-13       4.113269033978e-16       4.123555301203e-13 
       7.189601008038e-01       1.561294592646e-06      -1.202936672536e+00       2.154694980590e-03       3.486703344519e-09       8.716758361298e-09       7.934542060614e-16       1.743351672260e-09      -9.022025044019e-01       2.154694980592e-03       6.002906799127e-01       6.995243073791e-01      -1.202936661111e+00       2.154198073753e-03       2.067769851253e-04      -9.022025221655e-01       2.155725044937e-03      -1.613282675405e-13       4.155389816754e-16       4.152450540186e-13 
       7.212610339265e-01       1.566299069643e-06      -1.202955494429e+00       2.161587524519e-03       3.520315953263e-09       8.800789883159e-09       8.062471284429e-16       1.760157976632e-09      -9.022166208216e-01       2.161587524521e-03       6.002895165271e-01       6.995212571521e-01      -1.202955481472e+00       2.161085828257e-03       2.081007170102e-04      -9.022166409668e-01       2.162627502811e-03      -1.609950754788e-13       4.197805033015e-16       4.181454954554e-13 
       7.281326521479e-01       1.581244977378e-06      -1.203011610588e+00       2.182170950115e-03       3.621982784297e-09       9.054956960741e-09       8.454381805568e-16       1.810991392148e-09      -9.022587079412e-01       2.182170950118e-03       6.002860637148e-01       6.995122028875e-01      -1.203011592969e+00       2.181654767609e-03       2.120791136027e-04      -9.022587353354e-01       2.183240913660e-03      -1.600746122757e-13       4.326239550258e-16       4.268725667274e-13 
       7.350042703692e-01       1.596191327150e-06      -1.203067599336e+00       2.202753178058e-03       3.725588451218e-09       9.313971128044e-09       8.861391602961e-16       1.862794225609e-09      -9.023006995021e-01       2.202753178063e-03       6.002826419055e-01       6.995032276215e-01      -1.203067576920e+00       2.202222233276e-03       2.160951742666e-04      -9.023007343533e-01       2.203853697027e-03      -1.592625347540e-13       4.457339624164e-16       4.356972392939e-13 
       7.418758885906e-01       1.611138118957e-06      -1.203123478023e+00       2.223334212542e-03       3.831151274865e-09       9.577878187163e-09       9.283933133880e-16       1.915575637433e-09      -9.023426085175e-01       2.223334212548e-03       6.002792494563e-01       6.994943270137e-01      -1.203123450674e+00       2.222788226839e-03       2.201488958154e-04      -9.023426510377e-01       2.224465862463e-03      -1.585546960172e-13       4.591134933936e-16       4.446196834764e-13 
       7.487475068119e-01       1.626085352801e-06      -1.203179263107e+00       2.243914057278e-03       3.938689575776e-09       9.846723939441e-09       9.722447048266e-16       1.969344787888e-09      -9.023844473299e-01       2.243914057286e-03       6.002758847994e-01       6.994854969472e-01      -1.203179230685e+00       2.243352749395e-03       2.242402750605e-04      -9.023844977350e-01       2.245077419034e-03      -1.579471772098e-13       4.727655209794e-16       4.536400684365e-13 
       7.556191250332e-01       1.641033028681e-06      -1.203234970237e+00       2.264492715591e-03       4.048221674286e-09       1.012055418571e-08       1.017738226630e-15       2.024110837143e-09      -9.024262276779e-01       2.264492715599e-03       6.002725464300e-01       6.994767335065e-01      -1.203234932601e+00       2.263915801657e-03       2.283693088107e-04      -9.024262861878e-01       2.265688375419e-03      -1.574362731189e-13       4.866930232478e-16       4.627585621908e-13 
       7.624907432546e-01       1.655981146597e-06      -1.203290614327e+00       2.285070190472e-03       4.159765890583e-09       1.039941472646e-08       1.064919605593e-15       2.079882945291e-09      -9.024679607451e-01       2.285070190481e-03       6.002692328981e-01       6.994680329609e-01      -1.203290571332e+00       2.284477384003e-03       2.325359938707e-04      -9.024680275837e-01       2.286298739966e-03      -1.570184788383e-13       5.008989832826e-16       4.719753316280e-13 
       7.742060886947e-01       1.681467045727e-06      -1.203385376037e+00       2.320149777043e-03       4.354628026076e-09       1.088657006519e-08       1.149383453883e-15       2.177314013038e-09      -9.025390320279e-01       2.320149777055e-03       6.002636370247e-01       6.994533344915e-01      -1.203385323567e+00       2.319529207563e-03       2.397265349168e-04      -9.025391135943e-01       2.321435779081e-03      -1.565115191823e-13       5.257691364601e-16       4.879159717052e-13 
       7.859214341348e-01       1.706954229699e-06      -1.203480061410e+00       2.355225942294e-03       4.555482708496e-09       1.138870677124e-08       1.239125549666e-15       2.277741354248e-09      -9.026100460577e-01       2.355225942309e-03       6.002581027632e-01       6.994387920896e-01      -1.203479999024e+00       2.354576756551e-03       2.470264898051e-04      -9.026101430351e-01       2.356571158514e-03      -1.562503561500e-13       5.514721959232e-16       5.041435602058e-13 
       7.976367795749e-01       1.732442698514e-06      -1.203574731207e+00       2.390298694596e-03       4.762420718665e-09       1.190605179666e-08       1.334389678580e-15       2.381210359332e-09      -9.026810484055e-01       2.390298694614e-03       6.002526239811e-01       6.994243905515e-01      -1.203574658452e+00       2.389620026392e-03       2.544358425990e-04      -9.026811614982e-01       2.391704913156e-03      -1.562210496770e-13       5.780230437290e-16       5.206589027630e-13 
       8.093521250149e-01       1.757932452172e-06      -1.203669441447e+00       2.425368039861e-03       4.975532834671e-09       1.243883208668e-08       1.435427032237e-15       2.487766417335e-09      -9.027520810854e-01       2.425368039881e-03       6.002471949452e-01       6.994101158592e-01      -1.203669357854e+00       2.424659010047e-03       2.619545773054e-04      -9.027522110186e-01       2.426837075431e-03      -1.564108665151e-13       6.054366030498e-16       5.374627965507e-13 
       8.210674704550e-01       1.783423490673e-06      -1.203764243857e+00       2.460433981770e-03       5.194909831701e-09       1.298727457925e-08       1.542496319673e-15       2.597454915850e-09      -9.028231828929e-01       2.460433981794e-03       6.002418102865e-01       6.993959550676e-01      -1.203764148946e+00       2.459693698252e-03       2.695826778671e-04      -9.028233304133e-01       2.461967675534e-03      -1.568081614102e-13       6.337278377775e-16       5.545560305663e-13 
       8.327828158951e-01       1.808915814017e-06      -1.203859186263e+00       2.495496521962e-03       5.420642481801e-09       1.355160620450e-08       1.655863878793e-15       2.710321240900e-09      -9.028943896970e-01       2.495496521990e-03       6.002364649712e-01       6.993818962070e-01      -1.203859079538e+00       2.494724079696e-03       2.773201281555e-04      -9.028945555730e-01       2.497096741603e-03      -1.574022714031e-13       6.629117521423e-16       5.719393858999e-13 
       8.444981613352e-01       1.834409422203e-06      -1.203954312928e+00       2.530555660177e-03       5.652821553611e-09       1.413205388403e-08       1.775803787833e-15       2.826410776805e-09      -9.029657346960e-01       2.530555660208e-03       6.002311542769e-01       6.993679281980e-01      -1.203954193880e+00       2.529750141172e-03       2.851669119656e-04      -9.029659197181e-01       2.532224299877e-03      -1.581834216707e-13       6.930033903571e-16       5.896136359989e-13 
       8.653446916321e-01       1.879776458187e-06      -1.204124164834e+00       2.592932202637e-03       6.082189829812e-09       1.520547457453e-08       2.006363139540e-15       3.041094914906e-09      -9.030931236258e-01       2.592932202676e-03       6.002217762981e-01       6.993432663851e-01      -1.204124022554e+00       2.592065515776e-03       2.993999607806e-04      -9.030933447412e-01       2.594727357039e-03      -1.600084431339e-13       7.488407870491e-16       6.217852956549e-13 
       8.861912219289e-01       1.925147562419e-06      -1.204294936611e+00       2.655297941594e-03       6.532768410078e-09       1.633192102520e-08       2.260281170845e-15       3.266384205039e-09      -9.032212024583e-01       2.655297941641e-03       6.002124711780e-01       6.993188080120e-01      -1.204294769356e+00       2.654367066261e-03       3.139790524575e-04      -9.032214623691e-01       2.657225841425e-03      -1.623526743864e-13       8.076854209146e-16       6.548847090811e-13 
       9.070377522257e-01       1.970522734898e-06      -1.204466810913e+00       2.717652838175e-03       7.005068609071e-09       1.751267152268e-08       2.539290864138e-15       3.502534304536e-09      -9.033501081849e-01       2.717652838231e-03       6.002032184149e-01       6.992945073396e-01      -1.204466616856e+00       2.716654680810e-03       3.289040935545e-04      -9.033504097247e-01       2.719719863335e-03      -1.651772636723e-13       8.696229733105e-16       6.889160695132e-13 
       9.278842825226e-01       2.015901975624e-06      -1.204639948317e+00       2.779996840556e-03       7.499601691461e-09       1.874900422865e-08       2.845209017393e-15       3.749800845730e-09      -9.034799612379e-01       2.779996840623e-03       6.001939996166e-01       6.992703241484e-01      -1.204639725544e+00       2.778928234655e-03       3.441749895846e-04      -9.034803073747e-01       2.782209520057e-03      -1.684485930587e-13       9.347395085262e-16       7.238835062508e-13 
       9.487308128194e-01       2.061285284597e-06      -1.204814490365e+00       2.842329885429e-03       8.016878866999e-09       2.004219716750e-08       3.179938233793e-15       4.008439433500e-09      -9.036108677739e-01       2.842329885507e-03       6.001847982544e-01       6.992462229768e-01      -1.204814236873e+00       2.841187591546e-03       3.597916449490e-04      -9.036112616134e-01       2.844694897345e-03      -1.721374911128e-13       1.003121468643e-15       7.597910881259e-13 
       9.695773431163e-01       2.106672661819e-06      -1.204990562144e+00       2.904651899296e-03       8.557411285631e-09       2.139352821408e-08       3.545468911618e-15       4.278705642816e-09      -9.037429216082e-01       2.904651899387e-03       6.001755994482e-01       6.992221724768e-01      -1.204990275839e+00       2.903432605048e-03       3.757539628770e-04      -9.037433663970e-01       2.907176070707e-03      -1.762185775815e-13       1.074855668681e-15       7.966428267357e-13 
       9.904238734131e-01       2.152064107287e-06      -1.205168274470e+00       2.966962799586e-03       9.121710032588e-09       2.280427508147e-08       3.943881234338e-15       4.560855016294e-09      -9.038762058522e-01       2.966962799691e-03       6.001663897792e-01       6.991981448676e-01      -1.205167953165e+00       2.965663119655e-03       3.920618453729e-04      -9.038767049806e-01       2.969653106523e-03      -1.806697160581e-13       1.150029292006e-15       8.344426794581e-13 
       1.016182769323e+00       2.208157406408e-06      -1.205390275281e+00       3.043941420966e-03       9.852570595147e-09       2.463142648787e-08       4.484838094421e-15       4.926285297574e-09      -9.040427064609e-01       3.043941421090e-03       6.001549769469e-01       6.991684503863e-01      -1.205389907566e+00       3.042537628378e-03       4.126897434248e-04      -9.040432776360e-01       3.046846869637e-03      -1.866522548000e-13       1.247798239088e-15       8.824652299058e-13 
       1.041941665232e+00       2.264256916997e-06      -1.205615093598e+00       3.120902749005e-03       1.062146213437e-08       2.655365533593e-08       5.083617529620e-15       5.310731067187e-09      -9.042113201982e-01       3.120902749150e-03       6.001435086317e-01       6.991387124162e-01      -1.205614675804e+00       3.119389426068e-03       4.338449135404e-04      -9.042119691048e-01       3.124034498666e-03      -1.931388802247e-13       1.351118173248e-15       9.319486041065e-13 
       1.067700561142e+00       2.320362639055e-06      -1.205842871168e+00       3.197846582961e-03       1.142934838818e-08       2.857337097045e-08       5.744739717215e-15       5.714674194091e-09      -9.043821533760e-01       3.197846583130e-03       6.001319667018e-01       6.991088953706e-01      -1.205842399438e+00       3.196218174414e-03       4.555271624798e-04      -9.043828859901e-01       3.201216073539e-03      -2.001027435797e-13       1.460155847209e-15       9.828999621742e-13 
       1.093459457052e+00       2.376474572581e-06      -1.206073731499e+00       3.274772709200e-03       1.227719289298e-08       3.069298223245e-08       6.472954886328e-15       6.138596446491e-09      -9.045552986244e-01       3.274772709395e-03       6.001203350600e-01       6.990789682217e-01      -1.206073201784e+00       3.273023522223e-03       4.777362937377e-04      -9.045561212203e-01       3.278391661165e-03      -2.075209244923e-13       1.575078830960e-15       1.035326364101e-12 
       1.119218352961e+00       2.432592717575e-06      -1.206307782514e+00       3.351680902765e-03       1.316595896969e-08       3.291489742423e-08       7.273249051806e-15       6.582979484847e-09      -9.047308368858e-01       3.351680902990e-03       6.001085993846e-01       6.990489038356e-01      -1.206307190566e+00       3.349805106995e-03       5.004721074597e-04      -9.047317560433e-01       3.355561317005e-03      -2.153738128531e-13       1.696055501945e-15       1.089234775824e-12 
       1.144977248871e+00       2.488717074038e-06      -1.206545118787e+00       3.428570928760e-03       1.409660970987e-08       3.524152427468e-08       8.150849747986e-15       7.048304854936e-09      -9.049088390902e-01       3.428570929017e-03       6.000967469044e-01       6.990186784140e-01      -1.206544460154e+00       3.426562556301e-03       5.237344003692e-04      -9.049098617020e-01       3.432725086449e-03      -2.236445992667e-13       1.823255035883e-15       1.144632074863e-12 
       1.170736144781e+00       2.544847641969e-06      -1.206785823412e+00       3.505442543526e-03       1.507010796183e-08       3.767526990458e-08       9.111231762141e-15       7.535053980917e-09      -9.050893675588e-01       3.505442543820e-03       6.000847662065e-01       6.989882710263e-01      -1.206785093437e+00       3.503295488970e-03       5.475229657030e-04      -9.050905008372e-01       3.509883005998e-03      -2.323188534993e-13       1.956847398170e-15       1.201525055568e-12 
       1.206656910847e+00       2.623132058275e-06      -1.207127246168e+00       3.612608752677e-03       1.650100579234e-08       4.125251448084e-08       1.059956113787e-14       8.250502896169e-09      -9.053454346263e-01       3.612608753026e-03       6.000678259612e-01       6.989455296830e-01      -1.207126408530e+00       3.610257852898e-03       5.815743544518e-04      -9.053467348905e-01       3.617469967950e-03      -2.450656146185e-13       2.154137814381e-15       1.283372095580e-12 
       1.242577676912e+00       2.701428553581e-06      -1.207475531452e+00       3.719737965232e-03       1.801970741456e-08       4.504926853639e-08       1.227642356409e-14       9.009853707279e-09      -9.056066485887e-01       3.719737965645e-03       6.000505922983e-01       6.989023556513e-01      -1.207474576088e+00       3.717170707296e-03       6.166481561601e-04      -9.056081314124e-01       3.725045663936e-03      -2.585449720021e-13       2.364657603750e-15       1.368158706078e-12 
       1.278498442978e+00       2.779737127887e-06      -1.207830823858e+00       3.826829455529e-03       1.962882117999e-08       4.907205294997e-08       1.415920375355e-14       9.814410589995e-09      -9.058731178936e-01       3.826829456014e-03       6.000330441952e-01       6.988587123349e-01      -1.207829740100e+00       3.824032953775e-03       6.527437750300e-04      -9.058747997882e-01       3.832610126765e-03      -2.727341140532e-13       2.588875194625e-15       1.455902606453e-12 
       1.314419209044e+00       2.858057781192e-06      -1.208193245874e+00       3.933882479088e-03       2.133095426846e-08       5.332738567116e-08       1.626632521923e-14       1.066547713423e-08      -9.061449344056e-01       3.933882479653e-03       6.000151634623e-01       6.988145686560e-01      -1.208192022425e+00       3.930843475209e-03       6.898606012692e-04      -9.061468328477e-01       3.940163369928e-03      -2.876145790712e-13       2.827261872486e-15       1.546621279839e-12 
       1.350339975109e+00       2.936390513497e-06      -1.208562901614e+00       4.040896275323e-03       2.312871261482e-08       5.782178153704e-08       1.861728047920e-14       1.156435630741e-08      -9.064221762107e-01       4.040896275979e-03       5.999969343134e-01       6.987698981208e-01      -1.208561526536e+00       4.037601138457e-03       7.279980109274e-04      -9.064243096693e-01       4.047705390312e-03      -3.031714714844e-13       3.080291749313e-15       1.640331991751e-12 
       1.386260741175e+00       3.014735324802e-06      -1.208939879880e+00       4.147870069927e-03       2.502470083624e-08       6.256175209059e-08       2.123266125030e-14       1.251235041812e-08      -9.067049099103e-01       4.147870070684e-03       5.999783430022e-01       6.987246780546e-01      -1.208938340571e+00       4.144304796752e-03       7.671553657535e-04      -9.067072978740e-01       4.155236170579e-03      -3.193928360215e-13       3.348441735670e-15       1.737051807169e-12 
