#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_rho_fld       19:rho_plus_p_theta_fld    20:delta_p_fld        
       2.405687805466e+02       7.924969767538e-04      -1.445870498790e+00       6.396865058298e-05       5.450138232216e-05       1.162918571737e-04       6.322658589174e-08       2.325840823960e-05      -1.084402990801e+00       6.397384772923e-05       6.001026091306e-01       6.412031959432e-01      -1.445848555197e+00       6.367831169468e-05       2.129701350283e-03      -1.084415725189e+00       6.415899318940e-05       6.143052080455e-13       1.190552913702e-16       3.753104795833e-12 
       2.407915043799e+02       7.934817131579e-04      -1.445995185473e+00       6.402216461472e-05       5.521077153381e-05       1.168915685303e-04       6.378713006353e-08       2.337835259863e-05      -1.084496506977e+00       6.402742616745e-05       6.000894219994e-01       6.411767753734e-01      -1.445973155534e+00       6.373098291670e-05       2.133475135579e-03      -1.084509282643e+00       6.421294254689e-05       6.166735419569e-13       1.192997212781e-16       3.757628337929e-12 
       2.410975905903e+02       7.948357800774e-04      -1.446166334762e+00       6.409569267941e-05       5.617618496981e-05       1.177588593887e-04       6.461701292994e-08       2.355181352202e-05      -1.084624870569e+00       6.410104480625e-05       6.000716886201e-01       6.411405239028e-01      -1.446144185751e+00       6.380335081157e-05       2.138666454014e-03      -1.084637703097e+00       6.428707051652e-05       6.199348512629e-13       1.196360442364e-16       3.763843531554e-12 
       2.414036768007e+02       7.961907240528e-04      -1.446337248904e+00       6.416920296307e-05       5.713322131553e-05       1.186719272821e-04       6.551367909698e-08       2.373442974100e-05      -1.084753057827e+00       6.417464794106e-05       6.000543339054e-01       6.411043387202e-01      -1.446314980346e+00       6.387569866995e-05       2.143863627053e-03      -1.084765947373e+00       6.436118256458e-05       6.232037464818e-13       1.199728369031e-16       3.770057506638e-12 
       2.417097630111e+02       7.975465450842e-04      -1.446507930881e+00       6.424269562214e-05       5.808442619261e-05       1.196267645640e-04       6.647498261608e-08       2.392539974998e-05      -1.084881070991e+00       6.424823564671e-05       6.000372879030e-01       6.410682190779e-01      -1.446485542303e+00       6.394802661266e-05       2.149066652941e-03      -1.084894017711e+00       6.443527881607e-05       6.264802397330e-13       1.203100985888e-16       3.776270707731e-12 
       2.420158492215e+02       7.989032431716e-04      -1.446678383227e+00       6.431617078065e-05       5.903204204617e-05       1.206198700749e-04       6.749898975083e-08       2.412402333793e-05      -1.085008911961e+00       6.432180799717e-05       6.000204895394e-01       6.410321643410e-01      -1.446655874151e+00       6.402033474068e-05       2.154275529929e-03      -1.085021916009e+00       6.450935937615e-05       6.297643409581e-13       1.206478287334e-16       3.782483526406e-12 
       2.423219354319e+02       8.002608183150e-04      -1.446848608075e+00       6.438962853573e-05       5.997804926207e-05       1.216481804332e-04       6.858397040747e-08       2.432968784694e-05      -1.085136582337e+00       6.439536506271e-05       6.000038854033e-01       6.409961739744e-01      -1.446825978025e+00       6.409262313750e-05       2.159490256281e-03      -1.085149643870e+00       6.458342433246e-05       6.330560581606e-13       1.209860268924e-16       3.788696308520e-12 
       2.426280216423e+02       8.016192705144e-04      -1.447018607202e+00       6.446306896194e-05       6.092420202142e-05       1.227090101034e-04       6.972838871097e-08       2.454185618610e-05      -1.085264083454e+00       6.446890690779e-05       5.999874286912e-01       6.409602475316e-01      -1.446995855702e+00       6.416489187087e-05       2.164710830263e-03      -1.085277202628e+00       6.465747375693e-05       6.363553975913e-13       1.213246927262e-16       3.794909360575e-12 
       2.429341078527e+02       8.029785997698e-04      -1.447188382077e+00       6.453649211493e-05       6.187205891569e-05       1.238000002012e-04       7.093089269346e-08       2.476005659303e-05      -1.085391416413e+00       6.454243359029e-05       5.999710783057e-01       6.409243846442e-01      -1.447165508646e+00       6.423714099477e-05       2.169937250146e-03      -1.085404593382e+00       6.473150770771e-05       6.396623639541e-13       1.216638259872e-16       3.801122955079e-12 
       2.433604283992e+02       8.048733513653e-04      -1.447424475095e+00       6.463872805223e-05       6.319767292492e-05       1.253659406212e-04       7.270035521347e-08       2.507324799654e-05      -1.085568488741e+00       6.464481726636e-05       5.999484151907e-01       6.408745397318e-01      -1.447401431039e+00       6.433773784257e-05       2.177226408648e-03      -1.085581746466e+00       6.483459738339e-05       6.442810618157e-13       1.221369534651e-16       3.809778680780e-12 
       2.437867489456e+02       8.067698043839e-04      -1.447660137878e+00       6.474093062051e-05       6.453255181977e-05       1.269815701045e-04       7.457756955663e-08       2.539637723354e-05      -1.085745238457e+00       6.474717174767e-05       5.999258047100e-01       6.408248169041e-01      -1.447636922265e+00       6.443829681074e-05       2.184526899767e-03      -1.085758577240e+00       6.493765722186e-05       6.489145670610e-13       1.226109871770e-16       3.818436502139e-12 
       2.442130694921e+02       8.086679588256e-04      -1.447895372191e+00       6.484309984279e-05       6.587952754138e-05       1.286428167388e-04       7.656042352670e-08       2.572862994807e-05      -1.085921666885e+00       6.484949713171e-05       5.999031759555e-01       6.407752157156e-01      -1.447871984083e+00       6.453881794706e-05       2.191838718860e-03      -1.085935087026e+00       6.504068728219e-05       6.535628811985e-13       1.230859271278e-16       3.827096916141e-12 
       2.446393900386e+02       8.105678146903e-04      -1.448130179183e+00       6.494523570799e-05       6.724105283751e-05       1.303462402826e-04       7.864730785353e-08       2.606931811497e-05      -1.086097774890e+00       6.495179349650e-05       5.998804690246e-01       6.407257358737e-01      -1.448106617644e+00       6.463930127183e-05       2.199161861286e-03      -1.086111276689e+00       6.514368759587e-05       6.582260025095e-13       1.235617735175e-16       3.835760354136e-12 
       2.450657105850e+02       8.124693719782e-04      -1.448364559486e+00       6.504733817658e-05       6.861926674650e-05       1.320889222509e-04       8.083706785641e-08       2.641785805781e-05      -1.086273562948e+00       6.505406090211e-05       5.998576331155e-01       6.406763772157e-01      -1.448340823575e+00       6.473974678175e-05       2.206496322405e-03      -1.086287146706e+00       6.524665817087e-05       6.629039264655e-13       1.240385267166e-16       3.844427193307e-12 
       2.454920311315e+02       8.143726306890e-04      -1.448598513283e+00       6.514940718486e-05       7.001604980685e-05       1.338683731430e-04       8.312895891418e-08       2.677375189489e-05      -1.086449031198e+00       6.515629939191e-05       5.998346249354e-01       6.406271396914e-01      -1.448574602057e+00       6.484015445307e-05       2.213842097576e-03      -1.086462697214e+00       6.534959899466e-05       6.675966460505e-13       1.245161872471e-16       3.853097766357e-12 
       2.459183516779e+02       8.162775908230e-04      -1.448832040380e+00       6.525144264878e-05       7.143306863489e-05       1.356824574070e-04       8.552260541354e-08       2.713657253257e-05      -1.086624179496e+00       6.525850899485e-05       5.998114074132e-01       6.405780233446e-01      -1.448807952893e+00       6.494052424467e-05       2.221199182153e-03      -1.086637928069e+00       6.545251003733e-05       6.723041520913e-13       1.249947557632e-16       3.861772369240e-12 
       2.465372559749e+02       8.190461153117e-04      -1.449170299285e+00       6.539951115677e-05       7.352922359713e-05       1.383739558871e-04       8.917861454611e-08       2.767487797933e-05      -1.086877878129e+00       6.540683883891e-05       5.997772650469e-01       6.405069353589e-01      -1.449145954226e+00       6.508616701744e-05       2.231899833617e-03      -1.086891747084e+00       6.560185646779e-05       6.791644931521e-13       1.256911277222e-16       3.874373298576e-12 
       2.471561602719e+02       8.218182256063e-04      -1.449507655283e+00       6.554750838880e-05       7.567514555371e-05       1.411298641010e-04       9.305000354176e-08       2.822606571501e-05      -1.087130899746e+00       6.555510785197e-05       5.997425333975e-01       6.404361036397e-01      -1.449483050646e+00       6.523172962276e-05       2.242624295960e-03      -1.087144889712e+00       6.575113985683e-05       6.860559339860e-13       1.263894176437e-16       3.886983994058e-12 
       2.477750645689e+02       8.245939217069e-04      -1.449844104920e+00       6.569543392672e-05       7.787433998754e-05       1.439462561575e-04       9.713886938397e-08       2.878935060212e-05      -1.087383241764e+00       6.570331601130e-05       5.997071456013e-01       6.403655290350e-01      -1.449819238694e+00       6.537721180021e-05       2.253372554877e-03      -1.087397353369e+00       6.590035997831e-05       6.929784287668e-13       1.270896286293e-16       3.899605088147e-12 
       2.483939688659e+02       8.273732036135e-04      -1.450179643992e+00       6.584328730708e-05       8.012991007588e-05       1.468198500300e-04       1.014482914545e-07       2.936407627413e-05      -1.087634901037e+00       6.585146326431e-05       5.996710466525e-01       6.402952125815e-01      -1.450154514156e+00       6.552261325256e-05       2.264144596014e-03      -1.087649134905e+00       6.604951656924e-05       6.999319263875e-13       1.277917641130e-16       3.912237144743e-12 
       2.490128731628e+02       8.301560713260e-04      -1.450514267688e+00       6.599106802801e-05       8.244464652280e-05       1.497478536054e-04       1.059821977469e-07       2.994968434616e-05      -1.087885873963e+00       6.599954953457e-05       5.996341908457e-01       6.402251554670e-01      -1.450488872215e+00       6.566793365225e-05       2.274940404964e-03      -1.087900230719e+00       6.619860933629e-05       7.069163711475e-13       1.284958278211e-16       3.924880674677e-12 
       2.496317774598e+02       8.329425248445e-04      -1.450847970703e+00       6.613877555462e-05       8.482110095458e-05       1.527278382293e-04       1.107452486254e-07       3.054568912478e-05      -1.088136156570e+00       6.614757472608e-05       5.995965397142e-01       6.401553590026e-01      -1.450822307560e+00       6.581317264627e-05       2.285759967259e-03      -1.088150636836e+00       6.634763796063e-05       7.139317032667e-13       1.292018237422e-16       3.937536148364e-12 
       2.502506817568e+02       8.357325641689e-04      -1.451180747329e+00       6.628640932314e-05       8.726163870951e-05       1.557576467054e-04       1.157427388255e-07       3.115165920848e-05      -1.088385744588e+00       6.629553872714e-05       5.995580605370e-01       6.400858245998e-01      -1.451154814476e+00       6.595832986019e-05       2.296603268372e-03      -1.088400348984e+00       6.649660210200e-05       7.209778593125e-13       1.299097561025e-16       3.950204004849e-12 
       2.512014746873e+02       8.400257532371e-04      -1.451690157402e+00       6.651306693493e-05       9.114080338128e-05       1.605048485364e-04       1.238904622433e-07       3.210111359134e-05      -1.088767811073e+00       6.652272921669e-05       5.994972707567e-01       6.399795162202e-01      -1.451663806215e+00       6.618116768648e-05       2.313307524309e-03      -1.088782607366e+00       6.672532210401e-05       7.318624261682e-13       1.310011013221e-16       3.969690089807e-12 
       2.521522676177e+02       8.443274050585e-04      -1.452197343889e+00       6.673954684029e-05       9.518390599823e-05       1.653586729491e-04       1.326287847968e-07       3.307189398695e-05      -1.089148210391e+00       6.674977451222e-05       5.994343770515e-01       6.398738355438e-01      -1.452170569514e+00       6.640381008861e-05       2.330067717825e-03      -1.089163200032e+00       6.695388770856e-05       7.428193263849e-13       1.320970441974e-16       3.989207781225e-12 
       2.531030605482e+02       8.486375196331e-04      -1.452702282793e+00       6.696584669589e-05       9.939798114838e-05       1.703132014965e-04       1.419832757250e-07       3.406281685764e-05      -1.089526924576e+00       6.697667409284e-05       5.993693105565e-01       6.397687885130e-01      -1.452675080356e+00       6.662625551250e-05       2.346883795291e-03      -1.089542109005e+00       6.718229748512e-05       7.538482901916e-13       1.331976027170e-16       4.008758412145e-12 
       2.540538534786e+02       8.529560969609e-04      -1.453204949359e+00       6.719196406367e-05       1.037897030644e-04       1.753627957971e-04       1.519813303760e-07       3.507275468809e-05      -1.089903935095e+00       6.720342741498e-05       5.993020149337e-01       6.396643812593e-01      -1.453177313962e+00       6.684850235024e-05       2.363755702662e-03      -1.089919315743e+00       6.741054994916e-05       7.649490344628e-13       1.343027957942e-16       4.028343255441e-12 
       2.550046464091e+02       8.572831370420e-04      -1.453705318305e+00       6.741789642165e-05       1.083654659543e-04       1.805019360992e-04       1.626518493181e-07       3.610060369966e-05      -1.090279223021e+00       6.743003392202e-05       5.992324439489e-01       6.395606200451e-01      -1.453677245032e+00       6.707054895061e-05       2.380683385470e-03      -1.090294801307e+00       6.763864357270e-05       7.761212638525e-13       1.354126432053e-16       4.047963537178e-12 
       2.559554393395e+02       8.616186398763e-04      -1.454203364030e+00       6.764364117392e-05       1.131314421785e-04       1.857250983614e-04       1.740249554627e-07       3.714525926739e-05      -1.090652769191e+00       6.765649305272e-05       5.991605596770e-01       6.394575112114e-01      -1.454174847945e+00       6.729239362861e-05       2.397666788809e-03      -1.090668546524e+00       6.786657679386e-05       7.873646718291e-13       1.365271655328e-16       4.067620446078e-12 
       2.569062322700e+02       8.659626054638e-04      -1.454699060783e+00       6.786919565897e-05       1.180936171343e-04       1.910266717206e-04       1.861317461762e-07       3.820559941466e-05      -1.091024554332e+00       6.788280424739e-05       5.990863313260e-01       6.393550611360e-01      -1.454670096934e+00       6.751403467314e-05       2.414705857329e-03      -1.091040532106e+00       6.809434802450e-05       7.986789415464e-13       1.376463841185e-16       4.087315139057e-12 
       2.580336455610e+02       8.711244778102e-04      -1.455283759237e+00       6.813639908481e-05       1.242398141299e-04       1.974067720399e-04       2.014821719433e-07       3.948165303363e-05      -1.091463094047e+00       6.815096279232e-05       5.989952434458e-01       6.392344422837e-01      -1.455254258006e+00       6.777658173575e-05       2.434982181747e-03      -1.091479311285e+00       6.836421815736e-05       8.121863422606e-13       1.389796262697e-16       4.110718854109e-12 
       2.591610588520e+02       8.762982490367e-04      -1.455865075969e+00       6.840332653392e-05       1.306794325962e-04       2.038791662809e-04       2.179631241659e-07       4.077616942455e-05      -1.091899098585e+00       6.841891165255e-05       5.989007960318e-01       6.391147692261e-01      -1.455835030345e+00       6.803883713847e-05       2.455336600718e-03      -1.091915557204e+00       6.863385555872e-05       8.257923568526e-13       1.403195405816e-16       4.134179106072e-12 
       2.602884721430e+02       8.814839191435e-04      -1.456442968678e+00       6.866997329228e-05       1.374215311014e-04       2.104336373452e-04       2.356294025177e-07       4.208710557067e-05      -1.092332536296e+00       6.868664994987e-05       5.988029706795e-01       6.389960524346e-01      -1.456412371626e+00       6.830079795568e-05       2.475769019484e-03      -1.092349238186e+00       6.890325750720e-05       8.394964088747e-13       1.416661663535e-16       4.157697663582e-12 
       2.614158854340e+02       8.866814881303e-04      -1.457017395754e+00       6.893633457651e-05       1.444748129577e-04       2.170596245439e-04       2.545360701331e-07       4.341234976657e-05      -1.092763376054e+00       6.895417683657e-05       5.987017600803e-01       6.388783022047e-01      -1.456986240222e+00       6.856246125864e-05       2.496279342380e-03      -1.092780323076e+00       6.917242127798e-05       8.532979073415e-13       1.430195440746e-16       4.181276232361e-12 
       2.625432987250e+02       8.918909559974e-04      -1.457588316529e+00       6.920240555112e-05       1.518476028037e-04       2.237462401789e-04       2.747380490897e-07       4.474972493534e-05      -1.093191587444e+00       6.922149150079e-05       5.985971678377e-01       6.387615285954e-01      -1.457556595446e+00       6.882382412802e-05       2.516867472838e-03      -1.093208781427e+00       6.944134415540e-05       8.671962483685e-13       1.443797153322e-16       4.204916450606e-12 
       2.636707120160e+02       8.971123227445e-04      -1.458155691519e+00       6.946818134678e-05       1.595478180185e-04       2.304823032319e-04       2.962897260164e-07       4.609699536671e-05      -1.093617140945e+00       6.948859317129e-05       5.984892083815e-01       6.386457413675e-01      -1.458123397803e+00       6.908488366667e-05       2.537533313391e-03      -1.093634583684e+00       6.971002344567e-05       8.811908169066e-13       1.457467227141e-16       4.228619883492e-12 
       2.647981253070e+02       9.023455883719e-04      -1.458719482644e+00       6.973365707867e-05       1.675829338737e-04       2.372563895771e-04       3.192445640577e-07       4.745187675988e-05      -1.094040008088e+00       6.975548111987e-05       5.983779070028e-01       6.385309499296e-01      -1.458686609198e+00       6.934563701137e-05       2.558276765678e-03      -1.094057701346e+00       6.997845648869e-05       8.952809884098e-13       1.471206097126e-16       4.252388016802e-12 
       2.660946473550e+02       9.083785387534e-04      -1.459363363025e+00       7.003857612095e-05       1.772463692678e-04       2.450785045698e-04       3.474448393776e-07       4.901638201596e-05      -1.094522947782e+00       7.006213639572e-05       5.982458268515e-01       6.384001828127e-01      -1.459329814113e+00       6.964512042335e-05       2.582227494537e-03      -1.094540931261e+00       7.028684590374e-05       9.116020127618e-13       1.487091382469e-16       4.279803099862e-12 
       2.673911694030e+02       9.144272253254e-04      -1.460002403098e+00       7.034308449315e-05       1.873717349979e-04       2.529177189738e-04       3.776462450939e-07       5.058431712108e-05      -1.095002259576e+00       7.036850715372e-05       5.981094482882e-01       6.382707574623e-01      -1.459968169321e+00       6.994419097920e-05       2.606280580791e-03      -1.095020535495e+00       7.059490231795e-05       9.280476633458e-13       1.503068921548e-16       4.307307573576e-12 
       2.686876914510e+02       9.204916480878e-04      -1.460636553948e+00       7.064717489437e-05       1.979678562138e-04       2.607561365290e-04       4.099216675623e-07       5.215210377109e-05      -1.095477906954e+00       7.067459250474e-05       5.979688632896e-01       6.381426859283e-01      -1.460601625906e+00       7.024284460994e-05       2.630435870628e-03      -1.095496477463e+00       7.090262196984e-05       9.446169616587e-13       1.519139409607e-16       4.334903241338e-12 
       2.699842134989e+02       9.265718070406e-04      -1.461265770663e+00       7.095084015010e-05       2.090425286407e-04       2.685759466958e-04       4.443396558625e-07       5.371618085725e-05      -1.095949856405e+00       7.098039164026e-05       5.978241825829e-01       6.380159792564e-01      -1.461230138960e+00       7.054107739417e-05       2.654693208811e-03      -1.095968723590e+00       7.121000124500e-05       9.613089261878e-13       1.535303549539e-16       4.362591721827e-12 
       2.712807355469e+02       9.326677021839e-04      -1.461890012705e+00       7.125407325546e-05       2.206024637032e-04       2.763595754595e-04       4.809637810097e-07       5.527303462503e-05      -1.096418077712e+00       7.128590383065e-05       5.976755352499e-01       6.378906473959e-01      -1.461853667956e+00       7.083888558062e-05       2.679052438731e-03      -1.096437243585e+00       7.151703669869e-05       9.781225762023e-13       1.551562049511e-16       4.390374439365e-12 
       2.725772575949e+02       9.387793335177e-04      -1.462509244240e+00       7.155686741792e-05       2.326532423844e-04       2.840898338888e-04       5.198520486522e-07       5.681922838305e-05      -1.096882544191e+00       7.159112842156e-05       5.975230681640e-01       6.377666991171e-01      -1.462472177076e+00       7.113626560914e-05       2.703513402472e-03      -1.096902010688e+00       7.182372507675e-05       9.950569354656e-13       1.567915620606e-16       4.418252615960e-12 
       2.738737796429e+02       9.449067010419e-04      -1.463123434462e+00       7.185921610025e-05       2.451992795886e-04       2.917500609954e-04       5.610563751252e-07       5.835143107172e-05      -1.097343232938e+00       7.189606483119e-05       5.973669452378e-01       6.376441419300e-01      -1.463085635536e+00       7.143321413168e-05       2.728075940881e-03      -1.097363001918e+00       7.213006333665e-05       1.012111036063e-12       1.584364974346e-16       4.446227265086e-12 
       2.754387985782e+02       9.523239475897e-04      -1.463858066164e+00       7.222357593052e-05       2.610077044135e-04       3.008806318758e-04       6.139429989072e-07       6.017775700452e-05      -1.097894266967e+00       7.226376595267e-05       5.971738783648e-01       6.374980660829e-01      -1.463819371522e+00       7.179107853942e-05       2.757860214992e-03      -1.097914403428e+00       7.249937085276e-05       1.032855017454e-12       1.604349426189e-16       4.480124820258e-12 
       2.770038175136e+02       9.597641228138e-04      -1.464585281684e+00       7.258726728760e-05       2.775457193943e-04       3.098593079661e-04       6.703363251588e-07       6.197372997645e-05      -1.098439744280e+00       7.263104566341e-05       5.969760933066e-01       6.373540341841e-01      -1.464545677802e+00       7.214830470220e-05       2.787791972464e-03      -1.098460250661e+00       7.286815969133e-05       1.053770429220e-12       1.624475711306e-16       4.514165086793e-12 
       2.785688364490e+02       9.672272267143e-04      -1.465305059496e+00       7.295028067616e-05       2.948141002385e-04       3.186614545085e-04       7.302872563093e-07       6.373442523789e-05      -1.098979649127e+00       7.299790332015e-05       5.967739642667e-01       6.372120512639e-01      -1.465264532919e+00       7.250488820389e-05       2.817870927202e-03      -1.099000527712e+00       7.323642597074e-05       1.074855664525e-12       1.644745052393e-16       4.548348598008e-12 
       2.801338553844e+02       9.747132592910e-04      -1.466017390922e+00       7.331260750575e-05       3.128111007670e-04       3.272646242741e-04       7.938308325404e-07       6.545535559493e-05      -1.099513975407e+00       7.336433840207e-05       5.965678904844e-01       6.370721191358e-01      -1.465975928273e+00       7.286082524023e-05       2.848096791304e-03      -1.099535228319e+00       7.360416642015e-05       1.096109167999e-12       1.665158650289e-16       4.582675436221e-12 
       2.816988743198e+02       9.822222205441e-04      -1.466722280484e+00       7.367424017166e-05       3.315325202448e-04       3.356487453940e-04       8.609860364701e-07       6.713250896221e-05      -1.100042726929e+00       7.373035050716e-05       5.963582923123e-01       6.369342363090e-01      -1.466679868476e+00       7.321611265234e-05       2.878469275324e-03      -1.100064356129e+00       7.397137841310e-05       1.117529444110e-12       1.685717678061e-16       4.617145243960e-12 
       2.832638932551e+02       9.897541104734e-04      -1.467419746063e+00       7.403517212108e-05       3.509718008509e-04       3.437962591090e-04       9.317558539412e-07       6.876237589867e-05      -1.100565917535e+00       7.409593934732e-05       5.961456071057e-01       6.367983979492e-01      -1.467376371507e+00       7.357074795084e-05       2.908988088544e-03      -1.100587924818e+00       7.433805999158e-05       1.139115064530e-12       1.706423275668e-16       4.651757240698e-12 
       2.848289121905e+02       9.973089290790e-04      -1.468109818905e+00       7.439539790538e-05       3.711201543020e-04       3.516922052687e-04       1.006127592997e-06       7.034196669324e-05      -1.101083571096e+00       7.446110474394e-05       5.959302849713e-01       6.366645958784e-01      -1.468065468713e+00       7.392472933191e-05       2.939652939260e-03      -1.101105958087e+00       7.470420988210e-05       1.160864674436e-12       1.727276545248e-16       4.686510244840e-12 
       2.866633214864e+02       1.006193364746e-03      -1.468909325121e+00       7.481672550512e-05       3.956246141124e-04       3.606106044353e-04       1.097848156493e-06       7.212616789522e-05      -1.101683326876e+00       7.488858777248e-05       5.956751595596e-01       6.365103387253e-01      -1.468863814850e+00       7.433880845381e-05       2.975781716322e-03      -1.101706160775e+00       7.513270841949e-05       1.186565143479e-12       1.751908749616e-16       4.727422754426e-12 
       2.884977307823e+02       1.015109301988e-03      -1.469698830357e+00       7.523707214449e-05       4.210674550626e-04       3.691512737593e-04       1.194408828740e-06       7.383488133620e-05      -1.102275593579e+00       7.531548901807e-05       5.954177865064e-01       6.363588391465e-01      -1.469652142377e+00       7.475198709806e-05       3.012110260147e-03      -1.102298876113e+00       7.556047598732e-05       1.212487259331e-12       1.776746920962e-16       4.768523736148e-12 
       2.903321400782e+02       1.024056740806e-03      -1.470478452904e+00       7.565643516268e-05       4.474247030930e-04       3.773037525711e-04       1.295714921708e-06       7.546601850594e-05      -1.102860460657e+00       7.574180880497e-05       5.951589095151e-01       6.362100669686e-01      -1.470430569784e+00       7.516426602298e-05       3.048638099055e-03      -1.102884193279e+00       7.598751419256e-05       1.238629282795e-12       1.801792590705e-16       4.809809503218e-12 
       2.921665493741e+02       1.033035681199e-03      -1.471248334279e+00       7.607481412716e-05       4.746696640749e-04       3.850621615475e-04       1.401649339101e-06       7.701840707221e-05      -1.103438034987e+00       7.616754774377e-05       5.948992621831e-01       6.360639862108e-01      -1.471199238797e+00       7.557564730357e-05       3.085364761896e-03      -1.103462218880e+00       7.641382595691e-05       1.264989651400e-12       1.827047187973e-16       4.851275861466e-12 
       2.940009586700e+02       1.042046123168e-03      -1.472008637639e+00       7.649221077113e-05       5.027733868934e-04       3.924248983434e-04       1.512075339324e-06       7.849172998391e-05      -1.104008439677e+00       7.659270674121e-05       5.946395601857e-01       6.359205554821e-01      -1.471958312787e+00       7.598613427946e-05       3.122289778675e-03      -1.104033075762e+00       7.683941546481e-05       1.291566981253e-12       1.852512036738e-16       4.892918190176e-12 
       2.958353679658e+02       1.051088066712e-03      -1.472759545822e+00       7.690862889146e-05       5.317051300271e-04       3.993942722184e-04       1.626839466660e-06       7.988645237654e-05      -1.104571812591e+00       7.701728700274e-05       5.943804943369e-01       6.357797284738e-01      -1.472707974808e+00       7.639573148025e-05       3.159412681154e-03      -1.104596901529e+00       7.726428808878e-05       1.318360065143e-12       1.878188355492e-16       4.934731525121e-12 
       2.976697772617e+02       1.060161511832e-03      -1.473501259825e+00       7.732407424477e-05       5.614328237934e-04       4.059760882665e-04       1.745774592910e-06       8.120373840182e-05      -1.105128305206e+00       7.744129007972e-05       5.941227243780e-01       6.356414543398e-01      -1.473448426075e+00       7.680444457134e-05       3.196733003417e-03      -1.105153847411e+00       7.768845033522e-05       1.345367873045e-12       1.904077255245e-16       4.976710635726e-12 
       2.997265303527e+02       1.070372185028e-03      -1.474322211794e+00       7.778872730685e-05       5.956694513222e-04       4.129058539810e-04       1.883865273429e-06       8.259081930243e-05      -1.105744270527e+00       7.791600151823e-05       5.938360215592e-01       6.354893878722e-01      -1.474267942812e+00       7.726165372548e-05       3.238811011396e-03      -1.105770321134e+00       7.816318882798e-05       1.375903518163e-12       1.933358104706e-16       5.023968336058e-12 
       3.017832834436e+02       1.080622459037e-03      -1.475132209850e+00       7.825218036822e-05       6.308181317732e-04       4.193759318667e-04       2.026713930218e-06       8.388606482529e-05      -1.106352041597e+00       7.838999336136e-05       5.935525478929e-01       6.353403780294e-01      -1.475076485372e+00       7.771777103949e-05       3.281135967406e-03      -1.106378600505e+00       7.863705611513e-05       1.406707093417e-12       1.962908690685e-16       5.071419777809e-12 
       3.038400365346e+02       1.090912333860e-03      -1.475931604027e+00       7.871444908168e-05       6.668317065759e-04       4.254059320287e-04       2.174051616327e-06       8.509340063759e-05      -1.106951881918e+00       7.886326987531e-05       5.932730514509e-01       6.351943364857e-01      -1.475874404080e+00       7.817280901707e-05       3.323707230127e-03      -1.106978948722e+00       7.911006587746e-05       1.437777929372e-12       1.992730089584e-16       5.119057048632e-12 
       3.058967896256e+02       1.101241809496e-03      -1.476720760241e+00       7.917555113563e-05       7.036635680975e-04       4.310179798324e-04       2.325606721766e-06       8.621725517476e-05      -1.107544066879e+00       7.933583608814e-05       5.929982074637e-01       6.350511709561e-01      -1.476662065135e+00       7.862678140285e-05       3.366524165180e-03      -1.107571640892e+00       7.958223303374e-05       1.469115602790e-12       2.022823220644e-16       5.166872267287e-12 
       3.079535427165e+02       1.111610885946e-03      -1.477500057154e+00       7.963550594669e-05       7.412681893707e-04       4.362359815495e-04       2.481109033741e-06       8.726241277252e-05      -1.108128881401e+00       7.980769784427e-05       5.927286163784e-01       6.349107859813e-01      -1.477439847472e+00       7.907970303377e-05       3.409586145761e-03      -1.108156961676e+00       8.005357359226e-05       1.500719923819e-12       2.053188852319e-16       5.214857672883e-12 
       3.100102958075e+02       1.122019563210e-03      -1.478269884060e+00       8.009433439759e-05       7.796015719365e-04       4.410849532841e-04       2.640293266474e-06       8.823387945963e-05      -1.108706618350e+00       8.027886190676e-05       5.924648032563e-01       6.347730834590e-01      -1.478208140640e+00       7.953158974088e-05       3.452892553226e-03      -1.108735203698e+00       8.052410455254e-05       1.532590929499e-12       2.083827604173e-16       5.263005692107e-12 
       3.120670488984e+02       1.132467841287e-03      -1.479030638039e+00       8.055205854621e-05       8.186216090013e-04       4.455904245728e-04       2.802902024833e-06       8.913676369013e-05      -1.109277576403e+00       8.074933598412e-05       5.922072187924e-01       6.346379633543e-01      -1.478967341964e+00       7.998245820714e-05       3.496442777596e-03      -1.109306665416e+00       8.099384376324e-05       1.564728869672e-12       2.114739954410e-16       5.311309000292e-12 
       3.147486393731e+02       1.146149759107e-03      -1.480009544237e+00       8.114721778714e-05       8.704613418407e-04       4.509909359137e-04       3.019646824564e-06       9.021938016399e-05      -1.110012308012e+00       8.136171713222e-05       5.918813532941e-01       6.344655054795e-01      -1.479944195779e+00       8.056879904791e-05       3.553588653219e-03      -1.110042051259e+00       8.160513031955e-05       1.607031884203e-12       2.155454888006e-16       5.374508417516e-12 
