#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_rho_fld       19:rho_plus_p_theta_fld    20:delta_p_fld        
       5.023255306107e+01       1.207268534101e-04      -1.349199545794e+00       1.425237722001e-03       1.374746086917e-05       3.436865217294e-05       1.870545044307e-09       6.873730434587e-06      -1.011899710088e+00       1.425243898702e-03       5.973371888436e-01       6.749004519962e-01      -1.348884704015e+00       1.406034394273e-03       9.644334947584e-03      -1.012289634047e+00       1.455307395231e-03      -5.584705562169e-12       2.302592630470e-14       3.372089257376e-11 
       5.126478639653e+01       1.234553696427e-04      -1.353400715266e+00       1.452258977107e-03       1.464731995392e-05       3.661829988480e-05       2.084090980968e-09       7.323659976959e-06      -1.015050593913e+00       1.452265831342e-03       5.971991983565e-01       6.743452040727e-01      -1.353058591437e+00       1.431808228653e-03       1.003044997337e-02      -1.015472465803e+00       1.484113655442e-03      -5.823489662753e-12       2.445734287431e-14       3.512024347637e-11 
       5.229701973200e+01       1.261938604767e-04      -1.357643593454e+00       1.479171411382e-03       1.558676702728e-05       3.896691756819e-05       2.317246170381e-09       7.793383513638e-06      -1.018232760004e+00       1.479179001827e-03       5.970586583210e-01       6.737888076848e-01      -1.357272433723e+00       1.457419255243e-03       1.042336391481e-02      -1.018688455010e+00       1.512875892196e-03      -6.067933650413e-12       2.594543724614e-14       3.654706849941e-11 
       5.337021860795e+01       1.290516081682e-04      -1.362098797959e+00       1.507035673267e-03       1.660648892864e-05       4.151622232160e-05       2.581942354736e-09       8.303244464320e-06      -1.021574171969e+00       1.507044095434e-03       5.969098692745e-01       6.732091424510e-01      -1.361695509625e+00       1.483871926531e-03       1.083902029293e-02      -1.022067092949e+00       1.542732948388e-03      -6.328148655656e-12       2.755375607480e-14       3.805959549010e-11 
       5.444341748390e+01       1.319201378816e-04      -1.366598508066e+00       1.534780595535e-03       1.767111279742e-05       4.417778199356e-05       2.870992977068e-09       8.835556398712e-06      -1.024948964066e+00       1.534789921423e-03       5.967583891123e-01       6.726282974610e-01      -1.366161027751e+00       1.510144249945e-03       1.126190224579e-02      -1.025481287212e+00       1.572542482151e-03      -6.594623608512e-12       2.922553293854e-14       3.960170748159e-11 
       5.551661635986e+01       1.347994496167e-04      -1.371142428653e+00       1.562405337664e-03       1.878177328464e-05       4.695443321159e-05       3.186153817791e-09       9.390886642318e-06      -1.028356915034e+00       1.562415643963e-03       5.966042499180e-01       6.720463036524e-01      -1.370668604712e+00       1.536234032879e-03       1.169194548331e-02      -1.028930894002e+00       1.602304527975e-03      -6.867432230874e-12       3.096187656113e-14       4.117334547773e-11 
       5.658981523581e+01       1.376895433737e-04      -1.375730264703e+00       1.589909079882e-03       1.993969675331e-05       4.984924188328e-05       3.529305919700e-09       9.969848376656e-06      -1.031797803695e+00       1.589920448239e-03       5.964474827575e-01       6.714631916393e-01      -1.375217855292e+00       1.562139103380e-03       1.212908488851e-02      -1.032415770533e+00       1.632019121322e-03      -7.146649007106e-12       3.276388966275e-14       4.277444928037e-11 
       5.766301411176e+01       1.405904191525e-04      -1.380361721253e+00       1.617291022863e-03       2.114629105668e-05       5.286572764169e-05       3.902499754388e-09       1.057314552834e-05      -1.035271408916e+00       1.617303540217e-03       5.962881170535e-01       6.708789917335e-01      -1.379808392391e+00       1.587857310149e-03       1.257325452552e-02      -1.035935774960e+00       1.661686298509e-03      -7.432349052418e-12       3.463266888493e-14       4.440495728141e-11 
       5.873621298771e+01       1.435020769532e-04      -1.385036503278e+00       1.644550387330e-03       2.240332594144e-05       5.600831485360e-05       4.308044468959e-09       1.120166297072e-05      -1.038777509526e+00       1.644564146393e-03       5.961261793666e-01       6.702937339782e-01      -1.384439826915e+00       1.613386522457e-03       1.302438764741e-02      -1.039490766285e+00       1.691306096512e-03      -7.724607985441e-12       3.656930470681e-14       4.606480626436e-11 
       5.980941186366e+01       1.464245167757e-04      -1.389754315473e+00       1.671686413439e-03       2.371329218618e-05       5.928323046546e-05       4.748689825342e-09       1.185664609309e-05      -1.042315884149e+00       1.671701513471e-03       5.959616910544e-01       6.697074482113e-01      -1.389111767556e+00       1.638724629892e-03       1.348241670415e-02      -1.043080604161e+00       1.720878552596e-03      -8.023501809351e-12       3.857488135758e-14       4.775393121809e-11 
       6.103829107644e+01       1.497841330154e-04      -1.395208967508e+00       1.702606417313e-03       2.528344090152e-05       6.320860225381e-05       5.301007390495e-09       1.264172045076e-05      -1.046406892741e+00       1.702623185016e-03       5.957702236848e-01       6.690348904875e-01      -1.394510667811e+00       1.667500943396e-03       1.401526932928e-02      -1.047233806182e+00       1.754682753301e-03      -8.374000389254e-12       4.095744561895e-14       4.972395187495e-11 
       6.226717028922e+01       1.531578862853e-04      -1.400719203920e+00       1.733362645612e-03       2.693874244885e-05       6.734685612212e-05       5.912008633851e-09       1.346937122442e-05      -1.050539591760e+00       1.733381237906e-03       5.955754151585e-01       6.683610687801e-01      -1.399961564371e+00       1.696020836627e-03       1.455697014491e-02      -1.051432303252e+00       1.788424981432e-03      -8.733413266473e-12       4.343342391220e-14       5.173216636836e-11 
       6.349604950200e+01       1.565457765853e-04      -1.406284571770e+00       1.763954033647e-03       2.869912474361e-05       7.174781185901e-05       6.595025195115e-09       1.434956237180e-05      -1.054713641709e+00       1.763974632136e-03       5.953771983938e-01       6.676860289724e-01      -1.405463850845e+00       1.724281227543e-03       1.510741390412e-02      -1.055675881455e+00       1.822105281516e-03      -9.101855483215e-12       4.600441323315e-14       5.377846692266e-11 
       6.472492871478e+01       1.599478039155e-04      -1.411904607818e+00       1.794379529115e-03       3.059999721680e-05       7.649999304199e-05       7.372855864897e-09       1.529999860840e-05      -1.058928695401e+00       1.794402354203e-03       5.951754245826e-01       6.670098191335e-01      -1.411016907239e+00       1.752279054211e-03       1.566649406980e-02      -1.059964320494e+00       1.855723682943e-03      -9.479442295136e-12       4.867199969883e-14       5.586274188580e-11 
       6.595380792756e+01       1.633639682758e-04      -1.417578833558e+00       1.824638081154e-03       3.269237275229e-05       8.173093188072e-05       8.279686239173e-09       1.634618637614e-05      -1.063184394261e+00       1.824663406221e-03       5.949698884872e-01       6.663324908653e-01      -1.416620095014e+00       1.780011266360e-03       1.623410290838e-02      -1.064297389940e+00       1.889280191317e-03      -9.866289233288e-12       5.143775882386e-14       5.798487576261e-11 
       6.718268714034e+01       1.667942696663e-04      -1.423306758497e+00       1.854728644536e-03       3.501738501057e-05       8.754346252644e-05       9.349362242178e-09       1.750869250529e-05      -1.067480370783e+00       1.854756790808e-03       5.947605119815e-01       6.656540986588e-01      -1.422272760367e+00       1.807474828462e-03       1.681013163729e-02      -1.068674851649e+00       1.922774791348e-03      -1.026251193473e-11       5.430325534680e-14       6.014474897337e-11 
       6.841156635312e+01       1.702387080869e-04      -1.429087900489e+00       1.884650217495e-03       3.755067355900e-05       9.387668389750e-05       1.058311401487e-08       1.877533677950e-05      -1.071816263760e+00       1.884681508817e-03       5.945476436571e-01       6.649746944864e-01      -1.427974254592e+00       1.834666749164e-03       1.739447017441e-02      -1.073096474988e+00       1.956207476097e-03      -1.066822522884e-11       5.727004154454e-14       6.234223663204e-11 
       6.967779197855e+01       1.738026131673e-04      -1.435099930143e+00       1.915303397152e-03       4.026729411775e-05       1.006682352944e-04       1.197472988223e-08       2.013364705887e-05      -1.076325327818e+00       1.915338203625e-03       5.943254285962e-01       6.642736277829e-01      -1.433899446208e+00       1.862397830381e-03       1.800514056181e-02      -1.077698454739e+00       1.990591480666e-03      -1.109631482825e-11       6.043456771670e-14       6.464571392970e-11 
       7.094401760398e+01       1.773815276011e-04      -1.441167553378e+00       1.945775345287e-03       4.298104282834e-05       1.074526070708e-04       1.342730194204e-08       2.149052141417e-05      -1.080876091659e+00       1.945813870036e-03       5.941008906900e-01       6.635715600505e-01      -1.439875202688e+00       1.889834375527e-03       1.862438860166e-02      -1.082346926878e+00       2.024909931357e-03      -1.153471926589e-11       6.370992640554e-14       6.698883187196e-11 
       7.221024322940e+01       1.809754513884e-04      -1.447290362606e+00       1.976065292142e-03       4.566389840774e-05       1.141597460194e-04       1.492172929367e-08       2.283194920387e-05      -1.085468249810e+00       1.976107691832e-03       5.938740948555e-01       6.628685163026e-01      -1.445900923302e+00       1.916973421548e-03       1.925208920472e-02      -1.087041732795e+00       2.059163008752e-03      -1.198355508579e-11       6.709776112611e-14       6.937142872671e-11 
       7.347646885483e+01       1.845843845291e-04      -1.453467955250e+00       2.006172508734e-03       4.834743038777e-05       1.208685759694e-04       1.647554595519e-08       2.417371519389e-05      -1.090101500536e+00       2.006218966542e-03       5.936448186271e-01       6.621645237909e-01      -1.451976008633e+00       1.943812062037e-03       1.988811901784e-02      -1.091782718820e+00       2.093350908853e-03      -1.244293700208e-11       7.059969923628e-14       7.179333667081e-11 
       7.474269448026e+01       1.882083270233e-04      -1.459699895018e+00       2.036096242392e-03       5.107173622186e-05       1.276793405547e-04       1.811514199794e-08       2.553586811093e-05      -1.094775516875e+00       2.036146992080e-03       5.934128580430e-01       6.614596171347e-01      -1.458099821892e+00       1.970347384063e-03       2.053235279492e-02      -1.096569707154e+00       2.127473779932e-03      -1.291297867958e-11       7.421735355709e-14       7.425438195347e-11 
       7.600892010569e+01       1.918472788710e-04      -1.465985720687e+00       2.065835732538e-03       5.386522023718e-05       1.346630505929e-04       1.986256202212e-08       2.693261011859e-05      -1.099489953251e+00       2.065891073305e-03       5.931781111713e-01       6.607538324696e-01      -1.464271697718e+00       1.996576478968e-03       2.118466048385e-02      -1.101402502423e+00       2.161531732936e-03      -1.339379183162e-11       7.795232020833e-14       7.675438304325e-11 
       7.727514573112e+01       1.955012400721e-04      -1.472324946685e+00       2.095390212009e-03       5.674464974727e-05       1.418616243682e-04       2.173420814054e-08       2.837232487364e-05      -1.104244445891e+00       2.095450467088e-03       5.929405542229e-01       6.600472093290e-01      -1.470490942792e+00       2.022496440793e-03       2.184490885899e-02      -1.106280892076e+00       2.195524839270e-03      -1.388548643944e-11       8.180617921040e-14       7.929315137615e-11 
       7.870389924714e+01       1.996422326034e-04      -1.479541377619e+00       2.128515136773e-03       6.010859827699e-05       1.502714956925e-04       2.401106244768e-08       3.005429913849e-05      -1.109656859381e+00       2.128581341796e-03       5.926691405435e-01       6.592489301769e-01      -1.477564485767e+00       2.051368627729e-03       2.259927411958e-02      -1.111839946220e+00       2.233803414161e-03      -1.445349387514e-11       8.629942318214e-14       8.220409210657e-11 
       8.013265276316e+01       2.038023348586e-04      -1.486824520622e+00       2.161402628340e-03       6.360188306843e-05       1.590047076711e-04       2.647757047464e-08       3.180094153421e-05      -1.115119315754e+00       2.161475242314e-03       5.923941905507e-01       6.584496912468e-01      -1.484696483805e+00       2.079839600502e-03       2.336339239217e-02      -1.117456508403e+00       2.271999683979e-03      -1.503564278160e-11       9.094824453610e-14       8.516385001640e-11 
       8.156140627918e+01       2.079815468378e-04      -1.494173700029e+00       2.194051762912e-03       6.722949723876e-05       1.680737430969e-04       2.914789412561e-08       3.361474861938e-05      -1.120631308923e+00       2.194131264582e-03       5.921157515598e-01       6.576495503053e-01      -1.491885946358e+00       2.107905414848e-03       2.413707284894e-02      -1.123130294280e+00       2.310113786934e-03      -1.563207950262e-11       9.575482991817e-14       8.817212121104e-11 
       8.299015979520e+01       2.121798685408e-04      -1.501588244985e+00       2.226461674359e-03       7.099514490913e-05       1.774878622728e-04       3.203596446807e-08       3.549757245457e-05      -1.126192336460e+00       2.226548589815e-03       5.918338778459e-01       6.568485617273e-01      -1.499131881951e+00       2.135562204180e-03       2.492012132288e-02      -1.128861024595e+00       2.348145869754e-03      -1.624294520510e-11       1.007213333864e-13       9.122858825409e-11 
       8.441891331122e+01       2.163972999678e-04      -1.509067467246e+00       2.258631513707e-03       7.490197191887e-05       1.872549297972e-04       3.515595787587e-08       3.745098595944e-05      -1.131801882948e+00       2.258726383366e-03       5.915486321225e-01       6.560467818825e-01      -1.506433276025e+00       2.162806139671e-03       2.571234019822e-02      -1.134648408464e+00       2.386096047059e-03      -1.686837647580e-11       1.058498779255e-13       9.433292128016e-11 
       8.584766682724e+01       2.206338411186e-04      -1.516610696286e+00       2.290560510498e-03       7.895289827961e-05       1.973822456990e-04       3.852253758264e-08       3.947644913980e-05      -1.137459446308e+00       2.290663928651e-03       5.912600719366e-01       6.552442632062e-01      -1.513789126082e+00       2.189633492878e-03       2.651353070864e-02      -1.140492169634e+00       2.423964463441e-03      -1.750850385606e-11       1.111425513328e-13       9.748477682172e-11 
       8.727642034326e+01       2.248894919934e-04      -1.524217246760e+00       2.322247912698e-03       8.315071092613e-05       2.078767773153e-04       4.215091944264e-08       4.157535546307e-05      -1.143164513378e+00       2.322360470227e-03       5.909682579155e-01       6.544410622384e-01      -1.521198409196e+00       2.216040576965e-03       2.732349288204e-02      -1.146392022010e+00       2.461751234471e-03      -1.816345351282e-11       1.166014100515e-13       1.006838000579e-10 
       8.877426850001e+01       2.293714647957e-04      -1.532258910967e+00       2.355207582991e-03       8.771224073492e-05       2.192806018373e-04       4.625319700044e-08       4.385612036746e-05      -1.149195937719e+00       2.355330388249e-03       5.906588986739e-01       6.535983430201e-01      -1.529022274473e+00       2.243269552589e-03       2.818182352997e-02      -1.152637121008e+00       2.501277873572e-03      -1.886612237552e-11       1.225048979576e-13       1.040877708380e-10 
       9.027211665675e+01       2.338744403094e-04      -1.540368672099e+00       2.387900274252e-03       9.244140554274e-05       2.311035138569e-04       5.067979362847e-08       4.622070277137e-05      -1.155278450645e+00       2.388034060384e-03       5.903460870414e-01       6.527549895279e-01      -1.536902589672e+00       2.270028652124e-03       2.904933923350e-02      -1.158943261913e+00       2.540715120496e-03      -1.958534506243e-11       1.285955379904e-13       1.075427371542e-10 
       9.176996481350e+01       2.383984185346e-04      -1.548545768964e+00       2.420325331510e-03       9.734134654255e-05       2.433533663564e-04       5.545067870821e-08       4.867067327127e-05      -1.161411482404e+00       2.420470898362e-03       5.900298854017e-01       6.519110584446e-01      -1.544838185096e+00       2.296313927849e-03       2.992580326230e-02      -1.165310140463e+00       2.580063156988e-03      -2.032124544134e-11       1.348755699963e-13       1.110482436194e-10 
       9.326781297024e+01       2.429433994714e-04      -1.556789431508e+00       2.452482133659e-03       1.024151940491e-04       2.560379851227e-04       6.058671125442e-08       5.120759702454e-05      -1.167594456687e+00       2.452640321028e-03       5.897103581096e-01       6.510666082245e-01      -1.552827875642e+00       2.322121498883e-03       3.081097679798e-02      -1.171737446961e+00       2.619322144827e-03      -2.107394053463e-11       1.413471900336e-13       1.146038203382e-10 
       9.476566112699e+01       2.475093831197e-04      -1.565098895865e+00       2.484370122070e-03       1.076660724899e-04       2.691651812247e-04       6.610966974995e-08       5.383303624494e-05      -1.173826801895e+00       2.484541814255e-03       5.893875674348e-01       6.502216958827e-01      -1.560870475919e+00       2.347447580970e-03       3.170461940509e-02      -1.178224877485e+00       2.658492255255e-03      -2.184353991170e-11       1.480125479979e-13       1.182089824827e-10 
       9.626350928373e+01       2.520963694794e-04      -1.573473395148e+00       2.515988781743e-03       1.130970990364e-04       2.827427475911e-04       7.204227750633e-08       5.654854951821e-05      -1.180107944202e+00       2.516174880347e-03       5.890615763155e-01       6.493763786766e-01      -1.568964791109e+00       2.372288468692e-03       3.260648856563e-02      -1.184772126902e+00       2.697573650884e-03      -2.263014612484e-11       1.548737483094e-13       1.218632310681e-10 
       9.776135744048e+01       2.567043585507e-04      -1.581912177584e+00       2.547337676735e-03       1.187113846421e-04       2.967784616052e-04       7.840822982498e-08       5.935569232105e-05      -1.186437321170e+00       2.547539144123e-03       5.887324435732e-01       6.485307100918e-01      -1.577109635171e+00       2.396640572062e-03       3.351634012501e-02      -1.191378902389e+00       2.736566521944e-03      -2.343385333868e-11       1.619328454497e-13       1.255660517550e-10 
       9.940540915043e+01       2.617863069577e-04      -1.591247764955e+00       2.581435490673e-03       1.250883265786e-04       3.127208164466e-04       8.592379344045e-08       6.254416328932e-05      -1.193439357576e+00       2.581654995487e-03       5.883676388245e-01       6.476021563464e-01      -1.586106235694e+00       2.422802810603e-03       3.452389808772e-02      -1.198698733810e+00       2.779263755700e-03      -2.433579864190e-11       1.699111721595e-13       1.296855880373e-10 
       1.010494608604e+02       2.668935582901e-04      -1.600658886773e+00       2.615207365601e-03       1.316938770525e-04       3.292346926311e-04       9.402527148092e-08       6.584693852623e-05      -1.200498075508e+00       2.615446183688e-03       5.879992000391e-01       6.466733159219e-01      -1.595160678299e+00       2.448367426844e-03       3.554044858727e-02      -1.206089534495e+00       2.821854783935e-03      -2.525855437494e-11       1.781329155166e-13       1.338622870812e-10 
       1.026935125703e+02       2.720261125478e-04      -1.610144551284e+00       2.648652920885e-03       1.385321142509e-04       3.463302856272e-04       1.027482701120e-07       6.926605712544e-05      -1.207612733308e+00       2.648912390509e-03       5.876272038505e-01       6.457442580289e-01      -1.604271371281e+00       2.473330031704e-03       3.656566147247e-02      -1.213550922401e+00       2.864339848001e-03      -2.620221298955e-11       1.866005875692e-13       1.380954116524e-10 
       1.043375642803e+02       2.771839697309e-04      -1.619703770861e+00       2.681771849123e-03       1.456071034976e-04       3.640177587439e-04       1.121299714092e-07       7.280355174878e-05      -1.214782592500e+00       2.682053364046e-03       5.872517257581e-01       6.448150504310e-01      -1.613436718335e+00       2.497686369397e-03       3.759920407507e-02      -1.221082519547e+00       2.906719193098e-03      -2.716685566063e-11       1.953166268461e-13       1.423842056148e-10 
       1.059816159902e+02       2.823671298394e-04      -1.629335568480e+00       2.714563927650e-03       1.529228983089e-04       3.823072457723e-04       1.222091805008e-07       7.646144915447e-05      -1.222006922676e+00       2.714868970873e-03       5.868728383955e-01       6.438857584119e-01      -1.622655125179e+00       2.521432330792e-03       3.864074173418e-02      -1.228683956758e+00       2.948993081173e-03      -2.815255153660e-11       2.042833950698e-13       1.467278937956e-10 
       1.076256677002e+02       2.875755928733e-04      -1.639038959722e+00       2.747028976312e-03       1.604835394306e-04       4.012088485765e-04       1.330263730610e-07       8.024176971529e-05      -1.229284988003e+00       2.747359089024e-03       5.864906162039e-01       6.429564488488e-01      -1.631924981681e+00       2.544563913027e-03       3.968993750902e-02      -1.236354860053e+00       2.991161750120e-03      -2.915935883037e-11       2.135031795968e-13       1.511256838961e-10 
       1.092697194101e+02       2.928093588325e-04      -1.648812977899e+00       2.779166913001e-03       1.682930610070e-04       4.207326525176e-04       1.446237516241e-07       8.414653050352e-05      -1.236616066095e+00       2.779523750260e-03       5.861051290774e-01       6.420271846720e-01      -1.641244687133e+00       2.567077276834e-03       4.074645282914e-02      -1.244094869382e+00       3.033225470731e-03      -3.018732342012e-11       2.229781880184e-13       1.555767655245e-10 
       1.110915861553e+02       2.986387470354e-04      -1.659725446513e+00       2.814398653055e-03       1.772428259017e-04       4.431070647541e-04       1.584400820997e-07       8.862141295083e-05      -1.244801096154e+00       2.814787135890e-03       5.856742205402e-01       6.409975434683e-01      -1.651628658249e+00       2.591298983090e-03       4.192537431984e-02      -1.252752296541e+00       3.079716387325e-03      -3.135122476839e-11       2.337786815107e-13       1.605705096519e-10 
       1.129134529004e+02       3.044992075099e-04      -1.670722135446e+00       2.849228697194e-03       1.865086688883e-04       4.662716722209e-04       1.733310945978e-07       9.325433444417e-05      -1.253049351103e+00       2.849651027338e-03       5.852394856843e-01       6.399681208983e-01      -1.662069659914e+00       2.614752059698e-03       4.311239837767e-02      -1.261493650739e+00       3.126079084744e-03      -3.254118257863e-11       2.448980000350e-13       1.656275355747e-10 
       1.147353196455e+02       3.103907402561e-04      -1.681801732381e+00       2.883657178302e-03       1.960961416815e-04       4.902403542037e-04       1.893623205779e-07       9.804807084073e-05      -1.261359850801e+00       2.884115644333e-03       5.848010188113e-01       6.389390009185e-01      -1.672565482602e+00       2.637431823657e-03       4.430705538933e-02      -1.270318446182e+00       3.172313907010e-03      -3.375721188196e-11       2.563388144636e-13       1.707466746475e-10 
       1.165571863907e+02       3.163133452740e-04      -1.692962942299e+00       2.917684346949e-03       2.060109230065e-04       5.150273075163e-04       2.066025596191e-07       1.030054615033e-04      -1.269731628270e+00       2.918181381661e-03       5.843589098057e-01       6.379102637706e-01      -1.683113922515e+00       2.659333818953e-03       4.550887355713e-02      -1.279226210352e+00       3.218421225686e-03      -3.499931003913e-11       2.681036723535e-13       1.759267360479e-10 
       1.183790531358e+02       3.222670225637e-04      -1.704204478641e+00       2.951310549342e-03       2.162589589944e-04       5.406473974861e-04       2.251243536258e-07       1.081294794972e-04      -1.278163723145e+00       2.951848741833e-03       5.839132462173e-01       6.368819877566e-01      -1.693712773022e+00       2.680453797694e-03       4.671737865282e-02      -1.288216477218e+00       3.264401420579e-03      -3.626745774977e-11       2.801949999684e-13       1.811665089875e-10 
       1.202009198809e+02       3.282517721250e-04      -1.715525054305e+00       2.984536202410e-03       2.268467344391e-04       5.671168360978e-04       2.450048547250e-07       1.134233672196e-04      -1.286655174935e+00       2.985118264654e-03       5.834641150946e-01       6.358542511908e-01      -1.704359815927e+00       2.700787698092e-03       4.793209388221e-02      -1.297288780323e+00       3.310254857267e-03      -3.756162006558e-11       2.926151044022e-13       1.864647648666e-10 
       1.220227866260e+02       3.342675939580e-04      -1.726923385779e+00       3.017361799700e-03       2.377817987335e-04       5.944544968338e-04       2.663274818283e-07       1.188908993668e-04      -1.295205026072e+00       3.017990555946e-03       5.830116011900e-01       6.348271316390e-01      -1.715052825888e+00       2.720331653141e-03       4.915254020769e-02      -1.306442655735e+00       3.355981895288e-03      -3.888174629899e-11       3.053661718493e-13       1.918202581545e-10 
       1.239095444828e+02       3.405304389530e-04      -1.738808305269e+00       3.050935520218e-03       2.494827099743e-04       6.237067749358e-04       2.900288933938e-07       1.247413549872e-04      -1.304119950076e+00       3.051615770750e-03       5.825394882315e-01       6.337641587303e-01      -1.726172778712e+00       2.739735179446e-03       5.042198433236e-02      -1.316008069746e+00       3.403204801849e-03      -4.027618879401e-11       3.189224596728e-13       1.974254886428e-10 
       1.254630153157e+02       3.457119964125e-04      -1.748654392910e+00       3.078257529184e-03       2.594146291540e-04       6.485365728851e-04       3.108642356175e-07       1.297073145770e-04      -1.311505607161e+00       3.078982718703e-03       5.821481680541e-01       6.328895697325e-01      -1.735361914083e+00       2.755069567703e-03       5.147103515620e-02      -1.323948749696e+00       3.441984843874e-03      -4.144509362068e-11       3.303537204814e-13       2.020846430852e-10 
       1.270164861487e+02       3.509161454202e-04      -1.758554359217e+00       3.105290058663e-03       2.696294414121e-04       6.740736035302e-04       3.329804189058e-07       1.348147207060e-04      -1.318931744915e+00       3.106062611951e-03       5.817545379000e-01       6.320155841238e-01      -1.744579796109e+00       2.769822351051e-03       5.252323960857e-02      -1.331947792479e+00       3.480673779063e-03      -4.263270522683e-11       3.420297027122e-13       2.067827347579e-10 
       1.285699569816e+02       3.561428859762e-04      -1.768507426454e+00       3.132033600029e-03       2.801402187232e-04       7.003505468080e-04       3.564603185249e-07       1.400701093616e-04      -1.326397783900e+00       3.132856054621e-03       5.813586428841e-01       6.311422465229e-01      -1.753825039475e+00       2.783991616677e-03       5.357829655821e-02      -1.340004922763e+00       3.519271838107e-03      -4.383895601273e-11       3.539514723589e-13       2.115189582351e-10 
       1.301234278146e+02       3.613922180805e-04      -1.778512821161e+00       3.158488680729e-03       2.909490436942e-04       7.273726092356e-04       3.813763504905e-07       1.454745218471e-04      -1.333903148072e+00       3.159363709224e-03       5.809605289126e-01       6.302696007622e-01      -1.763096258237e+00       2.797575560527e-03       5.463590412719e-02      -1.348119867989e+00       3.557779253568e-03      -4.506377071750e-11       3.661200308359e-13       2.162925022793e-10 
       1.316768986475e+02       3.666641417330e-04      -1.788569773988e+00       3.184655865004e-03       3.020905951948e-04       7.552264879871e-04       4.078731786486e-07       1.510452975974e-04      -1.341447264677e+00       3.185586284975e-03       5.805602186823e-01       6.293976899627e-01      -1.772392065805e+00       2.810572486845e-03       5.569575976945e-02      -1.356292358196e+00       3.596196259335e-03      -4.630706662068e-11       3.785363152531e-13       2.211025504713e-10 
       1.332303694805e+02       3.719586569339e-04      -1.798677519275e+00       3.210535756383e-03       3.135656742998e-04       7.839141857494e-04       4.360216194076e-07       1.567828371499e-04      -1.349029563945e+00       3.211524516326e-03       5.801577706549e-01       6.285265566303e-01      -1.781711074668e+00       2.822980806994e-03       5.675756031471e-02      -1.364522125646e+00       3.634523089398e-03      -4.756875377109e-11       3.912011988380e-13       2.259482818510e-10 
       1.347838403134e+02       3.772757636830e-04      -1.808835295366e+00       3.236128999519e-03       3.253786926683e-04       8.134467316707e-04       4.659030269060e-07       1.626893463341e-04      -1.356649479306e+00       3.237179158806e-03       5.797532389967e-01       6.276562425778e-01      -1.791051896849e+00       2.834799040178e-03       5.782100201946e-02      -1.372808904999e+00       3.672759978532e-03      -4.884873512607e-11       4.041154910669e-13       2.308288714507e-10 
       1.368492606422e+02       3.843801198125e-04      -1.822416766333e+00       3.269713819078e-03       3.416093055724e-04       8.540232639311e-04       5.084438720624e-07       1.708046527862e-04      -1.366837839951e+00       3.270850529404e-03       5.792122629312e-01       6.265004538024e-01      -1.803502402092e+00       2.849595828755e-03       5.923692169069e-02      -1.383914449156e+00       3.723459035996e-03      -5.057868812451e-11       4.216732292165e-13       2.373704274345e-10 
       1.389146809710e+02       3.915244112174e-04      -1.836083574087e+00       3.302794859938e-03       3.584371478738e-04       8.960928696846e-04       5.543518193665e-07       1.792185739369e-04      -1.377090387942e+00       3.304023955656e-03       5.786678334522e-01       6.253462795588e-01      -1.815985754959e+00       2.863344182962e-03       6.065448840736e-02      -1.395119701293e+00       3.774000089931e-03      -5.234053210819e-11       4.396747390387e-13       2.439701825951e-10 
       1.409801012998e+02       3.987086378977e-04      -1.849833968222e+00       3.335373952817e-03       3.758607476949e-04       9.396518692373e-04       6.038047326489e-07       1.879303738475e-04      -1.387405822780e+00       3.336701525270e-03       5.781200750494e-01       6.241938112329e-01      -1.828498698995e+00       2.876041525071e-03       6.207298493925e-02      -1.406424061495e+00       3.824383715122e-03      -5.413398335773e-11       4.581214025239e-13       2.506261747820e-10 
       1.430455216286e+02       4.059327998532e-04      -1.863666212926e+00       3.367453035006e-03       3.938813200216e-04       9.847033000540e-04       6.569950040905e-07       1.969406600108e-04      -1.397782855461e+00       3.368885452158e-03       5.775691046361e-01       6.230431378688e-01      -1.841037980521e+00       2.887685618747e-03       6.349169329175e-02      -1.417826938097e+00       3.874610493253e-03      -5.595873846346e-11       4.770144069451e-13       2.573364371523e-10 
       1.451109419574e+02       4.131968970841e-04      -1.877578586474e+00       3.399034144544e-03       4.125035910543e-04       1.031258977636e-03       7.141335872631e-07       2.062517955271e-04      -1.408220208145e+00       3.400578068882e-03       5.770150320858e-01       6.218943463539e-01      -1.853600348781e+00       2.898274567064e-03       6.490989497596e-02      -1.429327747098e+00       3.924681011150e-03      -5.781447520935e-11       4.963547472201e-13       2.640990004373e-10 
       1.471763622862e+02       4.205009295903e-04      -1.891569381064e+00       3.430119415388e-03       4.317355331726e-04       1.079338832932e-03       7.754511302850e-07       2.158677665863e-04      -1.418716614067e+00       3.431781821779e-03       5.764579615135e-01       6.207475215245e-01      -1.866182556437e+00       2.907806811297e-03       6.632687128495e-02      -1.440925911850e+00       3.974595859896e-03      -5.970085342871e-11       5.161432283503e-13       2.709118951083e-10 
