#scalar perturbations for mode k = 1.000000000000e+00 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_rho_fld       19:rho_plus_p_theta_fld    20:delta_p_fld        
       4.408516562731e+01       1.046839681561e-04       3.270527785808e+00       1.785636751125e-01       1.090807742331e-03       2.019828315515e-03       7.104330789894e-06       4.040073563170e-04       2.453294635185e+00       1.772651471956e-01       4.069703254790e-03       4.065009411501e-03      -1.783122899192e-02      -3.291520671815e-02      -5.936605361153e-03      -2.390102559440e+01       2.897301335804e-01      -1.532766177835e-11       2.076686363126e-10       1.832581556523e-11 
       4.411373319176e+01       1.047577029700e-04       3.263321121625e+00       2.001669879104e-01       1.249543133236e-03       2.414828471189e-03       8.728158118671e-06       4.830187952201e-04       2.447926739697e+00       1.988680348875e-01       4.071713406410e-03       4.066621674826e-03      -1.657422243662e-02      -3.274355087578e-02      -6.540087345203e-03      -2.390929638888e+01       2.896424524978e-01      -1.530954867763e-11       2.076072424900e-10       1.831754056359e-11 
       4.414230075621e+01       1.048314454237e-04       3.255293973696e+00       2.217136152562e-01       1.408361507215e-03       2.810210157812e-03       1.035838351410e-05       5.621066191010e-04       2.441943488779e+00       2.204145709072e-01       4.074049505406e-03       4.068565380043e-03      -1.532292821590e-02      -3.254569113412e-02      -7.139581088362e-03      -2.391756368769e+01       2.895550175151e-01      -1.529149215807e-11       2.075461425562e-10       1.830975168533e-11 
       4.418613391060e+01       1.049446083332e-04       3.241387419226e+00       2.546515402949e-01       1.652116660380e-03       3.417385920677e-03       1.287129117122e-05       6.835595437417e-04       2.431570505774e+00       2.533530087404e-01       4.078262534043e-03       4.072188018593e-03      -1.341637968102e-02      -3.219152722656e-02      -8.050549254079e-03      -2.393024199811e+01       2.894213589943e-01      -1.526390113354e-11       2.074529925474e-10       1.829874113161e-11 
       4.422996706498e+01       1.050577892292e-04       3.225563687264e+00       2.874239911094e-01       1.895827168670e-03       4.024867670050e-03       1.539691176013e-05       8.050738361307e-04       2.419759599743e+00       2.861267680051e-01       4.083229318446e-03       4.076579938317e-03      -1.152922706358e-02      -3.177670862786e-02      -8.949219130379e-03      -2.394291215578e+01       2.892883325179e-01      -1.523645446261e-11       2.073606077576e-10       1.828886246919e-11 
       4.427380021937e+01       1.051709881117e-04       3.207832936897e+00       3.200117145413e-01       2.139347005888e-03       4.632294875452e-03       1.793379744461e-05       9.265773807734e-04       2.406518355065e+00       3.187165990237e-01       4.088941141039e-03       4.081733938778e-03      -9.665023202749e-03      -3.130200686094e-02      -9.833859834959e-03      -2.395557421065e+01       2.891559693711e-01      -1.520915877398e-11       2.072690318473e-10       1.828010731943e-11 
       4.431763337376e+01       1.052842049806e-04       3.188206489056e+00       3.523955805170e-01       2.382529706769e-03       5.239305595835e-03       2.048048127988e-05       1.047997779837e-03       2.391855227358e+00       3.511033738029e-01       4.095388891795e-03       4.087642382576e-03      -7.827273265129e-03      -3.076831208795e-02      -1.070276945577e-02      -2.396822821538e+01       2.890243004510e-01      -1.518202060460e-11       2.071783079489e-10       1.827246663915e-11 
       4.436146652815e+01       1.053974398359e-04       3.166696791308e+00       3.845565917965e-01       2.625228503594e-03       5.845536801146e-03       2.303547898701e-05       1.169262417476e-03       2.375779517093e+00       3.832680984218e-01       4.102563087366e-03       4.094297212005e-03      -6.019428361961e-03      -3.017662836514e-02      -1.155427800201e-02      -2.398087422525e+01       2.888933562306e-01      -1.515504639490e-11       2.070884786259e-10       1.826593075621e-11 
       4.444860789798e+01       1.056226068859e-04       3.118395917282e+00       4.477572652847e-01       3.105701865419e-03       7.046987109809e-03       2.813362954897e-05       1.409589432758e-03       2.339665739591e+00       4.464785560481e-01       4.118944053138e-03       4.109710273700e-03      -2.527529874547e-03      -2.883259982768e-02      -1.318899624626e-02      -2.400599128304e+01       2.886353066144e-01      -1.510193292808e-11       2.069127179065e-10       1.825617763400e-11 
       4.453574926782e+01       1.058478450226e-04       3.062825702005e+00       5.098565359957e-01       3.582525380178e-03       8.241053763871e-03       3.324671854744e-05       1.648440155577e-03       2.298098964042e+00       5.085908162251e-01       4.138075528258e-03       4.127968231971e-03       8.070164269754e-04      -2.727388197875e-02      -1.473612933144e-02      -2.403107745752e+01       2.883804697833e-01      -1.504954099382e-11       2.067409802695e-10       1.825066215659e-11 
       4.462289063765e+01       1.060731542461e-04       3.000122253993e+00       5.707108724522e-01       4.054543046056e-03       9.424869060418e-03       3.836254792479e-05       1.885240960988e-03       2.251180992478e+00       5.694613450056e-01       4.159870877162e-03       4.148993754778e-03       3.959609610841e-03      -2.551209474927e-02      -1.618397069775e-02      -2.405613327053e+01       2.881290681203e-01      -1.499791742417e-11       2.065735773685e-10       1.824928737436e-11 
       4.471003200749e+01       1.062985345563e-04       2.930438121340e+00       6.301798249610e-01       4.520602125443e-03       1.059556941679e-02       4.346872475838e-05       2.119419045166e-03       2.199025956649e+00       6.289496947910e-01       4.184238529318e-03       4.172703617369e-03       6.907067976737e-03      -2.356036929122e-02      -1.752158561066e-02      -2.408115928055e+01       2.878813159389e-01      -1.494710722142e-11       2.064108097760e-10       1.825194748962e-11 
       4.479717337732e+01       1.065239859532e-04       2.853941905496e+00       6.881263612845e-01       4.979555880853e-03       1.175030217273e-02       4.855268891601e-05       2.350403786021e-03       2.141760028390e+00       6.869188345027e-01       4.211082259192e-03       4.199008922817e-03       9.627800105187e-03      -2.143324336061e-02      -1.873889137259e-02      -2.410615608131e+01       2.876374191237e-01      -1.489715346088e-11       2.062529663378e-10       1.825852822476e-11 
       4.488431474716e+01       1.067495084369e-04       2.770817883663e+00       7.444171714125e-01       5.430266276187e-03       1.288623229387e-02       5.360174033349e-05       2.577628084036e-03       2.079521137381e+00       7.432354268591e-01       4.240301453442e-03       4.227815320281e-03       1.210195882703e-02      -1.914655245170e-02      -1.982672887440e-02      -2.413112430044e+01       2.873975746518e-01      -1.484809719687e-11       2.061003235104e-10       1.826890701734e-11 
       4.502011719899e+01       1.071011078602e-04       2.628539753061e+00       8.285367284103e-01       6.113568677421e-03       1.461236706898e-02       6.137035040341e-05       2.922914627705e-03       1.972969957130e+00       8.274014132897e-01       4.290323889860e-03       4.277456671182e-03       1.542444356064e-02      -1.530533666477e-02      -2.124499227258e-02      -2.416997974937e+01       2.870323191772e-01      -1.477352780980e-11       2.058734304840e-10       1.829234195033e-11 
       4.515591965082e+01       1.074528799289e-04       2.471479461048e+00       9.078543211154e-01       6.769928112854e-03       1.627554374385e-02       6.897420030548e-05       3.255609153698e-03       1.855325338283e+00       9.067729526801e-01       4.345445718375e-03       4.332528655376e-03       1.804702706309e-02      -1.118741241026e-02      -2.230351513360e-02      -2.420877004040e+01       2.866780236001e-01      -1.470136884898e-11       2.056607360178e-10       1.832415109944e-11 
       4.529172210265e+01       1.078048246430e-04       2.300545261201e+00       9.819298349712e-01       7.395263156851e-03       1.786552991444e-02       7.636426903774e-05       3.573664799706e-03       1.727267459304e+00       9.809097967880e-01       4.405232578891e-03       4.392603988094e-03       1.992447541249e-02      -6.866971744567e-03      -2.298310089845e-02      -2.424749798575e+01       2.863352898908e-01      -1.463174334586e-11       2.054630850979e-10       1.836376252227e-11 
       4.542752455448e+01       1.081569420025e-04       2.116722163898e+00       1.050353759638e+00       7.985627907116e-03       1.937240669920e-02       8.349165468920e-05       3.875097398865e-03       1.589534094240e+00       1.049402146639e+00       4.469233050604e-03       4.457231314637e-03       2.102527814206e-02      -2.421678866457e-03      -2.327152102218e-02      -2.428616654726e+01       2.860046598853e-01      -1.456476016834e-11       2.052812349808e-10       1.841056652740e-11 
       4.556332700631e+01       1.085092320074e-04       1.921066208795e+00       1.112749296653e+00       8.537234256947e-03       2.078662652910e-02       9.030785042204e-05       4.157997039546e-03       1.442916330486e+00       1.111872859645e+00       4.536981382060e-03       4.525938012084e-03       2.133214991078e-02       2.068763405179e-03      -2.316370112244e-02      -2.432477881969e+01       2.856866130986e-01      -1.450051351602e-11       2.051158516632e-10       1.846391891570e-11 
       4.569912945813e+01       1.088616946577e-04       1.714698455457e+00       1.168774454429e+00       9.046476380413e-03       2.209906822449e-02       9.676504050199e-05       4.420539083019e-03       1.288254060696e+00       1.167979727618e+00       4.608000159821e-03       4.598233075485e-03       2.084224003867e-02       6.524048354750e-03      -2.266176223801e-02      -2.436333801366e+01       2.853815640787e-01      -1.443908244158e-11       2.049675058468e-10       1.852314621272e-11 
       4.587945380821e+01       1.093299765840e-04       1.426147393546e+00       1.232804253199e+00       9.651403976962e-03       2.366976881115e-02       1.047042904892e-04       4.734746771713e-03       1.071973585632e+00       1.232127611121e+00       4.706522220179e-03       4.698906132982e-03       1.898202919925e-02       1.225007173984e-02      -2.140292401800e-02      -2.441446222102e+01       2.849971891068e-01      -1.436196998615e-11       2.047976576481e-10       1.860967308130e-11 
       4.605977815828e+01       1.097985629131e-04       1.123693974990e+00       1.284458854861e+00       1.016834243198e-02       2.502714424150e-02       1.118223133005e-04       5.006284293510e-03       8.452441547663e-01       1.283910078457e+00       4.808797972290e-03       4.803794809451e-03       1.580410963988e-02       1.759527414689e-02      -1.950652117781e-02      -2.446550663822e+01       2.846369721030e-01      -1.429003804021e-11       2.046595077841e-10       1.870363592214e-11 
       4.624010250835e+01       1.102674536449e-04       8.103706109910e-01       1.323252493525e+00       1.059075313521e-02       2.615437512278e-02       1.180186752665e-04       5.231786834994e-03       6.103384242525e-01       1.322839998593e+00       4.913663628996e-03       4.911656257842e-03       1.141537366799e-02       2.239300375757e-02      -1.703299768264e-02      -2.451647939247e+01       2.843013294448e-01      -1.422334310962e-11       2.045535750019e-10       1.880329256392e-11 
       4.638127730805e+01       1.106347576953e-04       5.595130366372e-01       1.344412549249e+00       1.085178110005e-02       2.686664176124e-02       1.221655115062e-04       5.374279462487e-03       4.222456073265e-01       1.344112231571e+00       4.996816713212e-03       4.997362242899e-03       7.227290575885e-03       2.566985646229e-02      -1.474413805894e-02      -2.455634095005e+01       2.840558473671e-01      -1.417478941394e-11       2.044932670877e-10       1.888414252691e-11 
       4.652245210775e+01       1.110022483210e-04       3.054466326956e-01       1.357355513758e+00       1.104906251317e-02       2.742268982678e-02       1.256479497032e-04       5.485523669522e-03       2.317300196036e-01       1.357171794969e+00       5.080292081119e-03       5.083519567750e-03       2.469324364556e-03       2.845811371196e-02      -1.219388428349e-02      -2.459616757218e+01       2.838255758533e-01      -1.412943368855e-11       2.044528025177e-10       1.896655435065e-11 
       4.666362690746e+01       1.113699255221e-04       4.972165099275e-02       1.362018032621e+00       1.118064841962e-02       2.781732858766e-02       1.284273405908e-04       5.564480897777e-03       3.995381994342e-02       1.361953897196e+00       5.163544722035e-03       5.169531409885e-03      -2.763977311240e-03       3.070600147800e-02      -9.431510787653e-03      -2.463596319203e+01       2.836104538933e-01      -1.408724064543e-11       2.044320316330e-10       1.904967986502e-11 
       4.677836347897e+01       1.116688841471e-04      -1.582578130034e-01       1.359696415629e+00       1.123810520835e-02       2.801618869495e-02       1.301441139887e-04       5.604272835597e-03      -1.160290690058e-01       1.359730915333e+00       5.230672215784e-03       5.238921196625e-03      -7.296070837333e-03       3.210593487709e-02      -7.066919509258e-03      -2.466828602367e+01       2.834466834567e-01      -1.405524308571e-11       2.044294788841e-10       1.911717742188e-11 
       4.689310005049e+01       1.119679660098e-04      -3.654669762959e-01       1.351912418346e+00       1.125048498607e-02       2.810378807134e-02       1.313565733929e-04       5.621808793081e-03      -2.714456624059e-01       1.352047467399e+00       5.297017688249e-03       5.307515304809e-03      -1.201499420914e-02       3.310478229220e-02      -4.627372635098e-03      -2.470059301577e+01       2.832927171524e-01      -1.402526345201e-11       2.044395652230e-10       1.918414233673e-11 
       4.700783662200e+01       1.122671711101e-04      -5.710743758486e-01       1.338706551268e+00       1.121732909780e-02       2.807876320197e-02       1.320495624388e-04       5.616815878306e-03      -4.256725542422e-01       1.338943833430e+00       5.362306592526e-03       5.375010048222e-03      -1.685969729703e-02       3.369113007186e-02      -2.143733501938e-03      -2.473288619630e+01       2.831484139499e-01      -1.399725784074e-11       2.044620455350e-10       1.925014558245e-11 
       4.709058161858e+01       1.124830264416e-04      -7.178945326446e-01       1.325851712873e+00       1.116499457260e-02       2.799028897591e-02       1.322194203966e-04       5.599127131959e-03      -5.358103333836e-01       1.326162250382e+00       5.408584744476e-03       5.422836212634e-03      -2.039644700071e-02       3.385432655561e-02      -3.428952705056e-04      -2.475616773715e+01       2.830502482532e-01      -1.397825780059e-11       2.044857892357e-10       1.929690657692e-11 
       4.717332661516e+01       1.126989458678e-04      -8.631472461920e-01       1.310237464945e+00       1.108878021270e-02       2.784255974761e-02       1.321079897191e-04       5.569585139719e-03      -6.447785770121e-01       1.310620560749e+00       5.454076753796e-03       5.469828481797e-03      -2.394247973654e-02       3.379914269393e-02       1.452782473249e-03      -2.477944385867e+01       2.829569444930e-01      -1.396023718157e-11       2.045157086064e-10       1.934277965676e-11 
       4.725607161174e+01       1.129149293890e-04      -1.006530498515e+00       1.291899477716e+00       1.098868697897e-02       2.763549242167e-02       1.317115027109e-04       5.528173226087e-03      -7.523507823965e-01       1.292356585263e+00       5.498687449172e-03       5.515881447825e-03      -2.747417820597e-02       3.352647580894e-02       3.231587639381e-03      -2.480271527602e+01       2.828684208428e-01      -1.394317311818e-11       2.045516686735e-10       1.938761556342e-11 
       4.733881660832e+01       1.131309770050e-04      -1.147746489803e+00       1.270880806348e+00       1.086477971215e-02       2.736913662177e-02       1.310266962332e-04       5.474901260418e-03      -8.583036943344e-01       1.271413158859e+00       5.542324141779e-03       5.560892549385e-03      -3.096807265937e-02       3.303866529176e-02       4.981942763326e-03      -2.482598268882e+01       2.827845894686e-01      -1.392704090077e-11       2.045935216105e-10       1.943127732290e-11 
       4.742156160490e+01       1.133470887159e-04      -1.286502344441e+00       1.247228172561e+00       1.071717316469e-02       2.704368372713e-02       1.300510400996e-04       5.409807468038e-03      -9.624176094839e-01       1.247832519509e+00       5.584896933118e-03       5.604762432179e-03      -3.440101150572e-02       3.233947289375e-02       6.692489205205e-03      -2.484924677942e+01       2.827053530949e-01      -1.391181445186e-11       2.046411124688e-10       1.947361238994e-11 
       4.750430660147e+01       1.135632645217e-04      -1.422510545580e+00       1.220990844190e+00       1.054601060229e-02       2.665943914322e-02       1.287826425278e-04       5.332952886618e-03      -1.064476668141e+00       1.221664344540e+00       5.626318825699e-03       5.647395098589e-03      -3.775032676601e-02       3.143405420009e-02       8.352168119108e-03      -2.487250821173e+01       2.826306050022e-01      -1.389746650859e-11       2.046942786868e-10       1.951445923320e-11 
       4.759920598769e+01       1.138112732404e-04      -1.574751005505e+00       1.187793528806e+00       1.032096813265e-02       2.614690923326e-02       1.269656880872e-04       5.230437339167e-03      -1.178724981397e+00       1.188551884194e+00       5.672299679887e-03       5.694647431997e-03      -4.146026560127e-02       3.015022228618e-02       1.017923917032e-02      -2.489918406847e+01       2.825502615014e-01      -1.388205482289e-11       2.047618860578e-10       1.955932059825e-11 
       4.769410537391e+01       1.140593662666e-04      -1.722593427998e+00       1.151372159364e+00       1.006562594205e-02       2.555843263807e-02       1.247605915428e-04       5.112729123108e-03      -1.289682604469e+00       1.152212495831e+00       5.716534055525e-03       5.740016921987e-03      -4.499929536467e-02       2.861568275020e-02       1.190996520301e-02      -2.492585821557e+01       2.824755024629e-01      -1.386771406021e-11       2.048363060328e-10       1.960188686357e-11 
       4.778900476013e+01       1.143075436005e-04      -1.865636808754e+00       1.111830914783e+00       9.780486594825e-03       2.489511512078e-02       1.221675029642e-04       4.980049346105e-03      -1.397048660827e+00       1.112750506676e+00       5.758905714285e-03       5.783376710851e-03      -4.833706248560e-02       2.684452307037e-02       1.352984029053e-02      -2.495253155470e+01       2.824061394969e-01      -1.385439597535e-11       2.049172427977e-10       1.964196250327e-11 
       4.788390414635e+01       1.145558052419e-04      -2.003493891298e+00       1.069281485317e+00       9.466117154310e-03       2.415827470679e-02       1.191878095863e-04       4.832661580334e-03      -1.500532519161e+00       1.070279806593e+00       5.799304325968e-03       5.824607035805e-03      -5.144510208987e-02       2.485284551523e-02       1.502538261333e-02      -2.497920494794e+01       2.823419735153e-01      -1.384205044018e-11       2.050043869543e-10       1.967935882110e-11 
       4.797880353257e+01       1.148041511909e-04      -2.135792071175e+00       1.023844310109e+00       9.123169072456e-03       2.334940133107e-02       1.158238205930e-04       4.670863788089e-03      -1.599854539837e+00       1.024919131735e+00       5.837625578588e-03       5.863595441059e-03      -5.429708098927e-02       2.265861858304e-02       1.638424886958e-02      -2.500587921603e+01       2.822827959791e-01      -1.383062552366e-11       2.050974143451e-10       1.971390546156e-11 
       4.807370291879e+01       1.150525814475e-04      -2.262174399474e+00       9.756477290526e-01       8.752387741017e-03       2.247018389267e-02       1.120788125045e-04       4.494993731355e-03      -1.694746807208e+00       9.767964685483e-01       5.873771369848e-03       5.900237045186e-03      -5.686901829013e-02       2.028151182952e-02       1.759533697159e-02      -2.503255513676e+01       2.822283892619e-01      -1.382006762336e-11       2.051959876741e-10       1.974544619860e-11 
       4.818457285082e+01       1.153429266272e-04      -2.401878466005e+00       9.160274569394e-01       8.285068826260e-03       2.135648751232e-02       1.072271122179e-04       4.272219033491e-03      -1.799656903165e+00       9.172601620043e-01       5.913122460898e-03       5.939943271758e-03      -5.949059518436e-02       1.730113218760e-02       1.881008422511e-02      -2.506372339921e+01       2.821705664255e-01      -1.380875726310e-11       2.053177070318e-10       1.977829427642e-11 
       4.829544278286e+01       1.156333868784e-04      -2.532532395206e+00       8.530560112757e-01       7.782359215638e-03       2.015283905262e-02       1.018710032253e-04       4.031449206728e-03      -1.897788509748e+00       8.543691941775e-01       5.949244737623e-03       5.976173481470e-03      -6.167139810017e-02       1.413616603934e-02       1.979673763916e-02      -2.509489600554e+01       2.821185738313e-01      -1.379846484154e-11       2.054459467997e-10       1.980662744712e-11 
       4.840631271489e+01       1.159239622009e-04      -2.653658908533e+00       7.869743535671e-01       7.245867632050e-03       1.886303301236e-02       9.602203110578e-05       3.773443179437e-03      -1.988783247616e+00       7.883637056127e-01       5.982016188721e-03       6.008802333479e-03      -6.338742133124e-02       1.082471040659e-02       2.054495469481e-02      -2.512607395697e+01       2.820720252947e-01      -1.378909826735e-11       2.055801186405e-10       1.983024819120e-11 
       4.851718264693e+01       1.162146525948e-04      -2.764817175795e+00       7.180345035547e-01       6.677344397148e-03       1.749120977409e-02       8.969377500322e-05       3.499029075106e-03      -2.072310025169e+00       7.194958805065e-01       6.011327787964e-03       6.037720245458e-03      -6.462036066230e-02       7.406414844255e-03       2.104729345626e-02      -2.515725816385e+01       2.820305224947e-01      -1.378056387777e-11       2.057196198835e-10       1.984898186666e-11 
       4.862805257897e+01       1.165054580601e-04      -2.865604363530e+00       6.464990357922e-01       6.078676510874e-03       1.604185432686e-02       8.290191060555e-05       3.209103957950e-03      -2.148066228771e+00       6.480279932530e-01       6.037083730633e-03       6.062833618423e-03      -6.535780061666e-02       3.921999951535e-03       2.129928567911e-02      -2.518844944386e+01       2.819936570550e-01      -1.377276681546e-11       2.058638359270e-10       1.986267857940e-11 
       4.873892251100e+01       1.167963785968e-04      -2.955657073078e+00       5.726398964682e-01       5.451882880014e-03       1.451978950330e-02       7.566428099660e-05       2.904632482511e-03      -2.215778789324e+00       5.742314361049e-01       6.059201654353e-03       6.084065014191e-03      -6.559332781882e-02       4.127671927254e-04       2.129947293597e-02      -2.521964852044e+01       2.819610119622e-01      -1.376561143670e-11       2.060121432710e-10       1.987121059337e-11 
       4.887045820852e+01       1.171416749423e-04      -3.048131369847e+00       4.823861396576e-01       4.674737616991e-03       1.262681372882e-02       6.652701803204e-05       2.525962248153e-03      -2.285348375309e+00       4.840451259193e-01       6.080630144425e-03       6.104135910715e-03      -6.522167668920e-02      -3.725835266005e-03       2.097544243937e-02      -2.525667396553e+01       2.819271690115e-01      -1.375782224479e-11       2.061925320409e-10       1.987448931346e-11 
       4.900199390604e+01       1.174871332550e-04      -3.124582202879e+00       3.897368684579e-01       3.864814684304e-03       1.064786586279e-02       5.682740258225e-05       2.130091660075e-03      -2.342908728108e+00       3.914554866962e-01       6.096752286990e-03       6.118585098471e-03      -6.415370051891e-02      -7.772907733834e-03       2.030733377902e-02      -2.529371213622e+01       2.818979494481e-01      -1.375064086737e-11       2.063767342621e-10       1.987021331238e-11 
       4.913352960356e+01       1.178327535349e-04      -3.184632529814e+00       2.951844078855e-01       3.026115627729e-03       8.592610517265e-03       4.660623494168e-05       1.718953901557e-03      -2.388176003847e+00       2.969543691348e-01       6.107505885606e-03       6.127372352479e-03      -6.241145721558e-02      -1.166213274161e-02       1.930890434856e-02      -2.533076371369e+01       2.818726279797e-01      -1.374390809885e-11       2.065636904482e-10       1.985829170322e-11 
       4.926506530108e+01       1.181785357820e-04      -3.227992436853e+00       1.992300647767e-01       2.162834782683e-03       6.471211564482e-03       3.590806258605e-05       1.294582049372e-03      -2.420931650197e+00       2.010426783319e-01       6.112856331261e-03       6.130489371018e-03      -6.002826049388e-02      -1.533031324724e-02       1.799938404333e-02      -2.536782918762e+01       2.818504744553e-01      -1.373746656941e-11       2.067523443933e-10       1.983867877818e-11 
       4.939660099860e+01       1.185244799963e-04      -3.254460441266e+00       1.023814846058e-01       1.279338505916e-03       4.294283602386e-03       2.478101167276e-05       8.590993663779e-04      -2.441023388343e+00       1.042277004646e-01       6.112796553161e-03       6.127959269464e-03      -5.704803554409e-02      -1.871841342250e-02       1.640311270073e-02      -2.540490885726e+01       2.818307578322e-01      -1.373116160927e-11       2.069416491280e-10       1.981137289937e-11 
       4.952813669612e+01       1.188705861778e-04      -3.263924316069e+00       5.149981052524e-03       3.801431295957e-04       2.072837779516e-03       1.327658191490e-05       4.147084655494e-04      -2.448365835817e+00       7.020420603046e-03       6.107346843213e-03       6.119835892305e-03      -5.352450070938e-02      -2.177251482653e-02       1.454909459349e-02      -2.544200283369e+01       2.818127503117e-01      -1.372484208838e-11       2.071305727998e-10       1.977641555277e-11 
       4.966682688291e+01       1.192356931871e-04      -3.255462792633e+00      -9.722007108867e-02      -5.798432854948e-04      -3.051327564021e-04       7.979801886124e-07      -6.099747686710e-05      -2.442280277342e+00      -9.533455020733e-02       6.095815702199e-03       6.105305540792e-03      -4.928992430551e-02      -2.457826999667e-02       1.235166987903e-02      -2.548112983656e+01       2.817948186601e-01      -1.371800123048e-11       2.073282441945e-10       1.973136271118e-11 
       4.977098483728e+01       1.195100112225e-04      -3.236707363312e+00      -1.736454892640e-01      -1.305531045066e-03      -2.107038065569e-03      -8.768847586336e-06      -4.214652907417e-04      -2.428410365889e+00      -1.717558585692e-01       6.083302112500e-03       6.090444718463e-03      -4.580787209583e-02      -2.637695318210e-02       1.056313182259e-02      -2.551052490142e+01       2.817815743643e-01      -1.371264549155e-11       2.074749842314e-10       1.969208334878e-11 
       4.987514279164e+01       1.197844308184e-04      -3.207395054138e+00      -2.494006895504e-01      -2.032617915652e-03      -3.916162397792e-03      -1.847011551495e-05      -7.833790071646e-04      -2.406622895460e+00      -2.475132409459e-01       6.067536568633e-03       6.072272684340e-03      -4.210880356950e-02      -2.789199654855e-02       8.677675531281e-03      -2.553992851313e+01       2.817681338040e-01      -1.370702715863e-11       2.076197241838e-10       1.964822218788e-11 
       4.997930074601e+01       1.200589519747e-04      -3.167635944371e+00      -3.242369010634e-01      -2.758687648999e-03      -5.726555922964e-03      -2.827502933251e-05      -1.145548400582e-03      -2.376999766678e+00      -3.223579945906e-01       6.048578291247e-03       6.050868982201e-03      -3.823275336385e-02      -2.910959899720e-02       6.715826893862e-03      -2.556934039487e+01       2.817541556502e-01      -1.370108096677e-11       2.077620013170e-10       1.959987495613e-11 
       5.008345870038e+01       1.203335746915e-04      -3.117574383874e+00      -3.979087046128e-01      -3.481308752660e-03      -7.532219234918e-03      -3.815192562717e-05      -1.506773317007e-03      -2.339648576877e+00      -3.960447470149e-01       6.026496323433e-03       6.026323204477e-03      -3.422144569525e-02      -3.001916277667e-02       4.698823606131e-03      -2.559876020449e+01       2.817393073010e-01      -1.369474433977e-11       2.079013685411e-10       1.954715190049e-11 
       5.018761665475e+01       1.206082989688e-04      -3.057388480971e+00      -4.701749029198e-01      -4.198043072744e-03      -9.327124190665e-03      -4.806837009607e-05      -1.865847842468e-03      -2.294702238347e+00      -4.683323270753e-01       6.001369284066e-03       5.998734534823e-03      -3.011782002451e-02      -3.061341445537e-02       2.648374625065e-03      -2.562818753682e+01       2.817232650173e-01      -1.368795753570e-11       2.080373951626e-10       1.949017714569e-11 
       5.027361434509e+01       1.208352007550e-04      -3.000214744943e+00      -5.286140583169e-01      -4.783645802131e-03      -1.079668756272e-02      -5.626217455682e-05      -2.159838497428e-03      -2.251979457398e+00      -5.267939880724e-01       5.978390375808e-03       5.973739315440e-03      -2.669111250105e-02      -3.086355850457e-02       9.458046636898e-04      -2.565248946280e+01       2.817088968148e-01      -1.368197436688e-11       2.081468936502e-10       1.944002889258e-11 
       5.035418250978e+01       1.210478397491e-04      -2.940639566852e+00      -5.822327404521e-01      -5.325915124076e-03      -1.216006965627e-02      -6.392585441417e-05      -2.432588427976e-03      -2.207443729957e+00      -5.804377284273e-01       5.955081251972e-03       5.948565152481e-03      -2.347262779205e-02      -3.090009179485e-02      -6.454198736580e-04      -2.567526117524e+01       2.816943489775e-01      -1.367602834874e-11       2.082469576605e-10       1.939057634422e-11 
       5.043475067447e+01       1.212605395101e-04      -2.875375122531e+00      -6.346506123579e-01      -5.860889027371e-03      -1.350764959997e-02      -7.156107034369e-05      -2.702178219145e-03      -2.158638879698e+00      -6.328844862652e-01       5.930097964561e-03       5.921749288037e-03      -2.026701985581e-02      -3.074619653366e-02      -2.222612215222e-03      -2.569803659304e+01       2.816786087585e-01      -1.366972849201e-11       2.083444016969e-10       1.933880878323e-11 
       5.051531883916e+01       1.214733000379e-04      -2.804555358385e+00      -6.857656569684e-01      -6.387458510547e-03      -1.483666555350e-02      -7.915195749177e-05      -2.968055353491e-03      -2.105665058920e+00      -6.840322212739e-01       5.903491129473e-03       5.893351164328e-03      -1.709440062974e-02      -3.040396598147e-02      -3.775824573134e-03      -2.572081543677e+01       2.816615437240e-01      -1.366305222637e-11       2.084390568930e-10       1.928480337025e-11 
       5.059588700385e+01       1.216861213327e-04      -2.728325103638e+00      -7.354785645167e-01      -6.904524838714e-03      -1.614437643295e-02      -8.668253562905e-05      -3.229671461544e-03      -2.048630584222e+00      -7.337815922995e-01       5.875314289271e-03       5.863432860016e-03      -1.397458625435e-02      -2.987669285763e-02      -5.295304146525e-03      -2.574359740848e+01       2.816430257676e-01      -1.365597819325e-11       2.085307617953e-10       1.922864121410e-11 
       5.067645516854e+01       1.218990033942e-04      -2.646839864694e+00      -7.836929517241e-01      -7.411002286932e-03      -1.742806797748e-02      -9.413674425569e-05      -3.486483535436e-03      -1.987651782957e+00      -7.820361764017e-01       5.845623831369e-03       5.832058959351e-03      -1.092696708069e-02      -2.916885547064e-02      -6.771557187239e-03      -2.576638219240e+01       2.816229310750e-01      -1.364848626566e-11       2.086193624519e-10       1.917040718699e-11 
       5.076604346522e+01       1.221357903448e-04      -2.550263137192e+00      -8.354320150845e-01      -7.960445469493e-03      -1.882400692982e-02      -1.023162062424e-04      -3.765752960090e-03      -1.915365503156e+00      -8.338242625283e-01       5.810903922273e-03       5.795544780029e-03      -7.645872512746e-03      -2.817657614953e-02      -8.351151219006e-03      -2.579172077913e+01       2.815985918915e-01      -1.363964197345e-11       2.087140608153e-10       1.910332818715e-11 
