# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  483       2.775172433862e-10       9.999639099854e-13      -6.644394025961e-12       8.468244413184e-15       1.038980405763e-13       3.586512720175e-15       7.046368472675e-16 
  484       2.786519738427e-10       9.863448575182e-13      -6.558994769239e-12       8.498086756404e-15       1.031814387238e-13       3.525771278236e-15       6.897569875098e-16 
  485       2.797686031374e-10       9.731277885832e-13      -6.470640158763e-12       8.527901352915e-15       1.024710048814e-13       3.466758175709e-15       6.749217960242e-16 
  486       2.808662058264e-10       9.603269520823e-13      -6.379401231154e-12       8.557683483317e-15       1.017666181870e-13       3.409413696007e-15       6.601330808886e-16 
  487       2.819438443469e-10       9.479567564339e-13      -6.285350557402e-12       8.587428361431e-15       1.010681540177e-13       3.353676816661e-15       6.453926590653e-16 
  488       2.830005689609e-10       9.360317702515e-13      -6.188562251282e-12       8.617131133972e-15       1.003754839667e-13       3.299485202010e-15       6.307023563987e-16 
  489       2.840354176979e-10       9.245667230204e-13      -6.089111977774e-12       8.646786880222e-15       9.968847582007e-14       3.246775195888e-15       6.160640076117e-16 
  490       2.850474162985e-10       9.135765057763e-13      -5.987076961485e-12       8.676390611701e-15       9.900699353344e-14       3.195481814317e-15       6.014794563033e-16 
  491       2.860357195073e-10       9.030743582978e-13      -5.882533871770e-12       8.705937651903e-15       9.833092002505e-14       3.145549677423e-15       5.869503697759e-16 
  492       2.870000396748e-10       8.930663702351e-13      -5.775552392058e-12       8.735424788530e-15       9.766022634386e-14       3.096966176297e-15       5.724776774918e-16 
  493       2.879402307405e-10       8.835568184200e-13      -5.666201476617e-12       8.764849154745e-15       9.699490450467e-14       3.049729274260e-15       5.580621159758e-16 
  494       2.888561480439e-10       8.745499653980e-13      -5.554551463972e-12       8.794207852057e-15       9.633494484570e-14       3.003836654597e-15       5.437044123864e-16 
  495       2.897476483377e-10       8.660500592053e-13      -5.440674084267e-12       8.823497950182e-15       9.568033601672e-14       2.959285718685e-15       5.294052844200e-16 
  496       2.906145898010e-10       8.580613331460e-13      -5.324642466634e-12       8.852716486902e-15       9.503106496723e-14       2.916073584114e-15       5.151654402170e-16 
  497       2.914568320529e-10       8.505880055685e-13      -5.206531146556e-12       8.881860467929e-15       9.438711693466e-14       2.874197082809e-15       5.009855782659e-16 
  498       2.922742361658e-10       8.436342796427e-13      -5.086416073235e-12       8.910926866765e-15       9.374847543250e-14       2.833652759157e-15       4.868663873093e-16 
  499       2.930666646784e-10       8.372043431365e-13      -4.964374616953e-12       8.939912624562e-15       9.311512223849e-14       2.794436868128e-15       4.728085462480e-16 
  500       2.938339816094e-10       8.313023681931e-13      -4.840485576441e-12       8.968814649982e-15       9.248703738279e-14       2.756545373398e-15       4.588127240472e-16 
  501       2.945760524706e-10       8.259325111074e-13      -4.714829186242e-12       8.997629819062e-15       9.186419913615e-14       2.719973945474e-15       4.448795796405e-16 
  502       2.952927442804e-10       8.210989121033e-13      -4.587487124078e-12       9.026354975070e-15       9.124658399809e-14       2.684717959816e-15       4.310097618358e-16 
  503       2.959839255770e-10       8.168056951100e-13      -4.458542518213e-12       9.054986928368e-15       9.063416668506e-14       2.650772494963e-15       4.172039092201e-16 
  504       2.966494664316e-10       8.130569675395e-13      -4.328079954821e-12       9.083522456273e-15       9.002692011860e-14       2.618132330651e-15       4.034626500645e-16 
  505       2.972892384621e-10       8.098568200629e-13      -4.196185485348e-12       9.111958302920e-15       8.942481541353e-14       2.586791945941e-15       3.897866022292e-16 
  506       2.979031148459e-10       8.072093263877e-13      -4.062946633880e-12       9.140291179117e-15       8.882782186614e-14       2.556745517343e-15       3.761763730691e-16 
  507       2.984909703339e-10       8.051185430342e-13      -3.928452404507e-12       9.168517762213e-15       8.823590694231e-14       2.527986916935e-15       3.626325593383e-16 
  508       2.990526812631e-10       8.035885091128e-13      -3.792793288688e-12       9.196634695953e-15       8.764903626570e-14       2.500509710488e-15       3.491557470954e-16 
  509       2.995881255706e-10       8.026232461005e-13      -3.656061272617e-12       9.224638590343e-15       8.706717360597e-14       2.474307155594e-15       3.357465116087e-16 
  510       3.000971828063e-10       8.022267576179e-13      -3.518349844587e-12       9.252526021509e-15       8.649028086686e-14       2.449372199783e-15       3.224054172614e-16 
  511       3.005797341468e-10       8.024030292063e-13      -3.379754002358e-12       9.280293531558e-15       8.591831807446e-14       2.425697478647e-15       3.091330174561e-16 
  512       3.010356624082e-10       8.031560281039e-13      -3.240370260518e-12       9.307937628438e-15       8.535124336528e-14       2.403275313970e-15       2.959298545206e-16 
  513       3.014648520598e-10       8.044897030235e-13      -3.100296657852e-12       9.335454785803e-15       8.478901297452e-14       2.382097711843e-15       2.827964596125e-16 
  514       3.018671892373e-10       8.064079839285e-13      -2.959632764704e-12       9.362841442867e-15       8.423158122418e-14       2.362156360792e-15       2.697333526245e-16 
  515       3.022425617562e-10       8.089147818105e-13      -2.818479690348e-12       9.390094004271e-15       8.367890051122e-14       2.343442629900e-15       2.567410420895e-16 
  516       3.025908591249e-10       8.120139884657e-13      -2.676940090344e-12       9.417208839943e-15       8.313092129578e-14       2.325947566932e-15       2.438200250855e-16 
  517       3.029119725582e-10       8.157094762718e-13      -2.535118173912e-12       9.444182284955e-15       8.258759208934e-14       2.309661896457e-15       2.309707871410e-16 
  518       3.032057949907e-10       8.200050979652e-13      -2.393119711293e-12       9.471010639386e-15       8.204885944285e-14       2.294576017970e-15       2.181938021399e-16 
  519       3.034722210900e-10       8.249046864172e-13      -2.251052041113e-12       9.497690168188e-15       8.151466793493e-14       2.280680004017e-15       2.054895322263e-16 
  520       3.037111472699e-10       8.304120544115e-13      -2.109024077752e-12       9.524217101036e-15       8.098496016008e-14       2.267963598321e-15       1.928584277102e-16 
  521       3.039224717042e-10       8.365309944209e-13      -1.967146318708e-12       9.550587632200e-15       8.045967671675e-14       2.256416213899e-15       1.803009269722e-16 
  522       3.041060943394e-10       8.432652783837e-13      -1.825530851960e-12       9.576797920399e-15       7.993875619563e-14       2.246026931192e-15       1.678174563687e-16 
  523       3.042619169084e-10       8.506186574812e-13      -1.684291363335e-12       9.602844088664e-15       7.942213516773e-14       2.236784496183e-15       1.554084301368e-16 
  524       3.043898429439e-10       8.585948619141e-13      -1.543543143873e-12       9.628722224200e-15       7.890974817259e-14       2.228677318524e-15       1.430742502996e-16 
  525       3.044897777913e-10       8.671976006797e-13      -1.403403097193e-12       9.654428378244e-15       7.840152770646e-14       2.221693469658e-15       1.308153065713e-16 
  526       3.045616286226e-10       8.764305613483e-13      -1.263989746857e-12       9.679958565929e-15       7.789740421043e-14       2.215820680942e-15       1.186319762622e-16 
  527       3.046053044493e-10       8.862974098406e-13      -1.125423243735e-12       9.705308766143e-15       7.739730605866e-14       2.211046341771e-15       1.065246241837e-16 
  528       3.046207161358e-10       8.968017902040e-13      -9.878253733735e-13       9.730474921391e-15       7.690115954648e-14       2.207357497702e-15       9.449360255358e-17 
  529       3.046077764128e-10       9.079473243900e-13      -8.513195633550e-13       9.755452937655e-15       7.640888887865e-14       2.204740848576e-15       8.253925090102e-17 
  530       3.045663998907e-10       9.197376120306e-13      -7.160308906682e-13       9.780238684254e-15       7.592041615743e-14       2.203182746642e-15       7.066189597159e-17 
  531       3.044965679244e-10       9.321747936552e-13      -5.820740093134e-13       9.804828577817e-15       7.543567378014e-14       2.202669658553e-15       5.886190198207e-17 
  532       3.043985251362e-10       9.452551975005e-13      -4.495165544108e-13       9.829221352067e-15       7.495464202907e-14       2.203189569087e-15       4.713982309147e-17 
  533       3.042725883057e-10       9.589735729425e-13      -3.184147495546e-13       9.853416336270e-15       7.447731248855e-14       2.204730612200e-15       3.549625492189e-17 
  534       3.041190820464e-10       9.733245154325e-13      -1.888253980653e-13       9.877412875620e-15       7.400367572225e-14       2.207280608956e-15       2.393178451354e-17 
  535       3.039383388463e-10       9.883024656638e-13      -6.080588522272e-14       9.901210331352e-15       7.353372126663e-14       2.210827065851e-15       1.244699025128e-17 
  536       3.037306991091e-10       1.003901708738e-12       6.558581949930e-14       9.924808080848e-15       7.306743762442e-14       2.215357173130e-15       1.042441791032e-18 
  537       3.034965111948e-10       1.020116373331e-12       1.902911601996e-13       9.948205517748e-15       7.260481225802e-14       2.220857803107e-15      -1.028130001370e-17 
  538       3.032361314606e-10       1.036940430863e-12       3.132509923158e-13       9.971402052057e-15       7.214583158296e-14       2.227315508490e-15      -2.152368318537e-17 
  539       3.029499243021e-10       1.054367694658e-12       4.344055803900e-13       9.994397110255e-15       7.169048096135e-14       2.234716520697e-15      -3.268416469592e-17 
  540       3.026382621935e-10       1.072391819120e-12       5.536945958354e-13       1.001719013541e-14       7.123874469530e-14       2.243046748177e-15      -4.376221054027e-17 
  541       3.023015257293e-10       1.091006298890e-12       6.710571147025e-13       1.003978058727e-14       7.079060602039e-14       2.252291774734e-15      -5.475729580990e-17 
  542       3.019401036645e-10       1.110204468021e-12       7.864316154446e-13       1.006216794241e-14       7.034604709909e-14       2.262436857840e-15      -6.566890476633e-17 
  543       3.015543929559e-10       1.129979499139e-12       8.997559766847e-13       1.008435169429e-14       6.990504901422e-14       2.273466926966e-15      -7.649653091464e-17 
  544       3.011447988027e-10       1.150324402610e-12       1.010967474981e-12       1.010633135341e-14       6.946759176237e-14       2.285366581892e-15      -8.723967707704e-17 
  545       3.007117346874e-10       1.171232025710e-12       1.120002782594e-12       1.012810644738e-14       6.903365424737e-14       2.298120091034e-15      -9.789785546632e-17 
  546       3.002556224171e-10       1.192695051789e-12       1.226797965251e-12       1.014967652106e-14       6.860321427371e-14       2.311711389762e-15      -1.084705877595e-16 
  547       2.997768921636e-10       1.214705999438e-12       1.331288479914e-12       1.017104113667e-14       6.817624853999e-14       2.326124078721e-15      -1.189574051711e-16 
  548       2.992759825050e-10       1.237257221657e-12       1.433409172544e-12       1.019219987385e-14       6.775273263237e-14       2.341341422150e-15      -1.293578485270e-16 
  549       2.987533404662e-10       1.260340905019e-12       1.533094275870e-12       1.021315232985e-14       6.733264101800e-14       2.357346346207e-15      -1.396714683379e-16 
  550       2.982094215598e-10       1.283949068839e-12       1.630277407152e-12       1.023389811956e-14       6.691594703846e-14       2.374121437281e-15      -1.498978248723e-16 
  551       2.976446898270e-10       1.308073564338e-12       1.724891565949e-12       1.025443687567e-14       6.650262290323e-14       2.391648940323e-15      -1.600364882310e-16 
  552       2.970596178787e-10       1.332706073814e-12       1.816869131885e-12       1.027476824876e-14       6.609263968309e-14       2.409910757156e-15      -1.700870384198e-16 
  553       2.964546869360e-10       1.357838109804e-12       1.906141862413e-12       1.029489190740e-14       6.568596730361e-14       2.428888444804e-15      -1.800490654232e-16 
  554       2.958303868712e-10       1.383461014254e-12       1.992640890584e-12       1.031480753828e-14       6.528257453854e-14       2.448563213806e-15      -1.899221692784e-16 
  555       2.951872162488e-10       1.409565957682e-12       2.076296722814e-12       1.033451484632e-14       6.488242900331e-14       2.468915926542e-15      -1.997059601482e-16 
  556       2.945256823663e-10       1.436143938349e-12       2.157039236646e-12       1.035401355475e-14       6.448549714841e-14       2.489927095548e-15      -2.094000583948e-16 
  557       2.938463012951e-10       1.463185781422e-12       2.234797678517e-12       1.037330340525e-14       6.409174425289e-14       2.511576881841e-15      -2.190040946534e-16 
  558       2.931495979213e-10       1.490682138143e-12       2.309500661529e-12       1.039238415803e-14       6.370113441777e-14       2.533845093236e-15      -2.285177099056e-16 
  559       2.924361059866e-10       1.518623484994e-12       2.381076163210e-12       1.041125559198e-14       6.331363055947e-14       2.556711182668e-15      -2.379405555529e-16 
  560       2.917063681291e-10       1.547000122864e-12       2.449451523281e-12       1.042991750474e-14       6.292919440331e-14       2.580154246513e-15      -2.472722934903e-16 
  561       2.909609359245e-10       1.575802176217e-12       2.514553441423e-12       1.044836971281e-14       6.254778647688e-14       2.604153022909e-15      -2.565125961800e-16 
  562       2.902003699265e-10       1.605019592255e-12       2.576307975045e-12       1.046661205171e-14       6.216936610354e-14       2.628685890071e-15      -2.656611467245e-16 
  563       2.894252397080e-10       1.634642140091e-12       2.634640537045e-12       1.048464437602e-14       6.179389139582e-14       2.653730864619e-15      -2.747176389403e-16 
  564       2.886361239018e-10       1.664659409908e-12       2.689475893583e-12       1.050246655952e-14       6.142131924889e-14       2.679265599895e-15      -2.836817774317e-16 
  565       2.878336102418e-10       1.695060812132e-12       2.740738161841e-12       1.052007849533e-14       6.105160533400e-14       2.705267384282e-15      -2.925532776640e-16 
  566       2.870182956034e-10       1.725835576594e-12       2.788350807792e-12       1.053748009595e-14       6.068470409190e-14       2.731713139526e-15      -3.013318660371e-16 
  567       2.861907860446e-10       1.756972751700e-12       2.832236643965e-12       1.055467129344e-14       6.032056872632e-14       2.758579419056e-15      -3.100172799591e-16 
  568       2.853516968470e-10       1.788461203595e-12       2.872317827215e-12       1.057165203947e-14       5.995915119737e-14       2.785842406306e-15      -3.186092679197e-16 
  569       2.845016525564e-10       1.820289615332e-12       2.908515856483e-12       1.058842230547e-14       5.960040221503e-14       2.813477913033e-15      -3.271075895639e-16 
  570       2.836412870240e-10       1.852446486036e-12       2.940751570565e-12       1.060498208274e-14       5.924427123252e-14       2.841461377638e-15      -3.355120157653e-16 
  571       2.827712133919e-10       1.884920193537e-12       2.968958869937e-12       1.062133172986e-14       5.889071418884e-14       2.869770485586e-15      -3.438222857753e-16 
  572       2.818919331274e-10       1.917699185705e-12       2.993126271246e-12       1.063747302468e-14       5.853971696620e-14       2.898393107496e-15      -3.520379773198e-16 
  573       2.810039247495e-10       1.950771792347e-12       3.013256408163e-12       1.065340813940e-14       5.819127251786e-14       2.927319560176e-15      -3.601586333347e-16 
  574       2.801076737040e-10       1.984126161377e-12       3.029352406026e-12       1.066913929589e-14       5.784537316950e-14       2.956540002131e-15      -3.681838046483e-16 
  575       2.792036723933e-10       2.017750258009e-12       3.041417884644e-12       1.068466876592e-14       5.750201061554e-14       2.986044432846e-15      -3.761130500390e-16 
  576       2.782924202061e-10       2.051631863941e-12       3.049456961109e-12       1.069999887140e-14       5.716117591544e-14       3.015822692071e-15      -3.839459362930e-16 
  577       2.773744235475e-10       2.085758576551e-12       3.053474252604e-12       1.071513198464e-14       5.682285948995e-14       3.045864459102e-15      -3.916820382621e-16 
  578       2.764501958685e-10       2.120117808083e-12       3.053474879210e-12       1.073007052854e-14       5.648705111743e-14       3.076159252070e-15      -3.993209389218e-16 
  579       2.755202576963e-10       2.154696784838e-12       3.049464466715e-12       1.074481697688e-14       5.615373993013e-14       3.106696427219e-15      -4.068622294283e-16 
  580       2.745851366634e-10       2.189482546365e-12       3.041449149425e-12       1.075937385451e-14       5.582291441050e-14       3.137465178192e-15      -4.143055091769e-16 
  581       2.736453675383e-10       2.224461944649e-12       3.029435572968e-12       1.077374373760e-14       5.549456238744e-14       3.168454535316e-15      -4.216503858595e-16 
  582       2.727014922545e-10       2.259621643302e-12       3.013430897105e-12       1.078792925390e-14       5.516867103262e-14       3.199653364886e-15      -4.288964755225e-16 
  583       2.717540599410e-10       2.294948116754e-12       2.993442798540e-12       1.080193308295e-14       5.484522685675e-14       3.231050368445e-15      -4.360434026242e-16 
  584       2.708036269517e-10       2.330427649441e-12       2.969479473725e-12       1.081575795633e-14       5.452421570590e-14       3.262634082073e-15      -4.430908000930e-16 
  585       2.698507568956e-10       2.366046334995e-12       2.941549641670e-12       1.082940665789e-14       5.420562275775e-14       3.294392875667e-15      -4.500383093850e-16 
  586       2.688960206660e-10       2.401790075436e-12       2.909662546754e-12       1.084288202399e-14       5.388943251791e-14       3.326314952226e-15      -4.568855805414e-16 
  587       2.679399964713e-10       2.437644580360e-12       2.873827961528e-12       1.085618694373e-14       5.357562881618e-14       3.358388347136e-15      -4.636322722469e-16 
  588       2.669832698638e-10       2.473595366130e-12       2.834056189529e-12       1.086932435920e-14       5.326419480288e-14       3.390600927451e-15      -4.702780518868e-16 
  589       2.660264337702e-10       2.509627755064e-12       2.790358068086e-12       1.088229726571e-14       5.295511294510e-14       3.422940391181e-15      -4.768225956054e-16 
  590       2.650700885214e-10       2.545726874630e-12       2.742744971127e-12       1.089510871202e-14       5.264836502302e-14       3.455394266571e-15      -4.832655883630e-16 
  591       2.641148418820e-10       2.581877656628e-12       2.691228811991e-12       1.090776180058e-14       5.234393212618e-14       3.487949911388e-15      -4.896067239946e-16 
  592       2.631613090802e-10       2.618064836387e-12       2.635822046232e-12       1.092025968778e-14       5.204179464976e-14       3.520594512204e-15      -4.958457052665e-16 
  593       2.622101128379e-10       2.654272951950e-12       2.576537674432e-12       1.093260558417e-14       5.174193229091e-14       3.553315083680e-15      -5.019822439352e-16 
  594       2.612618834004e-10       2.690486343270e-12       2.513389245008e-12       1.094480275469e-14       5.144432404500e-14       3.586098467848e-15      -5.080160608044e-16 
  595       2.603172585660e-10       2.726689151392e-12       2.446390857018e-12       1.095685451895e-14       5.114894820191e-14       3.618931333398e-15      -5.139468857829e-16 
  596       2.593768837163e-10       2.762865317650e-12       2.375557162973e-12       1.096876425139e-14       5.085578234237e-14       3.651800174960e-15      -5.197744579425e-16 
  597       2.584414118455e-10       2.798998582851e-12       2.300903371644e-12       1.098053538161e-14       5.056480333417e-14       3.684691312386e-15      -5.254985255759e-16 
  598       2.575115035907e-10       2.835072486471e-12       2.222445250868e-12       1.099217139452e-14       5.027598732852e-14       3.717590890039e-15      -5.311188462539e-16 
  599       2.565878272614e-10       2.871070365840e-12       2.140199130361e-12       1.100367583064e-14       4.998930975631e-14       3.750484876070e-15      -5.366351868838e-16 
  600       2.556710588695e-10       2.906975355333e-12       2.054181904525e-12       1.101505228631e-14       4.970474532438e-14       3.783359061709e-15      -5.420473237665e-16 
  601       2.547618821590e-10       2.942770385564e-12       1.964411035254e-12       1.102630441391e-14       4.942226801185e-14       3.816199060541e-15      -5.473550426549e-16 
  602       2.538609886359e-10       2.978438182569e-12       1.870904554745e-12       1.103743592214e-14       4.914185106639e-14       3.848990307797e-15      -5.525581388112e-16 
  603       2.529690775984e-10       3.013961267001e-12       1.773681068305e-12       1.104845057622e-14       4.886346700048e-14       3.881718059635e-15      -5.576564170648e-16 
  604       2.520868561659e-10       3.049321953320e-12       1.672759757163e-12       1.105935219813e-14       4.858708758777e-14       3.914367392420e-15      -5.626496918702e-16 
  605       2.512150393095e-10       3.084502348978e-12       1.568160381272e-12       1.107014466686e-14       4.831268385929e-14       3.946923202015e-15      -5.675377873645e-16 
  606       2.503543498818e-10       3.119484353615e-12       1.459903282124e-12       1.108083191867e-14       4.804022609981e-14       3.979370203060e-15      -5.723205374252e-16 
  607       2.495055186463e-10       3.154249658247e-12       1.348009385553e-12       1.109141794725e-14       4.776968384408e-14       4.011692928256e-15      -5.769977857282e-16 
  608       2.486692843076e-10       3.188779744452e-12       1.232500204550e-12       1.110190680404e-14       4.750102587312e-14       4.043875727651e-15      -5.815693858051e-16 
  609       2.478463935414e-10       3.223055883565e-12       1.113397842063e-12       1.111230259842e-14       4.723422021057e-14       4.075902767922e-15      -5.860352011015e-16 
  610       2.470376010235e-10       3.257059135868e-12       9.907249938143e-13       1.112260949797e-14       4.696923411888e-14       4.107758031658e-15      -5.903951050344e-16 
  611       2.462435833083e-10       3.290772011071e-12       8.645110284528e-13       1.113283156052e-14       4.670603914249e-14       4.139427825856e-15      -5.946490694357e-16 
  612       2.454646781442e-10       3.324183494903e-12       7.348103815644e-13       1.114297222558e-14       4.644462637654e-14       4.170908374530e-15      -5.987974320831e-16 
  613       2.447011390011e-10       3.357284140779e-12       6.016846058078e-13       1.115303481124e-14       4.618499155488e-14       4.202198405723e-15      -6.028406356621e-16 
  614       2.439532206617e-10       3.390064419076e-12       4.651963380112e-13       1.116302268147e-14       4.592713003411e-14       4.233296658779e-15      -6.067791400444e-16 
  615       2.432211792242e-10       3.422514716856e-12       3.254093039308e-13       1.117293924625e-14       4.567103679150e-14       4.264201884429e-15      -6.106134223734e-16 
  616       2.425052721045e-10       3.454625337590e-12       1.823883230104e-13       1.118278796179e-14       4.541670642292e-14       4.294912844881e-15      -6.143439771505e-16 
  617       2.418057580380e-10       3.486386500881e-12       3.619931313919e-14       1.119257233069e-14       4.516413314072e-14       4.325428313907e-15      -6.179713163213e-16 
  618       2.411228970821e-10       3.517788342186e-12      -1.130907045887e-13       1.120229590214e-14       4.491331077164e-14       4.355747076935e-15      -6.214959693616e-16 
  619       2.404569506182e-10       3.548820912538e-12      -2.654136011159e-13       1.121196227207e-14       4.466423275474e-14       4.385867931138e-15      -6.249184833636e-16 
  620       2.398081813541e-10       3.579474178274e-12      -4.207001346626e-13       1.122157508339e-14       4.441689213931e-14       4.415789685520e-15      -6.282394231219e-16 
  621       2.391768533260e-10       3.609738020751e-12      -5.788799459682e-13       1.123113802610e-14       4.417128158274e-14       4.445511161006e-15      -6.314593712199e-16 
  622       2.385632319006e-10       3.639602236077e-12      -7.398815535323e-13       1.124065483754e-14       4.392739334849e-14       4.475031190535e-15      -6.345789281153e-16 
  623       2.379675837777e-10       3.669056534825e-12      -9.036323488559e-13       1.125012930253e-14       4.368521930393e-14       4.504348619143e-15      -6.375987122271e-16 
  624       2.373901769918e-10       3.698090541765e-12      -1.070058591683e-12       1.125956525358e-14       4.344475091831e-14       4.533462304057e-15      -6.405193600209e-16 
  625       2.368312809147e-10       3.726693795582e-12      -1.239085405240e-12       1.126896657104e-14       4.320597926064e-14       4.562371114781e-15      -6.433415260956e-16 
  626       2.362911662577e-10       3.754855748598e-12      -1.410636771481e-12       1.127833718331e-14       4.296889499759e-14       4.591073933186e-15      -6.460658832692e-16 
  627       2.357701050736e-10       3.782565766500e-12      -1.584635526324e-12       1.128768106703e-14       4.273348839143e-14       4.619569653599e-15      -6.486931226648e-16 
  628       2.352683707587e-10       3.809813128058e-12      -1.761003354896e-12       1.129700224721e-14       4.249974929789e-14       4.647857182894e-15      -6.512239537973e-16 
  629       2.347862380556e-10       3.836587024851e-12      -1.939660786772e-12       1.130630479749e-14       4.226766716414e-14       4.675935440577e-15      -6.536591046588e-16 
  630       2.343239830546e-10       3.862876560991e-12      -2.120527191217e-12       1.131559284027e-14       4.203723102663e-14       4.703803358878e-15      -6.559993218052e-16 
  631       2.338818831967e-10       3.888670752841e-12      -2.303520772428e-12       1.132487054688e-14       4.180842950903e-14       4.731459882839e-15      -6.582453704422e-16 
  632       2.334602172751e-10       3.913958528745e-12      -2.488558564773e-12       1.133414213782e-14       4.158125082016e-14       4.758903970404e-15      -6.603980345113e-16 
  633       2.330592654377e-10       3.938728728745e-12      -2.675556428036e-12       1.134341188289e-14       4.135568275184e-14       4.786134592506e-15      -6.624581167760e-16 
  634       2.326793091892e-10       3.962970104308e-12      -2.864429042652e-12       1.135268410141e-14       4.113171267687e-14       4.813150733160e-15      -6.644264389080e-16 
  635       2.323206313935e-10       3.986671318047e-12      -3.055089904956e-12       1.136196316238e-14       4.090932754687e-14       4.839951389546e-15      -6.663038415732e-16 
  636       2.319835162755e-10       4.009820943444e-12      -3.247451322418e-12       1.137125348467e-14       4.068851389026e-14       4.866535572105e-15      -6.680911845179e-16 
  637       2.316682494237e-10       4.032407464577e-12      -3.441424408887e-12       1.138055953718e-14       4.046925781009e-14       4.892902304621e-15      -6.697893466546e-16 
  638       2.313751177919e-10       4.054419275835e-12      -3.636919079833e-12       1.138988583907e-14       4.025154498202e-14       4.919050624317e-15      -6.713992261489e-16 
  639       2.311044097020e-10       4.075844681651e-12      -3.833844047584e-12       1.139923695991e-14       4.003536065221e-14       4.944979581938e-15      -6.729217405046e-16 
  640       2.308564148454e-10       4.096671896215e-12      -4.032106816573e-12       1.140861751987e-14       3.982068963517e-14       4.970688241843e-15      -6.743578266506e-16 
  641       2.306314242861e-10       4.116889043207e-12      -4.231613678574e-12       1.141803218989e-14       3.960751631178e-14       4.996175682096e-15      -6.757084410268e-16 
  642       2.304297304621e-10       4.136484155512e-12      -4.432269707949e-12       1.142748569189e-14       3.939582462709e-14       5.021440994549e-15      -6.769745596699e-16 
  643       2.302516271879e-10       4.155445174946e-12      -4.633978756882e-12       1.143698279893e-14       3.918559808829e-14       5.046483284939e-15      -6.781571782999e-16 
  644       2.300974096568e-10       4.173759951982e-12      -4.836643450626e-12       1.144652833540e-14       3.897681976261e-14       5.071301672969e-15      -6.792573124062e-16 
  645       2.299673744430e-10       4.191416245467e-12      -5.040165182742e-12       1.145612717721e-14       3.876947227523e-14       5.095895292402e-15      -6.802759973336e-16 
  646       2.298618195034e-10       4.208401722351e-12      -5.244444110341e-12       1.146578425195e-14       3.856353780716e-14       5.120263291151e-15      -6.812142883681e-16 
  647       2.297810441806e-10       4.224703957406e-12      -5.449379149323e-12       1.147550453910e-14       3.835899809320e-14       5.144404831364e-15      -6.820732608238e-16 
  648       2.297253492043e-10       4.240310432952e-12      -5.654867969621e-12       1.148529307020e-14       3.815583441980e-14       5.168319089514e-15      -6.828540101283e-16 
  649       2.296950366939e-10       4.255208538576e-12      -5.860806990442e-12       1.149515492903e-14       3.795402762299e-14       5.192005256491e-15      -6.835576519091e-16 
  650       2.296904101605e-10       4.269385570861e-12      -6.067091375506e-12       1.150509525180e-14       3.775355808632e-14       5.215462537688e-15      -6.841853220798e-16 
  651       2.297116987040e-10       4.282830907561e-12      -6.273620444990e-12       1.151511864826e-14       3.755440841159e-14       5.238689488642e-15      -6.847379571980e-16 
  652       2.297588277367e-10       4.295542584142e-12      -6.480314054012e-12       1.152522745048e-14       3.735657150120e-14       5.261682005438e-15      -6.852156299669e-16 
  653       2.298316431308e-10       4.307520863936e-12      -6.687096571421e-12       1.153542342522e-14       3.716004265264e-14       5.284435289489e-15      -6.856181990271e-16 
  654       2.299299865398e-10       4.318766077348e-12      -6.893891493079e-12       1.154570834948e-14       3.696481690068e-14       5.306944507813e-15      -6.859455273616e-16 
  655       2.300536953789e-10       4.329278622194e-12      -7.100621438634e-12       1.155608401051e-14       3.677088901600e-14       5.329204792936e-15      -6.861974823197e-16 
  656       2.302026028063e-10       4.339058964042e-12      -7.307208148286e-12       1.156655220582e-14       3.657825350389e-14       5.351211242791e-15      -6.863739356409e-16 
  657       2.303765377033e-10       4.348107636547e-12      -7.513572479570e-12       1.157711474323e-14       3.638690460288e-14       5.372958920619e-15      -6.864747634792e-16 
  658       2.305753246556e-10       4.356425241789e-12      -7.719634404118e-12       1.158777344084e-14       3.619683628343e-14       5.394442854873e-15      -6.864998464269e-16 
  659       2.307987839340e-10       4.364012450612e-12      -7.925313004438e-12       1.159853012709e-14       3.600804224660e-14       5.415658039117e-15      -6.864490695387e-16 
  660       2.310467314745e-10       4.370870002961e-12      -8.130526470687e-12       1.160938664078e-14       3.582051592267e-14       5.436599431928e-15      -6.863223223555e-16 
  661       2.313189788601e-10       4.376998708220e-12      -8.335192097439e-12       1.162034483105e-14       3.563425046986e-14       5.457261956794e-15      -6.861194989286e-16 
  662       2.316153333007e-10       4.382399445549e-12      -8.539226280460e-12       1.163140655743e-14       3.544923877296e-14       5.477640502023e-15      -6.858404978436e-16 
  663       2.319355976141e-10       4.387073164226e-12      -8.742544513485e-12       1.164257368987e-14       3.526547344202e-14       5.497729920634e-15      -6.854852222444e-16 
  664       2.322795702071e-10       4.391020883977e-12      -8.945061384981e-12       1.165384810872e-14       3.508294681098e-14       5.517525030267e-15      -6.850535798573e-16 
